ID	H1_1	H1_2	H1_3	H1_4	H1_5	H1_6	H1_7	H1_8	H1_9	H1_10	H1_11	H1_12	H1_13	H1_14	H1_15	H1_16	H1_17	H1_18	H1_19	H1_20	H1_21	H1_22	H1_23	H1_24	H1_25	H1_26	H1_27	H1_28	H1_29	H1_30	H1_31	H1_32	H1_33	H1_34	H1_35	H1_36	H1_37	H1_38	H1_39	H1_40	H1_41	H1_42	H1_43	H1_44	H1_45	H1_46	H1_47	H1_48	H1_49	H1_50	H1_51	H1_52	H1_53	H1_54	H1_55	H1_56	H1_57	H1_58	H1_59	H1_60	H1_61	H1_62	H1_63	H1_64	H1_65	H1_66	H1_67	H1_68	H1_69	H1_70	H1_71	H1_72	H1_73	H1_74	H1_75	H1_76	H1_77	H1_78	H1_79	H1_80	H1_81	H1_82	H1_83	H1_84	H1_85	H1_86	H1_87	H1_88	H1_89	H1_90	H1_91	H1_92	H1_93	H1_94	H1_95	H1_96	H1_97	H1_98	H1_99	H1_100	H1_101	H1_102	H1_103	H1_104	H1_105	H1_106	H1_107	H1_108	H1_109	H1_110	H1_111	H1_112	H1_113	H1_114	H1_115	H1_116	H1_117	H1_118	H1_119	H1_120	H1_121	H1_122	H1_123	H1_124	H1_125	H1_126	H1_127	H1_128	H1_129	H1_130	H1_131	H1_132	H1_133	H1_134	H1_135	H1_136	H1_137	H1_138	H1_139	H1_140	H1_141	H1_142	H1_143	H1_144	H1_145	H1_146
chr7:138459940:138461941:+:TRIM24;XM_024446981.2;mRNA:tss_coverage	1.18019991770076	1.43318897757158	0.932711960041053	0.959789108146548	0.88331879393383	1.12142785280368	1.13976768471483	1.05365738666798	0.898372660866054	1.03644525968808	1.13392415924659	0.789317669728379	0.997736139988442	0.998091077669723	0.831586810797868	0.919712316199941	0.985267152630196	0.90471762293459	1.1306991158104	1.1041380010953	1.20428907149218	1.02191737672801	0.98892257246816	0.927331543951363	0.904901118769706	1.24914724389051	1.14595702214748	1.09869272102036	0.979209720444581	0.839197949103785	1.08332179461115	0.927347107061917	1.07991944364167	0.886681002710296	0.996368123061483	0.712348687184865	0.914330410897518	0.956316654217257	1.02166108309834	0.986343446673234	1.05826269692022	0.969691630593511	1.09207045089329	0.99290782129109	0.910896808631554	0.68131775207822	0.844912491294714	1.03179917332112	0.888077119999922	1.02508018571546	0.653663576487995	1.01903758227947	1.0693975047789	1.07537877845796	1.21404146361618	0.970581295696152	0.941266231181914	0.87874288876246	0.918276174527858	0.977467138856146	0.968600274151624	0.946197719775409	1.13168605582286	1.20341324851872	1.26906289923269	1.03632634569429	0.865338784094209	1.11979336271565	1.09218715132451	1.03599345175843	1.01338484161084	0.833789321272043	0.955614298820798	1.0935147691993	1.0857696933629	1.03158663909338	0.838563556466707	0.889180094780553	1.01829733398695	1.07956969562254	0.913969461620589	1.06297708347198	0.758347567596668	1.09910218698933	0.841352805149908	0.932098430444567	1.15235773410864	0.774193586972785	0.885510166605562	1.06618120294701	0.859885420936034	0.999440493627394	1.02053593051564	1.17441152778827	0.968353838762663	0.891086394622349	0.992181385637021	1.13860589992304	1.04876499278939	0.911700657000097	1.1026632229593	1.20516828876253	1.01224014366774	1.00055950637261	0.915974721838642	0.703826725771034	0.822897227969356	0.850558562280112	1.03061853421385	0.93901361233237	1.05843713834033	1.0096156070684	1.02743299680451	0.924510884965015	0.981700592956949	0.887509649979176	1.26253141339986	1.0631746031213	1.45082616829353	0.851048639310657	1.01756599041937	1.09526143383907	1.04340002471235	1.19511376247539	1.14999331868023	1.1596798176679	1.07981751878519	1.06388214995222	1.22344876581386	0.968225790445809	1.10120355503351	0.897060199994727	1.20115170345097	1.19207892251123	1.02375821933689	1.1207596435467	0.847514931245312	0.927905059632016	0.975341382602557	0.916829120859071	0.933289325350841	0.973938673790629	1.06814365362737	0.907017416931672	0.936875057686585	1.13508329130045
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	1.12441988936468	0.925726940403955	1.01911478698634	0.89307495003689	1.02176958681248	1.04400906502006	1.12953383857671	1.01076939415502	0.973905285305701	1.06921773575908	1.09178474046701	0.921503978522628	0.906697078757217	1.18769216490125	1.01682663743808	0.965346380325935	1.00531883388393	0.98810420542814	1.12593762253209	0.967627769480131	0.997416669788634	0.875956590387695	1.32005214172727	1.0972020118778	1.02005475100593	0.75032991185508	0.813739683602222	0.982920929773064	0.972250176386801	0.882868432180671	0.949050180242728	0.972372884962488	0.953080299798544	1.10094924268528	1.18750004385336	0.789502314917472	1.06044217355494	1.09193358937357	1.19653410594494	1.1272881954858	1.06371947863983	0.807079371737628	0.766755983619326	0.830520451425907	1.01390574398843	0.813034324651181	0.907364479359775	1.0095577746813	1.20370819175233	0.941345484350468	0.898085559124914	0.962233449340825	1.05356530271825	0.96855991360019	1.16635329547342	0.997358220780386	1.06332296196834	1.12455869708166	0.776445490951827	1.03833410061136	0.959344500031799	0.809122313343593	0.926693724797282	1.04638139643406	0.862408966795401	1.11270805523776	0.809729017669574	0.9389167397534	0.92297182239594	1.02464625234457	0.958114234396377	1.0097171210636	0.882663672704984	1.00439942995514	1.23042471723935	0.953757019607856	0.894443963081661	0.863284074835429	1.14438919004689	1.03053512983092	0.933298545990124	0.839004692826022	1.23530796873333	0.919953909638696	1.20461688094059	0.863671560662595	0.96510133474727	0.978994422439674	1.04786045580234	0.998648633687525	0.849776213307257	0.910994989264742	0.77471985266921	1.14911154671311	1.05988499241628	1.09240233111637	0.871767438648245	0.815682541720373	0.854602308681486	1.04561911077339	0.810677917450248	0.874851342095702	1.11561220236799	0.782014255164434	1.04836202065844	1.03548922975445	1.0630326300406	0.941122041591521	1.0277205665921	0.883429307645577	1.25402898527838	0.97325685652813	1.14978351276844	1.06815065490871	1.00135136631248	1.01069576489217	1.05917726576448	1.19581496449855	1.20279619756074	1.07565151367484	0.88488618128262	0.665120427483904	1.14375885122407	0.945982585801468	0.883460483980854	1.11161023863027	0.966989688215348	0.96464695001874	1.15415025865606	0.906817742709271	1.14345662126028	0.89648092621468	1.06045987062654	0.72809868903551	1.11474839545666	0.893168131226988	0.685411525910566	1.15532641653125	1.03707318194641	0.941585326773706	1.15107563770849	1.05005727728991	1.01312005888712	1.16786147357517	1.10638785103103	1.13646413800417
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.885467833690733	1.05968995799559	1.0111149161525	0.999467010953679	1.06516687283299	1.01964207216884	0.997770874579188	0.913235261520335	0.971335293710531	1.25043346139013	0.950005761319622	1.09365951977712	1.08762640312713	0.976511928506409	0.995456045376419	0.948584850071627	0.984059141994716	1.0063350071759	1.11815098814611	1.06074009139435	0.952858004062624	1.01727238574502	1.02354709052245	1.06349408396393	0.970990753069892	0.933963539893931	1.15961186423961	1.04099903011647	0.972810492482656	1.15055484609585	1.0284420857812	1.14263055439639	0.957647906075063	1.07691539827973	1.01977363811509	1.03653332737978	1.06078732582572	0.994831162192173	1.10204915992942	1.00467466965747	0.949403030095651	0.877891707221526	0.928634288338514	1.08489398908623	0.959989145978079	1.17309897488377	0.941728932128031	0.990279812486573	1.12026091382517	0.895893453058462	0.990384779272197	0.87264951909742	0.993494307318683	1.15167043051022	1.0918672006155	0.980969473724352	1.03306928286318	0.909530219195183	1.11009802239772	1.11280074284578	0.915338999056535	1.01313090213603	1.26374146105067	0.979626279536578	0.966778029367821	1.06539395604113	1.11187786576024	1.21275855923475	0.996412950304862	1.08273569346263	0.993015995604744	1.04249872551132	1.07945675020983	1.00956339265574	1.0187388105342	1.0315202541809	1.00881577011922	0.896915547365657	0.909092339701722	0.990111605234479	0.864267741651538	1.06473051735249	1.02166868595783	1.00365065961435	1.06617041874692	0.923323078663716	1.1101575720347	0.963785754166551	0.954710464838815	0.995945500752393	0.938331846494183	0.925608233255977	0.99707579038155	1.11129979177671	1.18681735984531	1.11853445121225	0.941901578003937	0.963507723234018	1.07387421688722	0.992337728198036	0.948971002299654	0.972205517815209	0.92277169127188	0.951300242539609	0.94075704382623	1.18497262856652	0.958981593403678	1.0404473012028	1.00326864314136	0.931357848386798	0.98011557458454	1.00003989055978	1.19034508808656	0.917416994361885	0.796689908351692	1.09859756405047	0.920505175798343	0.999960109440218	0.892507239001073	0.96671345009331	0.925937610755578	0.861018902943372	0.7514953216611	0.90779705470367	1.02538832547852	0.955091180010632	1.00929324096224	0.869152645726079	1.10603370783424	1.11477249415458	0.967308435273651	0.988405376439889	0.955233274258752	1.02252573865578	0.979589199408312	0.981259649729276	1.11961357647072	1.01242211808843	1.13778635357504	1.1258871485782	1.02223159536679	1.0677767169053	1.05637344964568	0.93843230798646	1.11243927978541	1.06602518740511
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.978516473355328	1.06230570194024	1.00893065784903	0.954711825340454	0.91282018677474	0.902161054885575	1.2534551581064	1.04616610317612	0.939693472687463	0.894799301927606	0.958412053514089	0.936477322467388	1.09683185596967	0.848896528772502	0.998778461118327	1.00581056431937	1.2648978131345	1.13426334576789	1.26421430664489	0.978014399963835	1.20810278993943	0.913995689115781	1.08334261122854	1.0024215716269	0.994393117958253	0.823256962770746	1.10495216833641	0.92660508661731	1.1018605351241	0.997505022456216	1.04942478593939	0.893401539397348	0.95300807633428	0.918867908001942	1.07475888151512	1.133154674099	0.970244972803316	1.01709351831746	1.00122153888167	1.0618084482909	0.948002167121022	0.968951122426593	0.856230875316284	1.09955098596919	1.03098398161832	0.966292009872411	1.02885873036891	0.941910922675423	0.880597574086111	0.987423557680469	1.01762093180766	0.944190002780432	1.02084977272372	0.951158452167855	1.09841446962264	0.914672230372169	0.932910490331788	1.16131758960349	0.994745270514518	1.24844224355689	1.14752036859748	0.896631613938234	1.06520028036203	0.918455538539199	0.911151030749829	1.12964979390686	1.00170766581634	0.991630022901757	0.952341288869985	0.928451986979997	1.06363093055396	0.88492276105181	0.879984272446692	1.12313038343892	1.05464225364749	0.950902750091114	1.00879349242348	1.15830445475243	0.892019137885575	0.923602386369945	1.09203716067898	1.1518645358735	0.996402973611681	0.90850932671145	0.86065553021942	0.901052448304679	1.01660854639031	0.972162935119213	0.912225881609619	1.14458837630356	0.781263097269709	0.913304906298698	1.06646760433131	1.07166807202925	0.782510916522227	1.10390735274301	0.81350356081284	0.902718032588198	0.987217523854255	1.04677613833825	0.929329457903737	0.914425953235208	1.15868251657909	0.876852668545262	0.963047963791715	1.27426821372664	1.03251143051976	1.09428450128805	1.00487721572575	0.923929015402272	1.03319785944539	1.03850837679728	1.01129556283242	0.915781087453917	1.02963199727193	0.98915403590621	1.1536313783397	0.932454276236814	0.855152440276459	0.889628987868493	1.04483271510788	0.960976181101144	1.04339978383495	1.0677800094132	1.18239822769068	1.21416291637307	1.04935494957513	1.24226182938462	1.15507047720031	1.02430716349457	0.982155547776713	0.850595407379415	1.07815868434386	1.12294006856944	0.977155712475326	1.1418000733256	0.924587061340433	0.764617507451105	1.03463538679247	1.13824392070315	1.00930486021335	1.05596598016859	1.06166745750426	0.858787796496341	1.12607777860971	0.931105677543711
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.04713911150431	1.09302134380219	1.12308782369522	1.07720037564338	1.11362400452911	0.902985222263538	1.10316483329047	1.10737234804488	0.99983387398822	0.978964181812377	0.936335203048623	1.17211153703566	0.93044127210648	1.0721124332878	0.738647772447409	1.00624737662185	0.949628871761528	1.01519330482716	1.07354817554161	1.10903170598568	1.04418236173366	1.09286937276965	1.04875654915867	1.07946715851939	0.98386298759322	1.04736392745581	0.99501819960829	1.08362708997133	1.11881988849037	0.918666142167557	1.19903749205626	1.07038627391341	1.08479013114485	0.882170905164064	0.926768304876256	0.889680271815555	0.982185998632284	1.00616273586232	1.04743884219048	1.05660729526366	0.948795030416862	1.07976508702703	1.00016612601178	0.94758596146868	0.96290405436789	0.970148810428482	0.808876222870161	0.8520464596828	0.803405882188661	0.858400774848496	0.90318969720363	0.896641959462144	0.945316467887945	0.892051323943962	0.826518926122261	0.962915884304101	1.10204597851683	1.00307597363763	0.912216878127139	1.00651210471834	0.984795305840578	0.96961777290088	1.01770113222727	1.0736224088204	0.854764314205661	1.05814899983371	0.995470979327703	1.12120312107711	1.03233314688882	1.17690153536376	1.04960893830081	0.994320051411496	0.954025079823501	1.14225916915333	1.17326079699999	0.966955967201449	0.949763460349915	1.01238060735835	0.916586768718578	0.894595565123994	0.960910377590919	0.964815167220719	0.973784578890497	0.887552532717957	1.26045750363609	1.04227301323894	1.07807866133477	0.928375388065406	1.08084723469	1.09463722980321	1.10510710460676	0.975795480695278	0.986426563775411	1.02382508487046	1.03000323344328	0.978256216179713	0.905782358568259	1.07706396514446	1.0667817418282	0.777160334218087	1.04340207011565	0.916702931287083	0.79808527652171	0.911860179783047	1.12931249270784	1.09173636347637	0.947129898758943	0.975110134268211	1.04211393078683	1.03239406090705	0.904719475485516	0.93396306217541	0.937033170496952	1.0397292932395	1.14698527608055	0.888191745267478	1.10891495689846	1.26233439653519	1.14623661733806	1.05648124272612	1.15406213648223	0.871432264576112	0.925879410227853	0.816017603707252	1.11131659131938	1.31243807828307	0.949599923059961	0.941883186318096	1.11343945046708	1.09239302267888	0.833339366747117	0.947893776534346	1.11883909075669	1.2381168395204	1.13029629883099	0.803769819591168	0.965307062284472	0.880935640026776	1.05837063969316	0.875304611131791	0.997948000936165	0.997387776484759	0.897434186969954	1.06426018241018	0.972486118640305	1.18724253651992
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	1.02472359211669	0.888735964405827	0.968857172930882	0.809544126411794	0.924853469548895	0.970901669457773	1.02479969912433	1.1578800815083	0.986651193936458	1.18868553503215	1.04367984277982	0.943563289995793	1.02593656412609	0.993891810922183	1.07353362324682	1.03248787256104	0.953743143427318	0.885425739192359	0.93704688097619	1.16871340347708	1.20106782835336	0.942880946244397	1.07319613020996	1.03403586368338	1.04712144234175	1.17474925061481	1.10963820420621	1.17542665171938	1.17462694440175	1.15554529545954	1.17131606872237	0.826317875018432	1.14452335052843	1.22024369177989	1.0443803769227	0.981390915928983	0.95328172295197	0.915112953605995	1.03252154259927	0.963527783766655	1.06955864469965	0.963811950628826	1.17462489758425	1.09413431886403	0.925826401001031	1.03633072180535	0.914076654555074	0.954666344280117	1.1003121615827	1.10909865268025	0.980884221406044	0.937780548155711	0.900797824184484	1.1039594275556	0.939602194176124	1.12709755196302	0.954957198206059	0.810399417234392	1.07088984293032	0.840029318137116	1.04477769171328	1.16207924119236	0.858460400697875	0.91648489463693	1.07084803854415	1.04053378497969	0.971883323796042	1.08672246943584	1.1443491491532	1.12598364883735	0.90447635979373	0.914994082081491	0.85911570869649	0.980314874243003	0.936655293116845	1.0394389741544	1.09221631504927	1.06622636832785	0.916104797034197	1.03198652536397	1.08869705530001	1.03642123903983	1.06023081192198	0.956739233543667	0.908346129600413	1.05427602535561	0.87469685693145	0.9615423864379	0.9581862455968	1.11346556699232	0.95460271110459	0.790982254979179	1.02322139954643	0.845136239180106	1.12190515030547	0.836074911020694	0.853893546588938	0.992430426941156	0.808650767132209	0.894066352778415	1.01502395375849	1.00610818907782	1.02178975763129	1.0946491014753	0.932518641790563	0.922934103078386	1.06768327817839	1.09899760510037	0.98709088238906	1.06738626309909	0.922546992043014	1.03616758505775	0.893793998536396	0.977231997900972	1.09217843058745	0.921729390573981	0.962294555789468	1.17489903105069	0.811383477745367	1.14803375302486	1.07801909192558	0.888365774265641	0.952629401399722	1.07379274305133	0.914230296031807	1.14550006029404	0.986880218573258	0.985647599049822	1.12159866760682	0.954019448048718	1.1349739551906	0.981578787501372	0.873795581560887	0.948451480245271	0.977010913975709	0.983034449453626	1.1918647880504	1.06653035153489	0.891044347836577	1.0647817687666	1.15595958325609	0.938992632129616	1.11577823602019	0.889368066873851	1.09108648279251	1.08063748245699
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	1.06853539255332	1.10977444045788	0.790412037645003	1.011257283555	1.16002498785267	1.04217632335911	1.0517865643102	0.978503998162865	1.03242234208952	0.942079776471738	0.935810997406921	1.08488315674031	0.905310258627828	0.898988866830237	0.965255284569206	0.867908119591949	0.836247363440158	1.15389452134013	0.934035376971697	0.884158801436971	0.887897083360986	1.08634024326431	1.11125248444328	1.04007891545579	0.917966527446485	1.06259658240369	0.976756937677765	0.772322232269749	1.066007015981	1.0083281397914	0.942858937727916	0.959946581839397	0.664214574923439	0.903634882379485	0.996030041472649	0.91055955182884	0.982253955553848	0.884403824769561	0.772957006721006	1.30067128238095	1.02009893129559	1.0349606111592	1.10221749092802	0.95397952069163	1.07406257289314	0.842772033325931	0.905499805555866	1.01896158390975	0.899359001437489	0.850008363811301	0.946309101150358	0.898513118123927	1.17944482325457	1.11199023620436	1.0289658811498	0.979240537071982	0.921019657743301	0.865918456016694	1.03965513371628	1.10663664162148	1.00369399949736	1.03812687245207	0.926322887635551	1.15846741112361	0.936388250237323	1.12744828571583	1.30862212337626	0.924201897733836	1.17192510742425	1.1724151280222	1.05918483571877	0.96396883249439	1.18147990701387	1.2188652223726	1.0193058256644	0.933306201493331	1.11209001466444	0.953201468673448	1.17662097692212	1.07769308981939	1.12560378973787	0.997776114637615	0.937713485196993	1.10492634141119	1.04787202175412	0.996920431556319	0.993906860727561	0.938172847951752	1.11760830097873	1.1068507704681	0.92464593856533	1.26227471809367	1.02364076648444	0.946927073102466	0.790988212904886	0.903090546102428	0.954622377879626	0.888904966888625	0.851422630046943	1.02238751893467	0.925071085437331	1.06214749190301	1.00222388536239	0.91756077039236	0.961053389510308	1.02572194581298	0.935818970587219	1.07620986156226	1.0171495294269	0.882355104955881	1.13262163325203	1.01179099595922	0.738339486465396	0.960369102644152	0.926807759177197	1.13398098861546	1.10093470442455	1.11021016223514	1.1156983366662	0.974719880841029	1.04749686755824	0.775642917717648	0.969206998912952	1.03138227087628	1.14312870075877	1.12605791773753	0.904050748203947	1.07167695888851	1.02172458622689	1.06024378794968	1.15992899005376	0.99299981686941	0.966311434984634	1.18381904050408	1.18648017560967	1.14722049076809	0.842897046877057	0.837808197595436	0.91987662710239	1.27939549425448	0.93083988084433	0.915121384658356	0.813182136134684	1.17869133184168	0.921955532140892	1.02519508795455
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	0.815632252335777	1.00544826747422	1.07574899545482	0.757206539610286	1.12065406860918	0.866781837400295	1.10265876905598	0.956456342490692	1.10087944880346	0.936920073481401	1.00490423407032	0.961510432827125	0.950317677144336	0.950603243729083	1.08165974227815	0.986032154121929	1.02908388000901	1.13974253213339	0.897494589296704	0.991921936721149	1.01400920682414	1.14656639063472	0.999466139375889	0.922383759030982	0.854309125280037	0.915304849363655	0.873840767147664	0.921650918211458	0.969875766635988	0.93035199205454	1.03582545916735	1.02779404954384	1.01352154294365	0.856825144474119	0.882258627420447	0.902390767904845	0.984210259008529	1.04147919167196	0.951827467649518	0.913567691762243	1.18973725770913	1.07016926534336	0.964456026882045	0.696266977273075	0.97440763345069	0.951655564276176	0.874066853927863	1.04652411186768	0.828645463995792	1.14508105129094	0.950013862083651	0.990110725357045	0.996982351168128	0.824336803901553	0.856383774395538	1.12367093458502	0.931001788646671	1.06249678059402	1.02822499825274	1.0402965651787	0.902145180517907	1.12117398616076	0.933072929875949	1.0630705353818	0.969595560395074	1.03078561282326	1.05064133949149	1.01299294902626	0.772427926798645	0.825110285411216	1.09755957868543	1.05866660340153	0.859222915488643	1.0112096377396	1.1278813064515	1.07239135997865	1.05005409966069	0.87288325335996	0.927291225701189	1.17853395477061	1.02307258321858	1.06285512669568	1.0040471935458	0.955438399817243	1.06243227684937	0.989944596243044	1.02112300851512	0.990240858791552	0.932798149017996	1.04678566517909	1.10490415945126	1.08460639199707	1.15808351079961	1.10356076235691	0.961981049396514	0.945648308748352	0.871356061531699	1.02032531761463	1.07244961935793	1.00053386062411	1.13787298928544	0.870127771147401	0.967128901837134	0.982002162458791	1.14766150462291	0.959736814130205	1.01236092356822	0.927724218429613	0.927805651362748	0.92102500715429	0.815894057518384	1.12009563495822	0.907739984243135	1.11827831589578	0.946719754703891	0.976005812554208	1.06206968298933	0.995451369339669	1.40366465327772	1.05520058444022	0.930426734989633	1.05767136925284	1.14355337793023	1.02805010811203	1.00447292883461	1.04933250870564	0.975033720674111	1.20070505316142	1.10937466666514	1.15801130215874	0.87912503578278	0.970144486092141	1.09148891476244	1.17726782113152	1.00995838263674	1.00324336678491	0.87259115410062	1.00837712510161	1.07255383594456	1.11817587074375	1.06550501881802	0.933387833108174	0.988511348512666	1.06320716457355	0.852339961699484	0.946431697283824
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.935929172344297	1.01202679122194	0.898205062723353	0.84457267411269	0.837491834958579	0.994795920290191	1.12196467183755	0.931521556350729	0.963220089065908	1.16849879056468	1.09982489430295	0.96397926392038	0.93287735811168	0.81137807264673	0.989483303137687	1.06990895154317	1.0019385376325	0.961633991417601	0.869720794679888	0.955027670192335	1.05426185280394	0.973735749936137	1.03314044743602	0.902668814628182	1.0340558101006	0.885278284963124	0.853542989222078	0.883031867698788	0.889369936044301	0.959023770855417	1.03048692017377	0.985996876565363	0.858706353288222	0.969719606567309	0.910817049660906	0.978853058819302	1.05666947886786	1.11460825387276	0.981642079037078	0.994189817236346	1.08551884492359	1.03062129218355	1.03712630184882	0.950594976403061	1.02316068542862	0.999218892412825	1.03278451637649	0.924411662472282	0.988347072809002	1.02452871853273	0.912467396646726	0.909375843281553	1.04939106452276	1.02137711398368	0.955279692186357	1.0610523566561	1.01990459800221	1.00552580297819	0.883977605704444	1.03881204048039	1.07648543973793	0.978945741858952	1.05503496610645	1.00088427811377	1.01239929284001	0.918982172350543	1.00078110758717	1.05172872538027	1.03521086942604	0.979642955513465	1.0819408622356	1.12539038412243	0.953064027947299	1.02065217859011	0.990558055359979	0.815839272059699	0.893884056690255	1.01706106245768	1.04222953767229	1.03080984351472	1.08979000252366	1.01481029339733	1.07865295638466	1.0818001986525	1.19605074552238	0.966912669021077	1.03869333906291	1.09797136724209	0.956028011034289	1.08679062475698	1.19047979952282	0.970083030518488	0.886609577283812	1.15566844580392	0.895642150510946	1.06726662950375	0.840383369056204	0.898689120911464	1.16156211756824	1.0764019734634	0.990100995390964	0.92410174930768	0.981441508663719	1.10147082055544	0.975610757959839	0.925023466069237	0.925738190482666	1.08606687930635	0.949451296063439	0.910694846948328	1.09112279677577	1.04144857793456	0.940066887401534	1.01252792376499	1.10470392645493	1.10361827429022	0.985651432864633	1.13189905885561	1.34238204455571	0.912365013830078	0.985882987192558	1.0885224626176	0.911105186156572	0.849440440719427	1.07237161817258	0.995309936515847	1.03878184216296	1.11655358068323	0.88780074789353	0.995437236781527	0.99427551308287	1.02040226074026	1.13264780593852	1.06475784987023	1.10955713663456	1.00626619958353	1.03593336077589	0.958073282178623	0.884865799350239	0.930783959567181	1.07802139592954	0.91163236750719	0.964240025011992	1.01288781883762	1.11233078796435	1.07565228632542
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.907797674315709	0.925096533110607	0.872320053039557	1.16890798687599	1.20598383130146	0.869651982474085	1.32384575129692	2.04618826929056	1.24018310319851	0.617511161326463	1.23277210331866	1.77338338578009	0.912097402693822	1.03324316070677	0.477963911136673	0.59609612004359	1.15985026381113	1.56841356468851	1.08202396780555	0.879408889573443	0.590215670972381	1.16318631448783	1.30446386411911	1.48756763345055	0.992340106302318	0.631888469915787	0.537336271773602	0.528607848708764	0.835611699197388	1.18745624083214	1.32726229236585	1.47433369945076	0.96638982291298	0.579350626893049	0.824576901596685	1.32609964721081	2.15213873790697	0.362700347089512	0.724002205884064	0.91606950783861	0.993001812545397	1.2987875614522	0.5579507078814	0.758903051221176	0.905919984236586	0.495360421265225	1.0069981874546	1.35798967634943	1.13529087683904	0.837975548313606	0.770439304229535	1.36008464019043	1.24629983391567	0.953986984804038	0.669933527982189	0.720503020575096	1.97624689073149	1.7470046743144	1.10879623884637	0.864134527897868	0.844811688162821	1.22310133807276	0.984876981506748	1.52318521102881	1.14614726427164	1.99816613991364	1.29459194952921	1.08743317203302	0.613430131272088	1.18094817267021	1.16138562161622	0.848907815610044	1.09684460339298	1.05173764426896	2.19393095346546	0.72394251169708	1.11011012541388	0.36671168893623	0.764986588611288	1.37120569504241	1.28384513746619	2.33332160584952	2.57750536802935	0.529194212844152	0.735109567471635	0.425567182960757	0.691265802023881	0.901387377612654	1.30844773459459	1.26416755839187	0.456625629397549	2.00304845141699	1.61705993858025	1.61934563840606	0.93254907826423	1.04167135877023	0.960909742676891	0.7259858349946	2.23297574332416	0.879919471759692	0.696156972126804	1.03846279343511	2.31126899337214	0.47673105623319	0.882071687479755	0.798899409050436	2.17637462829682	0.956187676959886	1.21384897102556	2.27209548915906	0.44782641917237	1.23140141902894	0.56301308748957	0.882857084895138	1.26305239870059	1.39067677225647	1.33543574141028	0.562567756236604	1.16290630942535	0.710737200388349	1.05333048269827	0.359284136953674	1.27204415329969	1.79891947834184	1.25298628262195	1.17328103794625	0.68808179610645	0.847985735339078	1.06071213477426	1.21732175531618	0.27393784065486	0.951405321095227	0.912098618836493	0.511243485925541	0.944575026641089	1.35799491261706	1.14651284998582	1.30009510435881	0.580635434969508	0.698398861511414	1.45277928045453	0.842492454669845	0.680997558333976	0.376199400699031	1.3444368287558	0.67536492828649
