ID	H3_198	H3_199	H3_200	H3_201	H3_202	H3_203	H3_204	H3_205	H3_206	H3_207	H3_208	H3_209	H3_210	H3_211	H3_212	H3_213	H3_214	H3_215	H3_216	H3_217	H3_218	H3_219	H3_220	H4_125	H4_126	H4_127	H4_128	H4_129	H4_130	H4_131	H4_132	H4_133	H4_134	H4_135	H4_136	H4_137	H4_138	H4_139	H4_140	H4_141	H4_142	H4_143	H4_144	H4_145	H4_146	H4_147	H4_148	H4_149	H4_150	H4_151	H4_152	H4_153	H4_154	H4_155	H4_156	H4_157	H4_158	H4_159	H4_160
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.833709920919302	0.848827499283069	0.973548069044847	1.09049489794782	0.879278713624342	0.873337941490618	0.942102743018487	0.912120308273632	0.930582563693586	1.16587889808764	0.86765474956474	0.957626440485442	1.01697086243768	1.00704800276373	0.780390536410236	1.08213380366065	0.729419276378792	1.07595694862199	0.85226044206329	0.977518173112085	0.761138522457936	0.895605124505662	0.829706320454884	0.84157256693714	0.983803295406732	0.944957687453116	0.964341778027166	0.801016016144973	1.16848683115701	0.89674928974048	0.891161722882135	0.842600226382488	1.05113418007507	1.00591596509651	0.840134236249846	1.06796110448922	0.953839237760233	1.07325252293371	0.966328640439013	1.05507638466736	0.802288199267039	0.896059514494639	0.914680479771584	0.921796893892185	0.90149571255551	1.02688234255958	1.04711862585486	0.888646872963031	0.909708622445417	1.06863024021558	0.939828361467932	0.806298206066167	0.946729174280087	1.03560075821744	0.993835832421642	0.85862176498637	0.901695332447925	0.974507624900296	0.833621229111629
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.755874708417854	0.815793757063768	1.02281265091789	1.14831761005817	0.931291476736721	0.848418926961303	0.962820677842841	1.07478953986788	0.978169436476371	0.863547198342714	0.911777707918934	1.1446116729124	1.12387786666064	0.846857436746498	1.15649338761994	1.09080464958145	0.982919876160553	1.13943099294855	1.01907210714861	0.844418532541031	0.82812593475708	1.00685953341327	1.03390307129339	0.966532101318047	0.952966773533429	0.991436987477515	1.04648827931165	0.803744188636072	1.0040175636073	0.930351650379727	0.817520213985391	0.922503240371271	1.11738378440884	0.93013609622539	0.996905704503361	0.927817185372705	1.08519393857159	0.928587624281385	0.829363015253699	0.92299162392933	0.943607363439945	0.962018447585102	1.06135673038793	1.04902509512507	1.04365295732732	0.931094493249154	1.04378820226435	0.863740701413194	1.12565558034261	0.85070431496103	0.874368048360576	1.03292839242717	0.90416407049795	1.08362759781118	1.13029165092646	0.799452222715486	0.959601764055003	0.95433021074503	1.07555824134582
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.19898042133078	0.912765231089821	1.04394551487904	0.784168671096125	1.09970146151206	0.920210002271108	1.11172802139103	1.1653791181779	1.24259853780052	0.970016996152214	0.848601622829125	1.02578392859123	0.960494017927498	0.962116389429117	1.24195756636355	0.990881182535011	1.39965188529788	0.941993374773773	1.22132313845601	1.02086034398208	1.02460982275948	1.09736631043144	1.28605604898776	0.882664574043381	1.17531252861818	1.31732603211727	1.21684888871565	0.92834557179484	0.960100150266734	1.20171021094331	1.03754294387309	0.982659722110135	1.16363676185437	1.00335360582891	1.26507116058828	1.00176254234368	0.910999180591528	1.18527824257903	1.19572315266076	1.08382768423251	1.29392030340439	1.09119926138168	1.08986325484846	1.13062110645295	0.968842102320402	1.01066991393321	0.996221883187323	1.19697312649606	1.16277832192075	0.985370746938832	1.37789430411651	0.977303333720625	1.1087732914434	0.98245105657991	0.95092127978508	0.982481615229174	1.16362204656982	0.950537398333615	0.851422050423584
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.851962305169029	1.12467243752063	1.05956456956802	0.759321036150995	0.919754568301721	1.02902790272364	0.992275284539906	1.04130743828074	0.940373270765959	0.834615445729427	1.09351837612006	1.1148138313327	1.31400864668105	1.06427586843411	0.773238005973215	1.05443846202555	0.683721776434214	1.18819577609768	0.756680041155183	1.15179525157207	0.868522958199572	0.788159179739847	0.767250992470762	0.929811636536209	0.840353946860813	0.785776438338937	0.855603777995164	0.979627315423831	0.703610087616873	0.974850403780066	0.945000693843497	0.836727530588366	0.797136537079449	0.892275161003322	1.00287883490627	0.795342525492581	0.85996718177625	0.902764239269406	0.8040641354815	0.91323705783751	0.792062029360774	0.913447415560665	1.01999415158218	1.08394002489369	1.07416706336066	0.841407097535606	1.06499597880308	0.887761246622895	0.985513037437133	0.74052104182018	0.922571553352166	0.845891087817743	0.77014012254904	1.03479740029648	1.06655836130115	1.11655525849437	1.11206112410463	0.747841522107065	1.05507668523871
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	1.17062178169689	1.18694859644627	0.84616298327629	1.05758393686794	1.06539628610951	0.915146090490418	1.16413344197804	1.03563489232682	0.903405204723093	0.938454900636563	0.912845612253661	0.966754521469165	1.03654596505267	0.774311611537443	0.902211696139698	0.900097657540406	0.960159576665051	1.01194468947351	0.977384522888475	0.832160441603991	1.28936985627087	1.03091462413157	1.31000765287103	0.940680839900623	0.936878963611288	0.949344517036311	0.835416818080442	1.04615071398957	1.31201487532484	1.02555842377035	0.902439684278973	0.83451492543907	0.963032174580878	1.13048347994125	1.03003105578618	1.01031705734376	1.23232976676094	1.24505936151452	0.950141967836554	0.811098680766144	1.24901118261006	0.992369115848431	0.875445013733937	1.02854580142875	1.21570454642765	1.09351164609851	0.906621404720987	1.05251362098507	0.859176941428494	1.13008477579915	0.784591119000535	0.853852966873174	1.2511844532235	1.19861667176479	1.07972913962332	0.844180986320497	0.947976638787327	1.18117845553943	1.08124119804791
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.2341951011363	0.974307996888853	0.949490645047484	0.940893502781252	1.14793301116201	1.07675831837583	1.03009740107576	1.10008739320754	1.23181453696768	1.01550892394511	0.909151918311382	0.896759799972508	0.732723580214471	0.910361180990782	1.40895473519343	0.898333729256098	1.33500445777612	0.90516245805966	1.1964653659443	0.847991925844432	1.10897051809138	1.14610884686349	1.3215333772957	0.928170173555889	1.27766426697016	1.17953184135151	1.19149951458344	1.17331155794866	1.10803541391271	1.06411957385409	1.10561445749473	1.02840634252268	1.10164699687521	1.06937229117593	1.238689778682	1.16550826784367	1.19995167430762	1.12380393656174	1.05809105692054	1.01209239734547	1.25363175896663	1.00152946596847	1.09344077538004	1.0471018422406	0.91597006463866	1.08889294990562	0.922033478689376	1.09010776512661	1.00351606484933	0.999606844362889	1.23669428315438	0.850488537448956	1.0046966245593	1.07531526780166	1.03580533007961	1.0428670399531	1.15044552903891	1.18120865018112	1.10287458205741
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	1.24136590710723	1.01525939636224	1.10628271967393	1.05713094645659	1.23855113780047	0.920400779239451	0.896491288921839	0.966678583072836	1.05830945035194	0.935563698227023	1.23182108090436	1.09607660040778	0.952697507542464	0.856923331168621	1.29670990648213	0.939941768548376	1.32927769565253	0.866059918661867	1.05650968118033	0.875910326991016	1.03344750943472	0.99414433319758	1.18656601495758	0.977035886216782	1.01909030958677	1.07623736873164	0.984300801960153	1.12996935081489	1.03043597675887	0.877005010592845	1.05679139035878	1.0014766573482	0.978571968811793	1.01137095788241	1.01463195784827	1.15997643248999	1.00003082529002	1.18678607680089	0.993563340493412	1.04147447913903	1.31191850128836	0.997712980010305	0.992225919866912	0.931600634638769	0.940972105418936	1.22355880887969	0.948201628186582	1.09014281610056	1.04460422604781	1.08178487836018	1.06740513460537	1.15100783777837	0.953809577864575	1.20960377999635	1.06118909819526	1.0655137194973	1.10093444063186	1.06152098577368	1.1002969589139
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	2.41913141130095	1.22077590126044	1.76099080381781	0.794082101914034	1.35014138721194	1.76052427107264	0.564607314951962	1.38684174504307	0.392073647153057	1.05042149540037	1.08160066713855	1.45230389966845	1.38851928656376	0.741417733528228	1.33625798175539	1.20278667983323	0.951186899608337	1.92288468857111	0.685626777313807	1.19237325616209	1.11902493438677	0.998540042509229	0.880399058406718	0.802495389271114	0.865528683105914	0.606160174208031	0.512011914126762	1.73961380677214	1.36086183077049	0.615853815216098	0.341657478838561	1.00000425591775	0.348967351492269	0.640990851118977	0.537833617183006	0.710949849007363	0.922623554277657	1.39068894221422	0.299288914341497	0.397970822589412	1.34832565802201	0.783891130447156	0.744430082610397	0.674576474655971	0.795857190832982	1.03542520771486	0.97301705080751	0.73800331447217	0.713893703912832	0.58767354889365	0.537467732383706	0.667606695450101	0.519152730478761	0.363916199533028	0.341298105758307	0.70367234402966	0.664545601099944	0.59769831571707	0.335892031637599
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.261215632520944	1.2009160590576	2.17990078833425	0.907298573664203	1.74751294022186	0.684690040564935	1.00088419536361	0.896179890394536	1.18635730812106	1.74220272095075	0.195591768636684	1.30341887366963	0.929908285283381	1.3319354325042	1.34802402926267	2.22846128286819	1.13225163664102	1.39169182924283	1.74897718163711	0.429895020444043	1.03356268565479	1.25124395581625	1.21000608918538	1.11674365669346	1.12798231467878	1.23991804831774	0.24688761937822	1.06980727645446	1.35598558219257	0.410957783289201	0.704753543270074	0.257459269938739	0.209011490434987	0.765733106702659	0.899749275902101	1.3625816661292	0.549764829934924	2.52923673417869	1.15350697620207	0.912834456519564	1.17625112626073	0.61560725586431	1.34362206637612	0.925578215268566	0.764868052946047	0.899372091776634	1.42872335887517	0.65303243148774	0.854922194053035	0.795113958434694	0.88573149623506	0.900586963700882	0.508461066779251	0.573445628421887	0.263296330281122	0.584032346098726	1.4701824194203	0.445970846536324	0.702009283867705
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.911628539559679	0.873512981050046	1.65661908502901	2.12829180120334	2.13714626058825	0.802577904066543	0.737815894160729	2.002191222719	1.04642143882512	1.45702580355105	2.00031651756182	1.9415936567685	1.05978100756004	1.19754324425032	1.19342855489617	1.28420712084583	0.932860715401239	0.856761294811984	1.30882379580975	1.31021573160692	1.17188766419427	1.34436060433569	0.992866660091099	0.921807727465672	0.646785624092198	0.318726194095391	0.662869067635272	0.832289333401978	0.956097529580892	0.669453741083515	0.518466808853448	0.595990107514083	0.271925766148077	0.79363527867084	0.506333608318923	0.637961398161388	1.11463723912745	1.31262379744297	0.949232507628674	0.531168694229679	1.08249787663771	0.893689151442504	0.481059114544737	0.983214034495059	0.719983426723737	1.06210584979306	0.49396775044629	1.08220838745678	0.73831493440727	0.62000107238488	0.457612715202936	0.510724325617884	0.31523488045724	0.719806922794282	0.895313155478036	0.655585319024859	0.872589128998605	0.352286013225629	0.656012949798244
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	0.662590495939959	1.22485253376754	0.992380225326129	1.02859894090995	1.00613923449127	0.959666773689361	0.826698463557631	0.961594239609228	0.916414804921903	1.01709269399318	0.784198481574431	1.23253567729561	0.916459459272296	1.19400612861426	0.421871526102865	0.989742163579475	0.619874674667261	1.08165614891473	0.390076503042043	1.34849861084083	0.85375342487343	0.756382075501013	0.887744160543927	1.38585100281048	0.800027094876649	0.808400871079423	0.741306194885305	0.799185843579184	0.793700214126639	1.01095859048716	0.775414314332589	0.774957876473311	0.823418495381395	1.10712658331496	1.15266657402286	0.918358731953861	0.882514571913625	0.758978209432213	1.05018097107632	1.22100390612534	0.579977980926758	0.975444360868414	0.753037337078586	0.941628344310058	1.48409592597303	1.08503191277946	1.06738787000041	0.768627335992884	0.69202967916049	0.731626520344453	0.993714065148576	0.769709476059522	0.948876609695472	0.935734916264297	0.800262084344573	1.40726556947285	0.781082984585772	0.940276318650318	0.908637502748142
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.670483129427309	0.864828639015457	1.03530385456263	0.831167647369981	0.765994001484447	1.54504711642247	0.970779473168382	0.822222403088321	1.15985047474708	1.1162344308387	1.35443273411032	1.4881348586966	0.841751140495525	1.16806578550254	0.591371313531221	1.0012181063098	0.378124725813917	1.21494149360799	0.508898987580333	1.11244548788898	0.681567892015208	0.642624554674892	0.599189367424317	1.01004063527974	0.615643522484974	0.916513989092836	1.16663557684444	0.856817827713721	0.973746728886538	0.780190537869846	0.565411901380926	0.911949708603926	1.09306341047914	0.665617992599841	0.682928714229301	0.89707311903099	0.712167321261483	0.860977656422251	1.35112774929054	1.12862362466479	0.697653719386855	0.640115839490997	1.06416511848511	1.01305116690165	1.19402203683251	0.871267213764414	1.05535399821938	0.726844766515602	0.809868725072199	0.776290475685154	0.542347668695824	0.903301404974557	0.893006806575104	0.76070407062629	1.78684862559179	0.957850136969838	0.946303353135589	0.874004265295241	1.0663791241671
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	0.973595264064516	1.37444026079189	1.08876652120507	1.45971103886312	1.53762106802163	1.13104194089002	0.972909366767477	1.17664112840668	1.37121805895323	0.690617129735739	1.16718685822181	1.52978356061418	0.704159226087378	1.02189765572394	1.02796646167296	0.942595943829271	0.896610916374537	0.714814866628644	1.30808069267381	1.04229890659173	1.20624526219974	0.95090342129	1.31261297548322	0.962038798722532	1.31908026804639	1.25370531985385	1.18152713126971	1.06211951420857	1.14439151213528	1.03662934185875	0.940971195199208	1.03993318271923	0.947157818079722	1.16853136669258	0.792828168356	0.886491926861756	0.550792297417237	1.22659910387333	0.657502459859355	1.01149134805777	1.26906953143394	0.941354555195485	0.598772121037573	1.25076214482748	0.739612638808272	0.75791392192791	1.00289223680491	0.714354376476549	0.748858596102517	1.34671300414641	1.11883542929973	0.86107689159136	0.672102067102224	1.09265388909873	0.865183755734594	0.642285433333817	1.39737642043124	1.24673957784194	0.937461094387468
