ID	H4_126	H4_129	H4_130	H4_131	H4_132	H4_141	H4_142	H4_144	H4_146	H4_148	H4_152	H4_154	H4_155
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.17531252861818	0.92834557179484	0.960100150266734	1.20171021094331	1.03754294387309	1.08382768423251	1.29392030340439	1.08986325484846	0.968842102320402	0.996221883187323	1.37789430411651	1.1087732914434	0.98245105657991
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.840353946860813	0.979627315423831	0.703610087616873	0.974850403780066	0.945000693843497	0.91323705783751	0.792062029360774	1.01999415158218	1.07416706336066	1.06499597880308	0.922571553352166	0.77014012254904	1.03479740029648
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.936878963611288	1.04615071398957	1.31201487532484	1.02555842377035	0.902439684278973	0.811098680766144	1.24901118261006	0.875445013733937	1.21570454642765	0.906621404720987	0.784591119000535	1.2511844532235	1.19861667176479
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.27766426697016	1.17331155794866	1.10803541391271	1.06411957385409	1.10561445749473	1.01209239734547	1.25363175896663	1.09344077538004	0.91597006463866	0.922033478689376	1.23669428315438	1.0046966245593	1.07531526780166
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	1.01909030958677	1.12996935081489	1.03043597675887	0.877005010592845	1.05679139035878	1.04147447913903	1.31191850128836	0.992225919866912	0.940972105418936	0.948201628186582	1.06740513460537	0.953809577864575	1.20960377999635
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.865528683105914	1.73961380677214	1.36086183077049	0.615853815216098	0.341657478838561	0.397970822589412	1.34832565802201	0.744430082610397	0.795857190832982	0.97301705080751	0.537467732383706	0.519152730478761	0.363916199533028
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.12798231467878	1.06980727645446	1.35598558219257	0.410957783289201	0.704753543270074	0.912834456519564	1.17625112626073	1.34362206637612	0.764868052946047	1.42872335887517	0.88573149623506	0.508461066779251	0.573445628421887
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.646785624092198	0.832289333401978	0.956097529580892	0.669453741083515	0.518466808853448	0.531168694229679	1.08249787663771	0.481059114544737	0.719983426723737	0.49396775044629	0.457612715202936	0.31523488045724	0.719806922794282
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	0.800027094876649	0.799185843579184	0.793700214126639	1.01095859048716	0.775414314332589	1.22100390612534	0.579977980926758	0.753037337078586	1.48409592597303	1.06738787000041	0.993714065148576	0.948876609695472	0.935734916264297
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.615643522484974	0.856817827713721	0.973746728886538	0.780190537869846	0.565411901380926	1.12862362466479	0.697653719386855	1.06416511848511	1.19402203683251	1.05535399821938	0.542347668695824	0.893006806575104	0.76070407062629
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	1.31908026804639	1.06211951420857	1.14439151213528	1.03662934185875	0.940971195199208	1.01149134805777	1.26906953143394	0.598772121037573	0.739612638808272	1.00289223680491	1.11883542929973	0.672102067102224	1.09265388909873
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.77009766830163	0.943714823712956	0.963639541715237	1.35512168832135	0.90792733282006	1.35447773973584	1.10105547085571	1.13450457183339	0.928982636534187	0.799335294599616	1.16720347137669	1.49169594655913	1.00526272972201
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	1.20758274344943	0.879859684689259	0.954040125974106	1.22131567746247	1.4283904657622	0.66941423242536	1.4610047198838	0.797213402222944	0.831482894182048	1.11165708730275	0.901057584080921	1.2321721653123	1.17037253542354
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	0.994384230021073	0.831089026191623	1.3904359676481	0.861707897722948	0.724023798894551	1.10780162982575	0.396879784067739	0.897528400785584	1.12035144675066	1.01950687560384	0.77823821547888	0.867999883555414	0.940491113985377
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.0203879033103	0.987270269792057	1.08353462897715	1.22042003112939	1.02316705438322	0.860579538837174	1.12497331568322	1.00237311766843	0.833608436651464	1.03826334621725	1.01962551171858	1.10878277287328	1.32912070176247
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	1.47782301545402	1.07210795247208	0.740823072655161	1.23125963643972	1.0898493547888	1.15395851577357	1.0822768285233	1.05438420877772	0.936837938135602	0.969076753016977	1.23196652078265	0.98267933554002	0.940733560535752
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	1.39312660568278	1.19713855014588	0.817039023481756	1.68725346612431	1.41579965030121	1.3916843655405	1.6902400343665	0.816454607617471	0.982027803757743	1.15423131578461	1.42007850885348	0.697722747114637	1.22774392970734
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	1.04460378157625	0.913882268091086	1.05291192859397	1.16556240567834	0.70540777693013	0.829805174813669	0.697359129804138	0.860355283781865	1.08239575315681	0.699618715632698	1.2283382327476	1.0958035479234	0.733477937054964
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	1.46142132573839	0.988880848675985	1.15430589316947	0.896364421965894	1.09141481989703	1.21864554353298	1.4540857623097	0.901222250216611	1.03662458538624	0.578451195782999	1.17656991236309	0.8036428102377	1.0220602247919
chr17:2612656:2614657:+:PAFAH1B1,PAFAH1B1;XM_047436163.1,XM_047436164.1;mRNA,mRNA:gini	0.948235113752429	1.08716292637958	1.12745716575013	0.807683898707355	0.891437288639917	0.907178887632303	0.946169924942668	0.862536992060992	0.88200026738965	1.08052439362602	0.802229287375612	0.887133627939865	0.885703974177432
chr15:34336015:34338016:-:SLC12A6,SLC12A6,SLC12A6,SLC12A6;NM_001042497.2,NM_133647.2,XM_006720793.5,XM_011522269.4;mRNA,mRNA,mRNA,mRNA:gini	1.14481674146249	0.801883435959714	0.752587914598518	1.02495283437411	1.06802877553728	0.739055116601239	0.829500274241089	0.981583817958564	0.866264699776345	0.879158833457807	0.904044488271567	1.07739679195262	0.893254540649773
chr2:32263885:32265886:-:NLRC4,NLRC4;NM_001199138.2,XM_047445356.1;mRNA,mRNA:gini	0.937408241687497	0.798672938576631	1.02564842628403	0.965982157312359	1.0569397900396	0.978572941001964	0.919849447189191	1.04580845308338	0.919647105689138	0.871153465887855	0.840966309859084	1.01569066250321	0.894986453708781
chr21:38228925:38230926:+:KCNJ15,KCNJ15,KCNJ15;NM_001276437.2,NM_001276438.2,NM_001276439.2;mRNA,mRNA,mRNA:gini	0.650166578406268	0.918772516783136	0.929169016674605	0.807217505512729	1.11970069245038	0.908567182670405	0.971043848941691	0.983604724432661	1.01109297835313	0.7997659250779	1.00263988884752	0.822129788596426	0.961840087587549
chr7:97731085:97733086:+:TAC1,TAC1,TAC1,TAC1;NM_003182.3,NM_013996.3,NM_013997.3,NM_013998.3;mRNA,mRNA,mRNA,mRNA:gini	0.906691342155811	0.836473093412891	0.797451004664546	0.695199293575521	0.924383355408404	0.903121644798082	0.831739895308463	0.908972175665339	0.923118964108855	0.958522343876541	0.869739248194982	0.765092875016157	1.00331241845329
chr12:10452376:10454377:-:KLRC1,KLRC1;NM_002259.5,NM_007328.4;mRNA,mRNA:gini	1.19360902106924	0.926981182816897	1.07007816352114	0.998470258503526	1.05474939987108	1.09054251487453	0.836707783576242	0.915129547597463	0.812642469854743	0.954848102342028	0.737715669434784	0.857842485813038	0.834693601925199
chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	0.917368645018007	1.28864669300695	1.29894388183562	1.111902811614	0.905771123966523	0.831766849284965	1.08199781932835	1.16290915103126	1.04846748618446	0.904532003853275	0.760611362862346	0.927001596149839	0.777351063939232
chr6:32636405:32638406:+:HLA-DQA1,HLA-DQA1;NM_002122.5,XM_006715079.5;mRNA,mRNA:gini	0.959780583004735	0.828098167353064	1.17306749789629	0.954344192627421	0.92732871531021	0.744559982113134	0.759874654090758	0.810690791082796	0.95326675209115	0.927970959107457	0.899398605058005	0.904340323562239	0.954705421419459
chr20:19933132:19935133:+:RIN2;XM_017027889.2;mRNA:gini	0.978498764651942	0.853152869197457	0.938201364749344	0.840889926718135	0.858660608131715	0.871598832773578	1.02280103357166	1.05022645265314	1.10975536002767	0.905832253611743	0.753084727333475	0.702294647375816	0.815819660136422
chr8:92061708:92063709:-:RUNX1T1;XM_047422375.1;mRNA:gini	0.980268141604345	0.98799351623772	0.871757926509621	1.00468042937493	1.07382739961838	0.916121066202268	1.02311541347063	0.755516582650639	0.820434535654497	0.810307177463799	0.951381743693676	0.755901657141458	1.16800247186386
chr3:69762810:69764811:+:MITF;NM_006722.3;mRNA:gini	1.06245842764022	0.905227236817885	0.895139807662196	0.895603625081217	0.915498934882561	0.85355065800882	0.807482484602325	0.874977491076779	1.03276295980988	1.06306618168845	0.792840761692685	1.02136072509714	1.13259266021401
chr3:45893216:45895217:+:CCR9;NM_001386447.1;mRNA:gini	0.957134308537277	0.867665271166127	0.954501781681337	0.997611931831581	0.934511484565206	0.956818143150142	1.02948116384598	0.909950529629791	0.891135745745773	0.978170765160258	0.756925355979586	0.892060887505853	0.923422514456408
chr12:9115228:9117229:-:A2M;NM_001347423.2;mRNA:gini	0.972450845662863	0.88218203107131	0.967512890867686	1.12669356519675	0.986766495140459	0.857817583285417	0.752457667548024	0.885705798964829	0.807389051901317	0.778366393300678	0.927503346893676	1.08999826306062	0.944600978244533
chr6:31009473:31011474:+:MUC22;NM_001395414.1;mRNA:gini	1.15294960737368	0.96262411935768	1.18549143866217	1.08157062356073	0.92737776588631	0.886241479798181	0.960704458242774	0.837026049929912	1.03633308211619	0.799036354123263	0.91540721127388	0.800486030118445	1.08277071849672
chr2:64103747:64105748:-:PELI1;XM_047445140.1;mRNA:gini	1.0645336946863	1.07903013536683	0.880847548632214	1.06770969558301	0.973231794652652	1.1028088018528	0.826329092547378	0.961866688990721	0.848351692610031	0.984493073839756	0.925805841972097	1.02853427963061	0.918815147307685
chr12:68158739:68160740:-:IFNG;NM_000619.3;mRNA:gini	1.13508780200723	0.914693386436771	0.866721879310895	0.807165948583264	1.01603665907074	1.03097505086617	0.880084966029957	1.2539695161087	0.952775402938329	0.674208562138894	1.01584983439106	0.973513991972453	0.979971463911991
