ID	H4_3	H4_4	H4_5	H4_8	H4_9	H4_11	H4_13	H4_15	H4_19	H4_24	H4_28	H4_30	H4_38	H4_44	H4_48	H4_54	H4_55	H4_57	H4_59	H4_66	H4_74	H4_83	H4_86	H4_87	H4_88	H4_89	H4_92	H4_95	H4_98	H4_100	H4_102	H4_105	H4_106	H4_111	H4_115	H4_117	H4_123	H4_124
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.880798777199905	1.20269029947107	0.795769783727467	0.904843321130514	1.01422232596156	0.950340948879223	1.08381792535445	1.06488473700495	0.956633118360374	0.935402389066122	0.915744849318653	1.10019999111033	0.949271114415137	0.991042063036717	1.00938473730222	0.996499466074144	1.13989516370525	0.852163497959031	1.00525288936835	1.10975310960881	0.912865695229415	1.00006974459897	1.12100241857494	1.02471865223488	0.979166580161493	0.898874184020624	0.830177510521202	1.12086385926229	0.944005600296545	0.894119097559276	1.06516584494729	1.04267339129236	0.964500732564178	1.11020643251569	0.923125944667179	0.838261704171879	1.02811437318382	0.95181477865509
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.02843571632217	1.15991289440326	1.09406597794114	0.921525645497659	0.910682392477301	1.01173750526629	0.966604632896348	0.962621929236902	1.07947713743654	0.711025999701339	0.887171080492024	1.06340005002267	1.11098996879509	0.85539902388772	1.17028320112153	0.916342590603439	1.05903443482662	0.963990339670889	1.03009060495625	1.13944125231301	1.18496519454366	1.15676478995398	0.93166366207816	0.819029481503526	0.745470583734632	1.03824369101545	1.1035175695216	0.998705062644857	1.2599699363234	1.17348555035909	1.16491822668931	1.09838319101415	0.954796246186957	0.803181845348281	1.03602321633091	0.980045801317475	0.955501907891716	1.1126802020243
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	1.09143698632079	0.831236761999682	1.04642443341005	0.874565649041961	1.06313363166516	1.07304218879494	1.13248809444723	0.934521792314543	0.796194183301224	1.09611412908441	0.971974050820577	1.06434067302884	0.881362777050244	0.967949732047512	0.74783462095294	0.960136733451424	0.915616613159049	0.817883497358387	1.03480136094996	0.987428025041881	0.969206592075806	0.971857333023652	1.0214416519416	1.12470612277527	1.04386566070826	1.0986343915053	1.00199170207652	1.15610510639203	0.888620484660751	1.02321559598825	1.06867696019239	1.1501770739273	0.969049782345097	0.958687063988982	1.12301311533772	1.03609181454629	1.05172461942139	0.975227304481556
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.862479152629854	1.16693963662061	0.845742765702182	1.04372893186578	0.756293072658371	0.80312318503783	1.25544468466427	1.19667522675659	1.0282557534593	1.02632515056614	0.997835876805925	1.19626152640401	1.10446342685187	1.26565182454051	1.24196697066051	0.87103704908897	0.879389752877349	0.997988849872424	0.959273949175595	1.31739381542951	0.946520195507455	0.940949842789254	1.01978623224372	0.877988217663739	0.898547796321636	1.07466513147689	0.992597311727794	0.917154861087766	0.70548873167127	0.969711976616933	0.965192298881297	0.853925505953487	1.24852544886997	0.773556814525969	1.00368224923249	0.91239105484346	1.08830319301416	0.890348647888905
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.08592830987278	0.964104808028581	1.08422909550285	1.17227474427479	0.907399765165136	0.920069639923603	1.08319722722567	1.09712201937938	1.10549453329034	0.773237968922383	0.861033754003751	1.08107434578527	1.04180159608252	0.707800728619693	1.10501317179995	1.07700102072779	0.989538575921551	1.14824951389337	1.13126431610966	1.14229805985585	0.899081366194145	0.957793727584508	1.01060326896619	0.883336849622349	0.949933148307474	1.03319777195211	1.16752196329558	1.16502176336022	1.02677234694955	1.21250618884889	0.979094357793687	1.03413292393071	0.890232508091553	0.810445556795719	1.07655349364433	1.00240118443361	1.11286187889398	1.16452084997318
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.878421113204445	1.17729792015299	0.954867744837375	1.09464901465707	0.965133077235607	0.954840271105177	1.08584064344021	1.16668457225314	0.952821223754586	0.764947445240597	1.12493929556232	0.851841814398017	1.05328080725962	0.897101937921318	1.23774756160525	0.898163320714127	1.04130739522887	1.0148823164892	1.11807200090592	1.02317880208306	0.817106637187443	1.14386293905365	1.0113484066547	0.997899374698113	0.956657824915271	0.987209973018804	1.17826903837136	0.862436637891512	0.861783077872488	1.07312731869782	0.932478257599841	0.870772136178134	0.850198840406419	0.952822772921492	1.0519354057832	0.987475209611574	1.11498141262557	0.933242116072673
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.740651658577735	1.68716598431038	0.665805740607585	1.23090010164123	0.697878139899243	1.33743016132674	0.866206906568337	0.821076679015371	0.441078806053206	0.740997875353419	1.32233398264789	1.52065362372126	0.563528041768813	0.597922701473582	0.702641770035389	0.579354581572637	1.25520128947274	1.77065543949231	1.19426141550338	1.13805889906369	1.99646485632783	0.737592344769279	0.866174629314084	1.58842273822122	1.7144602312307	0.357679873812924	0.755346372223775	0.70706014673511	1.32970680205299	1.13121345582918	0.786300314328711	1	1.83358269587105	0.61680950527413	0.844403662978702	1.05529645350171	1.54469001564064	1.30318366009928
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.14204300828078	0.848172152002789	1.21593730125636	0.424647437611318	0.714827757165099	1.20832020730454	0.989555022861364	1.22890329820698	0.41514055666193	0.311957179463736	1.40145245487709	1	0.532572762294137	0.987750001505073	1.11808299038217	1.06569804466309	2.16351202187898	0.817651238802167	1.48649017028237	0.971510836318685	1.4102925512278	0.60004550931667	1.39713174678844	0.856388058399695	1.5231482317735	0.942959684422167	1.4897973363403	1.53739718428412	0.690583777667072	1.09817718475671	1.48683336540897	1.88332787403078	1.29877289039283	0.531812622976635	1.12557257329849	0.372611745765414	1.15201847270143	1.4284112975554
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.887639902917331	0.864034874033034	1.46046869721044	1.15619995416511	0.548143731324719	0.791378640537186	1.6455584345583	1.43646853852459	0.685618143977763	0.768497984475059	0.759669313124373	1.33884243033516	1.42575805891033	0.249892954152068	0.718154428140871	0.615330190520149	0.776541613665908	0.837379099832151	1.60019506485307	1.56207633456139	0.509700689825201	0.704627050635337	1.4701374998665	1.0765971626092	1.29390621583193	1.00367127540146	0.376043913690027	0.847105891074451	1.02994613864536	0.580223082043618	0.688637182484345	1.09936517352246	1.42263924093631	0.600297794764087	1.19373746428093	1.26762297636677	0.879640911952446	1.20415285240633
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	1.38757782176783	1.01446019172723	1.15807692822816	1.14764238670784	0.809612511095407	0.718188091475114	1.31291242142177	0.978473158645301	1.15744208299355	1.15620999796483	1.29049500115904	0.948169847386748	1.33198440758468	1.19427101382206	1.15297528830088	1.34751578427275	0.54515198878154	0.825924491347376	0.860106360057282	1.30860094080138	0.713449023795844	1.02435714839246	1.05266242775571	1.21391921466499	1.3639359506523	1.21281366351828	0.933235073632167	0.956932127620356	0.882918878385292	0.897165850314848	1.4021051116217	1.01680609723879	0.813134615109403	0.821243096177317	1.12217654633654	0.894685943871826	0.901534371745976	1.05190692028123
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.971266986100414	1.18497257437745	0.768049752865372	1.14145793662146	0.899071851165626	0.845721447514999	1.44879435114424	0.688460324645733	0.94230306488913	1.31156907875703	1.52554632632449	1.07614661173424	1.06736830578839	1.95296168051528	0.510062673545808	1.10087259092161	1.32742854973853	1.35420594949881	1.08856121567382	1.13238309211382	1.33861478066621	1.01003531164161	0.861498592578335	1.0666722325673	1.23707766080579	0.773529666665242	0.924471292186894	1.22355053019268	0.868327065268055	0.685098606914542	0.732039228889411	1.09798214212588	0.884169765220066	1.2259028730452	1.16732668836858	0.795074878348103	0.991079712613804	1.28673523540171
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	0.897036598181984	0.772293567006015	0.934135489872071	0.73634319263447	1.46645728983679	1.2689215427384	0.587424102351774	1.40633977610127	1.02845564422443	0.735918956754219	1.22818621318294	1.1357594851893	1.26302177367248	0.581926895353805	1.30041629907615	1	0.891428809152667	1.12466949927159	0.653752665559877	0.981024817565606	1.08496436426179	0.976983740321581	0.823074633795403	1.09020424648748	1.11384718554612	0.545809224157134	0.932853911364156	1.01054069728263	0.989245862394929	1.05120081969298	1.27406901947167	1.0177739277535	1.26461263778017	1.39550667229533	1.03969078807138	1.11420835276421	0.890601307649976	1.26744136036388
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.00257424741495	1.26041620022538	0.868225845154851	0.921415877095091	0.954492128939749	1.0946834187385	1.13738023822922	0.910274931045976	0.676663564385621	0.73430520501029	0.7793539722949	1.13161765477941	1.13377435081123	1.01401862952182	1.36216917044649	0.806430013862201	1.09705748355374	1.20195012401604	0.970257279955458	0.887382980828849	1.05344046445327	0.94132716148793	0.731579935893758	0.761488399979954	1.13347581490946	1.2161948453741	0.961958428585875	1.16241603817617	1.319090711618	0.800648633877584	1.10511280834819	0.718453388202547	1.25578753180972	0.621756206861993	0.671387969203334	1.74380336730657	0.828697686831991	0.949171244031364
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	0.905009837300043	1.15694666415168	1.04184196382957	1.20957541328177	1.11813549602917	1.17668362897723	0.851508356394392	0.998032342579022	1.41087484678645	1.17523392717268	0.925228498804679	1.44946778885529	1.13975809057233	0.773087253129129	1.00014968422175	1.52284595950391	0.922474133727906	0.969713349685629	0.965998968210561	0.76275259931821	0.784972093120917	0.759782331063611	0.8059934304334	1.01291047416246	0.903969487455641	0.821687847008503	1.17254835305652	1.09003733507566	1.56005941488338	0.825782289537051	0.599264728028515	0.982582308571959	0.978652609696594	0.833772157844778	1.05557650506799	1.3801739132749	0.803763393729482	1.05053111212167
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	1.37111060545619	0.652335856508542	1.28849265695138	1.05284490035138	1.60624719775481	1.02833059289804	0.665684921608252	1.01080998544112	1.07224111558211	1.19453694349124	1.2836013585759	1.56081625724445	0.913818364919028	1.29218853022359	0.857635940084294	0.850115633391317	1.0263299807846	0.862674955124391	0.899371819905897	0.992074259727826	1.22274245253547	0.903124866120311	1.17100883404066	0.795204256916364	1.27469644697409	0.736352368397717	0.863284691616344	1.04712520905551	0.984971060406336	1.10906064097775	1.00744699850057	1.20960183557098	1.080193233048	1.35728419648579	1.05012977455279	1.02920703171546	0.936037125452186	1.10358319317403
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.812262303910382	1.03490227195078	1.08542666219061	1.1638214989102	1.22009079133268	1.13871832583018	0.983303139214566	0.913650504637887	0.741460168278112	0.898528295516204	0.896084230709317	0.888950026631119	0.897179794171242	0.955353405082179	1.55232237099039	0.922300127994137	1.04273832929926	1.09455747124603	0.792262251871208	1.50613847189819	0.758887878493633	1.1756074816691	1.02457974764431	1.22490059879688	0.939153298865463	1.35544537871933	0.99552296449923	0.950431102145562	1.00858696695891	0.902643813665768	1.42820520321693	0.722427032794571	0.781631171377808	0.78969913394143	0.997855423972761	1.12949892171666	1.65551924802945	1.01008229699155
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	1.11798486792297	0.937287012151991	1.39317298329515	0.888887452160391	0.692376103182247	0.794837496721088	0.881719465672647	0.626890530648294	0.960758606554621	1.3515986767277	0.913746363219263	1.33552010262704	1.24490961626479	1.14053115535012	1.03366254762983	1.18077718786985	1.15815668576725	1.19096680991246	0.904236882453681	1.35003520582662	1.20173114045995	0.565501504915003	0.904295099573592	0.693600765167425	1	1.14095409508182	1.1900873457926	1.20191854208987	0.867313256505884	1.08769223283439	0.878917569107032	0.919906818125652	1.19984911419963	1.25423226618375	0.636156238494743	0.854067721118838	0.800271876607199	1.08381696612514
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	0.634396743436084	1.05018485398743	1.95820344302277	0.815477091310146	0.939184773208902	1.71393972001155	1.1595240639548	1.57723477774583	1.7560357202857	0.641406784846199	1.198646734845	1.43923666556852	0.807080609037052	0.823107590298113	2.17835734747565	1.28468187557746	1.00250174365176	1.18962534180533	0.96885649797665	1.20199154937924	0.758068172928408	0.922295911739128	0.640981559364747	1.00461540435701	0.981697581556527	0.912549442756042	1.07987996232352	1.04893186351909	0.706019427767672	0.938317791719822	0.786721767255405	0.759411995116752	1.49334759493668	0.640430753103785	0.811259453277156	0.705975260315073	1.46226625499773	0.991188879163477
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	0.994837596549284	0.947015429337496	0.752464990477334	0.97188317697923	1.25344792322104	0.858108254713173	1.26623331164281	0.864242155428921	0.866656640202761	1.138742034688	1.00411159544215	0.990647038409125	0.990523708761176	1.15638816609779	0.932199187406325	1.13604082929879	0.819075963147029	1.31362087257965	0.943204945893776	0.953016632642822	1.20669607837976	0.801814361256594	0.806267684641542	1.1704090865131	1.21054718661335	0.990914677684068	1.00143597094932	1.3704430826006	1	0.990759478363725	0.67278303831443	0.994963459447351	0.841064270349028	1.09167886008328	1.27338801135747	1.28170684321352	1.38223240241252	1.05851839830123
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	1.10185452796519	1.03556778603157	0.997506033721086	1	0.735019864010865	1.04187161864947	0.948207917019371	0.921685414740924	0.842357996531888	1.07939241937415	0.721533794128774	1.01685600591061	1.35130128462642	0.795538342488785	1.18790300761158	1.19018974956253	0.743864069510968	0.910068990919548	1.04275892676669	0.849261760837248	0.65335970802411	0.927908180296258	0.989411735702329	0.940520353597296	0.803376334531657	0.885882708323213	1.06103827926761	0.977908538550578	1.01655053124706	1.1860774012162	1.11731857105893	0.787923245862132	1.47158669646097	0.830080632838724	0.6419312887582	1.31367192071093	1.4270498154054	0.979719184370893
chr17:2612656:2614657:+:PAFAH1B1,PAFAH1B1;XM_047436163.1,XM_047436164.1;mRNA,mRNA:gini	0.901544707673773	0.932662915131902	1.11064030449025	1.03372139788778	1.00217670338889	0.851529771174998	1.07865254201954	1.0083839565923	0.846663998169756	1.2279257968698	1.08213560567224	0.98790948270825	1.15072155164884	1.10294962957467	1.23794536297701	0.994364159213373	1.08043768492715	1.29023017851855	0.937507325763972	0.932526386847309	0.943656262921828	1.07974327258189	0.978158636977781	1.16205236759795	1.01116229688077	1.07939392563886	1.15324073390117	1.21131152432677	0.722404089490016	1.17900020667692	1.18671021219023	0.949601841035552	0.871692949435295	1.02812329790927	1.05680274960524	1.15775777245973	0.883270400544226	1.1458713274262
chr15:34336015:34338016:-:SLC12A6,SLC12A6,SLC12A6,SLC12A6;NM_001042497.2,NM_133647.2,XM_006720793.5,XM_011522269.4;mRNA,mRNA,mRNA,mRNA:gini	1.10388593520626	1	0.955841956328082	0.927681016841056	1.00077582305649	1.0060782687333	0.977379008559097	0.984685254453053	0.83085817146179	1.314692757003	1.04003745919474	0.845476638130675	1.14022070701622	1.06914690829897	0.99955994182785	1.08831762803057	1.02653404301532	1.01394181203169	0.670698124409089	1.28142107909487	0.703510951163114	0.78786852640872	0.971299772152023	0.95791709201959	1.2055882730501	1.01259670271407	0.980124491324416	0.892174736759507	1.12822903459173	1.05349242138857	0.86754133225502	0.847732415549055	1.12024018601034	1.1075424895579	0.749660457100796	1.05881164728547	1.14035227722465	1.02276441869474
chr2:32263885:32265886:-:NLRC4,NLRC4;NM_001199138.2,XM_047445356.1;mRNA,mRNA:gini	0.965497547496402	1.02920061219291	0.783425753423095	1.07643529905467	0.905084452233547	1.14254798009156	1.01341769788688	0.98047891826753	0.780454244885758	1.024355200528	1.09677886171653	0.891504369975595	1.02190747776745	1.0637473546235	0.984760309286924	1.07453050260796	0.977798349867676	1.14619946891586	1.00370749587913	0.831004438196732	1.22874333518056	1.02939265399661	0.979587695925468	0.877992356306692	0.808454502111441	1.05701298516137	0.914664580114678	0.977776534271999	0.898207645193276	0.999196823131365	0.93793530597105	1.00403446953083	0.898785618856685	1.02012513496961	1.11470101251234	0.930670341266131	0.85483038280364	1.10410740468701
chr21:38228925:38230926:+:KCNJ15,KCNJ15,KCNJ15;NM_001276437.2,NM_001276438.2,NM_001276439.2;mRNA,mRNA,mRNA:gini	0.943378711025107	1.06959381234368	0.97735026869577	0.996317296992128	0.94706900671688	0.773857887666508	0.782538323500865	0.993502380573457	0.937118077168312	1.18136819602966	1.16804523549935	0.947816196633631	1.00424033303603	0.980577854322288	0.793428092822368	1.00396291257401	0.886184370539512	1	1.00866337880237	0.904271422867478	0.914342801670056	1.12556748567207	1.02647392105841	1.03805322183094	0.966872550738605	1.22693287574892	1.16617306922948	0.715231265659197	0.929422927903923	1.32959503326639	1.18454497701062	0.919682096325541	0.996857577565394	1.24989164622787	0.870884182162997	1.15875390177116	0.935641506103428	1.27855530720993
