ID	H3_204	H3_207	H3_208	H3_209	H3_210	H3_211	H3_214	H3_215	H3_218	H4_125	H4_126	H4_128	H4_129	H4_131	H4_133	H4_135	H4_136	H4_141	H4_145	H4_148	H4_152	H4_153	H4_154	H4_157	H4_158	H3_198	H3_199	H3_200	H3_201	H3_202	H3_203	H3_205	H3_206	H4_127	H4_159
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	1.0108723856578	1.02846806937638	1.08191725876491	0.912100440229508	0.984486932117097	1.01705905809598	0.666963889849163	1.0103618685209	0.834446816837006	0.951583793011524	0.861203615656005	0.897659551061348	0.774865193743954	0.875764540859761	0.773543589761255	0.942526115750499	0.95095493348457	0.968033731967545	0.936667071966324	0.88741699489182	0.884204941635467	0.942575095428807	1.04197730988818	0.813255024360663	0.888837126010359	0.88345681084446	0.920756021369731	0.965666870288585	0.877855394786314	0.926455070929776	0.980563535221446	0.946528256963299	0.953358794792159	0.84888793930128	0.844369277865024
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.994830093580518	0.932598300032611	0.930227341175716	0.945795421838511	1.00113784877298	0.913908246586817	0.914876185072587	1.14296790854674	0.975557661541095	0.989080464745956	0.991341074434066	1.00597172870444	0.924961142222656	0.917367795467429	0.979643405937486	0.962407740258574	0.912040689095024	0.890724747082381	0.983845740804768	0.944497768546853	0.891672749357484	1.03835071879408	0.995943273690892	0.886467907197436	0.958273771160937	0.908387942346688	0.998173830021348	0.886263234891681	1.073864708832	0.984866248164701	0.930771952214363	1.02501010666832	0.983452757547636	0.985002030900999	0.993069663437542
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.06094974023788	1.0513446316376	0.86422999898671	1.06151227733709	1.0402731641675	0.95815391328323	1.35121731252103	1.02933498212347	1.16977100014063	1.01530737779423	1.0229006831109	1.12041786977821	0.993251391948437	1.16040950608525	1.02001028628101	1.14107814639118	1.1920695118486	1.0982394196954	1.08629710596496	0.974548356675579	1.13849996091666	1.0064532493919	1.1442897682194	0.967734923959746	1.11222922836261	1.17890080278046	1.01003180567747	1.07744487156898	1.09892659934773	1.22210579881149	0.910790032845888	1.11689947826293	1.11956969767064	1.25365753692441	1.14403423852327
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	1.00340699413345	0.975773955782973	1.00462487206368	1.10710529943538	1.09771764957633	1.09191948523234	0.754718390781053	1.06523504242807	0.891367373445688	0.994469280776605	0.833696050354986	0.840981790358095	0.861516857045586	0.879307097513568	0.913180598504864	0.917299409223712	1.0232558059875	0.926095035528945	0.969959592575873	0.935916036827689	0.870190618492831	0.947703519466768	0.795674792498624	1.04831410010549	1.05493771225763	0.847706595247278	1.05387859102904	0.913805695748286	0.905155175036624	0.912201424575785	0.994221824853234	0.940303980587755	0.941805746443252	0.855392465093701	0.816348815850294
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.911134518208362	0.934040546415304	0.817881329474041	1.09121673778878	0.980127066507986	0.903723036886344	1.00927765440042	1.04349894786283	1.07018754579979	0.935286456583947	1.00223926891328	0.940826607764561	0.975312972027797	1.01094732989174	0.827768474751664	1.00434408998853	0.95717410367688	0.948563179033159	0.933644209346464	0.962741607305498	0.839382674895531	1.0151516849194	1.01397604043998	0.904390264310501	0.923511746962551	1.00389262682244	1.07606818462092	0.985632644466162	1.10951177524643	1.0454566058377	0.808754994882405	1.16607759652719	0.898605860985988	1.0659249542019	1.10108074108872
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	0.960274859580604	1.0116978649586	0.862313751492027	0.999212383371029	0.989761057322128	0.978401546157782	1.39892629871997	1.01512462952795	1.17501410587905	1.04446971675676	1.1622783443305	1.12439790589739	1.05167198927596	1.05704309488712	1.13126788181035	1.1233570364367	1.20233254854441	1.06303745310599	1.07339094252462	0.950728637865362	1.23006771634581	1.020306860123	1.02835879383489	1.0741404188168	1.00173279822571	1.18254125168209	1.01088275675734	1.03284390475959	1.12598958720903	1.09780074996456	0.982771075120083	1.06031437810894	0.975745350514238	1.1386058867158	1.19528133210721
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.950249983617459	0.957913771702222	1.01524298824482	1.11771739401604	1.00542445718757	0.995701692205477	1.30013837212739	1.05621790569742	1.14734604941597	1.02028894691955	1.02536159399208	1.11488568465552	1.1552264143585	1.01720924213865	1.05187694185856	1.02295328376119	1.032570612056	1.04651924903869	1.00649771596588	0.928689606052745	1.12118188944664	1.06759713350235	0.997076250262265	1.09476820303192	1.07541780562138	1.13634548301259	1.0441953622965	1.12597140417925	1.14423491182	1.10569046775865	0.973447259690676	0.983720941045451	0.953021674198351	1.14688345145577	1.07295824711869
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	1.20981022548319	1.12703604504211	1.37176649167519	1.32998518512659	1.07777516156484	0.877190299577579	1.12835224718431	1.27158095371908	1.18033490537185	1.04799098198691	0.804272393157597	0.546183835200635	1.22546939928739	0.558966704266428	0.666831176484183	0.707772643816934	0.361862350825951	0.319776041307754	0.666902831315945	0.713985340679529	0.550323895467149	0.516227537940681	0.568719582126584	0.770007434434699	0.520536360627821	1.65645897710484	0.919694841160174	1.20690508545861	1.16091876244623	1.59344948031457	1.84059465491305	1.41077792158166	0.446106738584776	0.597970250136868	0.610404758476008
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.19337906057753	1.17167083043858	0.521077095649886	1.43706163666141	0.775399687728082	1.26972022847696	1.03001473480085	1.04939608065517	1.25753087104506	0.914450695677068	1.07017485728867	0.494330963042257	1.15254393532636	0.403307591481472	0.641850513380684	1.06447788163444	0.766190772723904	0.713764054843518	0.755737568687966	0.775333010615728	0.568282030682479	0.883782056535458	0.753949591076353	1.0507270931479	0.940191202251743	0.907077514668184	0.994783402325221	1.40629507028571	0.977345710160436	1.28930559486518	0.447520853261136	0.916412087480994	0.79907969968449	1.01842179088567	0.928776997556144
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	1.14258363317834	1.3256219294539	1.49884271896405	1.50345034695803	1.26628382851115	1.01076055572825	1.17052694277975	1.03564474458928	1.15406107303611	0.971511225339421	0.6895891177309	0.5429662417127	1.02064302344864	0.71952530343671	0.494751213844084	0.948476194511807	0.582348681186215	0.493972598571313	0.749159390165085	0.566903265551422	0.516047324850572	0.490750998648622	0.559400391470599	0.608108806677284	0.690397654889243	1.31280152781284	1.18359419669719	1.70241003179481	1.72829757230509	1.88478409243051	0.753478234794831	1.29100398398467	0.83384110343424	0.778303533275837	0.663727127192743
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	1.19388251636836	0.942517702195072	0.913852209805644	1.07906734263083	0.968644472088521	0.951346703540334	0.68268778602517	0.986284271999162	0.988425637616731	1.29293534121074	0.841118071194534	0.718131213926888	0.843590075723231	0.969626750326963	0.733775224231033	0.811358912630751	0.928716392641957	0.961292091965742	0.925648418299153	0.874067866025738	0.76498880675061	0.805793256544688	0.86674456414233	0.992976100154646	0.696408328720219	0.754781678495684	1.05120875629565	0.919186471195359	0.95326276631867	0.99513013787706	1.1586093241659	1.06940247652782	0.999567251387402	0.855861485305129	0.829585335185381
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	1.26454013083706	1.0282673083596	1.07288329143376	0.997252440424237	0.964799012323443	0.856472128044833	0.376391780325597	0.945700725177592	0.639075672423658	0.901878739575307	0.7511368359355	0.867044364875877	0.993003550852429	1.06595363670857	0.984516591673058	0.849923480950017	0.879793112383248	1.13389505362805	0.880020355239427	0.896159829592454	0.842738783310629	0.83238379910077	0.910755583758857	0.764413560858352	0.771247766083226	0.74388917313677	0.914722588896118	0.939860362813688	0.880101551090581	0.786191067336005	1.23932926561796	0.898333183216184	0.987266160108606	0.699151497391527	0.869816973912921
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	1.07224684430849	0.864346790601492	1.00231470623765	1.19917458114176	0.83695587801616	1.03277768258638	1.02767173859477	0.940860000106915	1.21452284105953	0.887365110406864	0.978379036278979	1.12763367217112	1.02537469514372	0.977234721440615	1.13940673078909	1.18611259838081	0.872227270902627	0.953015407514809	1.22052006613733	1.24904205235732	0.995069246176422	0.80326244977225	0.922903133973219	0.718166190174145	1.23054200443123	1.04354343831205	1.25760333099	1.02962393421677	0.935347691964477	1.3376897453546	0.999814421673462	1.11389426123622	1.45829930918725	1.03645512010968	1.34224340693446
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.11376234011715	0.881500786434831	0.844139892396737	1.19992459313971	0.834926202032478	0.931148058755813	2.0448096155762	0.983348275699941	1.42422607756919	1.1133791756129	1.42932979380812	1.25384639976545	1.0864585236793	1.24649716773353	1.1235716792186	1.18522339445292	1.06396942750366	1.17607089031323	0.947295056493093	0.984690931404381	1.11774130379947	1.09278998139532	1.41946881768705	1.02676953066838	1.40129655959712	1.65259669143162	1.09934250799482	1.16252439099419	1.28011898787456	1.1528077528111	1.13878867041858	0.902898084875758	1.19108261465387	1.67994965702834	1.33036598489049
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	0.988674450051222	1.02464011426205	0.728536927471352	0.887295788342763	0.993073491179971	1.11480183365887	2.13091858960908	1.09488008675288	1.39264939403207	0.929064508501362	1.11671957814164	1.02610247271332	1.16117867525579	1.43200993043023	1.05980410061402	1.02784176945909	1.03056795841672	0.768082780070867	1.27208952130206	1.02291751504853	1.11830031675358	1.40781192325745	1.32571285691245	0.958473426842136	0.962731934716312	1.24622408700718	1.04271726187586	1.14959065686106	1.05674565894314	0.84730083074691	1.01964074166457	0.943070089277433	1.03038039336276	1.42912944557115	1.17813388870111
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	1.04483739527714	0.844015598652583	1.05632163112389	0.901970993339548	1.09093398609605	0.82330584656686	0.444786640441867	1.01427715165329	0.78540015784135	0.788378845219185	0.871479675785342	0.990642623450735	0.904239065354881	0.872437433371747	0.883076134076945	0.954836585001228	0.676235520545745	1.05183111377545	1.02489148681428	1.02713869307097	0.856050331695424	0.817537793993008	0.953505503592255	0.749907748772287	0.912882014308617	0.670813923348037	1.01002042139837	0.881662704718902	0.958045865010637	0.783142552189294	1.19462478098246	0.962767547301109	0.994273189742483	0.983973278273543	0.904921310924693
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.880482321439855	0.954805011637838	0.98245632923842	0.976147928547116	0.935158975809164	0.933035550068981	1.4749920525296	1.01252313928278	1.08105169631492	0.999439345122894	0.914663981347094	1.29544472504159	0.941179336480641	1.0923921692187	0.924993338481208	1.09536064328555	1.10592994481661	0.867340012794695	0.88353875803037	1.24540308528974	1.05098101660326	1.16634657384204	1.17235032302809	0.86139686051883	1.30784233080842	1.29179207437881	1.31075988634721	1.01251879640592	1.18106958401319	1.18494802791985	1.04655226935979	1.06689102722166	0.977157109455776	1.04879897535431	1.2172241011377
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	1.16969342069084	0.923475225677784	1.19946952530792	0.991072693166581	1.32742762281036	1.09345837343133	1.19428726922945	0.972350872288133	1.02717961596479	1.16109137751773	1.09448503407947	1.15363093452553	1.00991186390506	1.3809550509731	0.901414779260608	0.982405360995523	0.985018995003882	1.07750533464238	1.10981099272497	1.02622138773098	1.01398569261415	0.882653023993564	1.12211546767474	1.30562986482419	0.926753348745642	1.02454476858848	0.939003451761867	0.988921914219977	0.96425978640401	0.961411923673348	1.00780371845214	0.913768226162561	1.19564689092059	1.17841466894004	1.00927467735195
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	0.794924427819149	0.899578883670518	1.13086044491619	1.09721893413445	1.22153212846822	0.773378742732422	2.66281703955902	1.13859937029916	1.15654019743755	1.21016731564223	1.2484917134624	1.26231229553406	1.17372159913085	1.65443300582181	0.920167373666567	0.928546805547031	1.23660242058299	1.19677569906585	1.10595148162093	0.967213874822069	1.36627498728434	1.34840873831199	1.06082176304361	1.19469660963318	1.38310202316008	1.30068722542368	1.31718328989423	0.996119763235122	1.20448415923468	1.29636504298976	0.956202772589276	1.09620804638293	1.05585963437829	1.39493978277656	1.54605572245145
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	0.733626007760841	1.17202142650934	1.1147622517862	1.0438880181128	1.09710482012341	1.00581176409086	0.765563590142816	0.967267658872976	0.899801130309091	1.10454461700051	1.15895230350787	1.14217499917167	1.04738771971514	1.07636795404541	1.06150310980321	0.903909673306032	0.842001891640346	1.00085390224784	1.24472775011248	0.792847422245227	1.1914035662521	1.0657150900304	1.29453299968891	1.05207126149528	0.928451817148854	0.950935421077709	1.09038932440143	1.13772719045791	1.01386724225279	0.889010552953696	0.960743310040819	0.956117229859149	0.794604501265829	0.895639314383934	0.833962068390795
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	1.25199585206294	0.878412873717248	0.954962782563458	0.970166062003529	0.758899654591511	0.959600679297832	1.33482804144472	0.947950668999588	1.16074534834839	1.39602324611157	1.15485188303884	1.12084974126071	0.955963396614234	1.04280920103117	1.00729603599683	1.0322544036551	0.927254720253838	1.26444480571629	1.05027413305042	0.844360822299053	1.24739575396313	0.990915889594946	0.892090977138802	1.24092702917635	1.38729183631272	1.13059565327106	1.19622137953356	1.00682147821826	0.9152701090074	1.23699242611276	0.915970395245024	1.26208272915895	1.33687529062305	1.13407461688068	1.08369221402557
chr17:2612656:2614657:+:PAFAH1B1,PAFAH1B1;XM_047436163.1,XM_047436164.1;mRNA,mRNA:gini	1.03498240876078	0.945266842699437	1.14266416119836	0.971134982194361	0.833274722656489	0.813935592525148	0.909734928876306	0.846172305458073	0.940350197902553	0.908329742999908	0.913153117096735	0.959340713190537	1.13214013423072	0.885083957131986	1.0285326464954	1.03684644955391	1.02931004624864	0.992687042811624	0.872504999535182	1.071187599011	0.81673527328454	0.929414383507313	0.87896285527791	1.00165577938758	1.02318189103862	1.06634595615915	0.893401214111992	0.924805882159828	0.88235800024896	0.974142909556183	0.918459200584044	1.02637370427979	0.983163968492215	1.03099238531136	0.927356042802683
chr15:34336015:34338016:-:SLC12A6,SLC12A6,SLC12A6,SLC12A6;NM_001042497.2,NM_133647.2,XM_006720793.5,XM_011522269.4;mRNA,mRNA,mRNA,mRNA:gini	1.08463357320114	0.870223974503443	1.13102434814563	1.02522812764743	1.01508031007301	1.1255977598127	0.825565713779932	1.00175868706286	0.823264618187331	1.03744558229952	1.0092110118467	1.04258372884341	0.878895695233446	1.04045678610698	0.983709263654691	1.01408402268334	1.07484869788912	0.820863205710622	0.953314162878806	0.944713324448518	0.90096523581123	0.971251779538932	0.934774188283452	1.03968331562099	0.98498428048433	1.0262147923074	1.03511702703355	0.948814027195934	1.0160009837033	1.02599208618004	0.943386991176324	1.0253344254997	0.916921273701433	0.93148464684142	1.09067033030281
chr2:32263885:32265886:-:NLRC4,NLRC4;NM_001199138.2,XM_047445356.1;mRNA,mRNA:gini	0.953571525330113	1.14359530687176	1.06269743915004	1.03523741474207	0.919165720422444	1.0534743263801	0.846472795281779	0.883127320597899	0.947632315083676	0.995290916484378	0.956548278098712	1.04395716781192	0.86632831824113	1.00044400502607	0.869653818286567	0.928000103883459	0.956712104047108	0.993432216676873	1.02661609122744	0.97849619844487	0.804390009697774	0.879496116402464	0.872307438267244	1.01289885573297	0.846465752507911	0.974227565781701	0.969899962508465	0.970876777181675	0.853819403126354	0.916827047152048	0.934765056896732	1.03585704762111	0.965077808807963	0.861061268109469	1.22242743754658
chr21:38228925:38230926:+:KCNJ15,KCNJ15,KCNJ15;NM_001276437.2,NM_001276438.2,NM_001276439.2;mRNA,mRNA,mRNA:gini	1.05637351082298	0.968520708730844	1.0544332326889	0.942787618065957	0.928473071781574	0.859553208309156	1.01333446774673	0.894576970313439	1.00430860742207	0.914582440545499	0.871793740809399	0.996597573430551	0.843207961726591	0.867959143347626	0.937774360971185	1.0425779128481	1.00210987285739	0.945756275065371	1.03586734225259	0.921003848833904	0.89085145395308	1.0426337696868	0.91845505312489	0.911894357903714	0.845759121395428	1.08942684992937	0.905288445652841	1.00281059691016	0.985197277314021	0.92420081754213	0.963388364634441	1.0011817455686	0.938446838850683	0.953951821149186	1.02620468684678
chr7:97731085:97733086:+:TAC1,TAC1,TAC1,TAC1;NM_003182.3,NM_013996.3,NM_013997.3,NM_013998.3;mRNA,mRNA,mRNA,mRNA:gini	0.954541410823915	1.12820254483277	0.870246009986668	0.986607878210826	0.876824854435236	0.869441581401779	0.927988911287933	0.829584896344234	0.939895495470282	0.872734003397855	1.06796661892205	0.998669676939845	0.99681587875159	0.835794860794405	0.853322945496523	0.83688952350959	1.01594742241061	0.86681009116859	1.00124109184275	0.877803481256925	0.935754443337681	0.985451925213989	0.897328429320977	1.00608557587473	0.920337276314346	0.946495461600847	0.958640038278741	0.914496806883265	0.970254910213411	0.976088824297097	0.874307907207243	1.01817412198651	1.02554709978755	0.923671078549628	1.08410984832335
chr12:10452376:10454377:-:KLRC1,KLRC1;NM_002259.5,NM_007328.4;mRNA,mRNA:gini	0.938044620223345	0.968592959542648	1.01452226603241	0.947770913591105	0.895798655607747	0.882290368543285	0.940249595245672	1.06455160261791	1.02758593907631	0.920911878302027	1.10164335379453	0.995685176263775	0.947427427971713	0.947044026572248	0.958555184864945	0.85237171945677	0.969225623844609	1.01979327836839	0.909257546383848	0.870555400073368	0.847062008835889	1.00327045476792	1.06341037832592	0.852922252140769	1.10866564342182	0.997907804507994	0.910376743071303	1.05792258506187	0.955641985140813	1.00365862639617	0.939019639014295	0.996178661059363	0.951778638124473	0.997024370339419	1.00123764406797
chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	0.914787333026066	1.01437308583757	1.05882372068989	0.990328520260922	0.970414801981379	0.803254893050284	0.865717594228691	1.00621767482373	0.906658935980439	0.944873074841242	0.970132303521768	1.03832839607565	1.06303057596546	0.948925907195639	0.975165965591574	0.941247312051031	1.05930171975247	0.8181403875629	0.863155736814441	0.86110597016724	0.829894437641097	1.04354684605163	0.926091271045156	0.953624092018976	0.992877338155091	0.955719148900328	1.05433856447892	1.06040294331061	0.941161061201961	1.10689937568173	0.91140560836251	1.10356588643824	1.08141376315206	0.971851739829528	0.886097821154697
