ID	H1_1	H1_3	H1_6	H1_9	H1_10	H1_11	H1_12	H1_15	H1_21	H1_22	H1_23	H1_24	H1_26	H1_30	H1_34	H1_35	H1_38	H1_40	H1_41	H1_43	H1_44	H1_51	H1_53	H1_57	H1_58	H1_59	H1_61	H1_62	H1_63	H1_64	H1_66	H1_70	H1_71	H1_73	H1_75	H1_78	H1_79	H1_80	H1_81	H1_82	H1_83	H1_84	H1_85	H1_86	H1_88	H1_89	H1_91	H1_92	H1_93	H1_94	H1_95	H1_96	H1_97	H1_98	H1_99	H1_104	H1_106	H1_107	H1_108	H1_110	H1_112	H1_113	H1_114	H1_115	H1_117	H1_118	H1_119	H1_121	H1_122	H1_127	H1_131	H1_142
chr7:138459940:138461941:+:TRIM24;XM_024446981.2;mRNA:tss_coverage	1.18019991770076	0.932711960041053	1.12142785280368	0.898372660866054	1.03644525968808	1.13392415924659	0.789317669728379	0.831586810797868	1.20428907149218	1.02191737672801	0.98892257246816	0.927331543951363	1.24914724389051	0.839197949103785	0.886681002710296	0.996368123061483	0.956316654217257	0.986343446673234	1.05826269692022	1.09207045089329	0.99290782129109	0.653663576487995	1.0693975047789	0.941266231181914	0.87874288876246	0.918276174527858	0.968600274151624	0.946197719775409	1.13168605582286	1.20341324851872	1.03632634569429	1.03599345175843	1.01338484161084	0.955614298820798	1.0857696933629	0.889180094780553	1.01829733398695	1.07956969562254	0.913969461620589	1.06297708347198	0.758347567596668	1.09910218698933	0.841352805149908	0.932098430444567	0.774193586972785	0.885510166605562	0.859885420936034	0.999440493627394	1.02053593051564	1.17441152778827	0.968353838762663	0.891086394622349	0.992181385637021	1.13860589992304	1.04876499278939	1.00055950637261	0.703826725771034	0.822897227969356	0.850558562280112	0.93901361233237	1.0096156070684	1.02743299680451	0.924510884965015	0.981700592956949	1.26253141339986	1.0631746031213	1.45082616829353	1.01756599041937	1.09526143383907	1.07981751878519	1.10120355503351	0.973938673790629
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	1.12441988936468	1.01911478698634	1.04400906502006	0.973905285305701	1.06921773575908	1.09178474046701	0.921503978522628	1.01682663743808	0.997416669788634	0.875956590387695	1.32005214172727	1.0972020118778	0.75032991185508	0.882868432180671	1.10094924268528	1.18750004385336	1.09193358937357	1.1272881954858	1.06371947863983	0.766755983619326	0.830520451425907	0.898085559124914	1.05356530271825	1.06332296196834	1.12455869708166	0.776445490951827	0.959344500031799	0.809122313343593	0.926693724797282	1.04638139643406	1.11270805523776	1.02464625234457	0.958114234396377	0.882663672704984	1.23042471723935	0.863284074835429	1.14438919004689	1.03053512983092	0.933298545990124	0.839004692826022	1.23530796873333	0.919953909638696	1.20461688094059	0.863671560662595	0.978994422439674	1.04786045580234	0.849776213307257	0.910994989264742	0.77471985266921	1.14911154671311	1.05988499241628	1.09240233111637	0.871767438648245	0.815682541720373	0.854602308681486	0.782014255164434	1.03548922975445	1.0630326300406	0.941122041591521	0.883429307645577	0.97325685652813	1.14978351276844	1.06815065490871	1.00135136631248	1.05917726576448	1.19581496449855	1.20279619756074	0.88488618128262	0.665120427483904	0.966989688215348	1.14345662126028	1.05005727728991
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.885467833690733	1.0111149161525	1.01964207216884	0.971335293710531	1.25043346139013	0.950005761319622	1.09365951977712	0.995456045376419	0.952858004062624	1.01727238574502	1.02354709052245	1.06349408396393	0.933963539893931	1.15055484609585	1.07691539827973	1.01977363811509	0.994831162192173	1.00467466965747	0.949403030095651	0.928634288338514	1.08489398908623	0.990384779272197	0.993494307318683	1.03306928286318	0.909530219195183	1.11009802239772	0.915338999056535	1.01313090213603	1.26374146105067	0.979626279536578	1.06539395604113	1.08273569346263	0.993015995604744	1.07945675020983	1.0187388105342	0.896915547365657	0.909092339701722	0.990111605234479	0.864267741651538	1.06473051735249	1.02166868595783	1.00365065961435	1.06617041874692	0.923323078663716	0.963785754166551	0.954710464838815	0.938331846494183	0.925608233255977	0.99707579038155	1.11129979177671	1.18681735984531	1.11853445121225	0.941901578003937	0.963507723234018	1.07387421688722	0.951300242539609	1.18497262856652	0.958981593403678	1.0404473012028	0.931357848386798	1.00003989055978	1.19034508808656	0.917416994361885	0.796689908351692	0.920505175798343	0.999960109440218	0.892507239001073	0.925937610755578	0.861018902943372	1.00929324096224	0.967308435273651	1.0677767169053
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.978516473355328	1.00893065784903	0.902161054885575	0.939693472687463	0.894799301927606	0.958412053514089	0.936477322467388	0.998778461118327	1.20810278993943	0.913995689115781	1.08334261122854	1.0024215716269	0.823256962770746	0.997505022456216	0.918867908001942	1.07475888151512	1.01709351831746	1.0618084482909	0.948002167121022	0.856230875316284	1.09955098596919	1.01762093180766	1.02084977272372	0.932910490331788	1.16131758960349	0.994745270514518	1.14752036859748	0.896631613938234	1.06520028036203	0.918455538539199	1.12964979390686	0.928451986979997	1.06363093055396	0.879984272446692	1.05464225364749	1.15830445475243	0.892019137885575	0.923602386369945	1.09203716067898	1.1518645358735	0.996402973611681	0.90850932671145	0.86065553021942	0.901052448304679	0.972162935119213	0.912225881609619	0.781263097269709	0.913304906298698	1.06646760433131	1.07166807202925	0.782510916522227	1.10390735274301	0.81350356081284	0.902718032588198	0.987217523854255	0.876852668545262	1.27426821372664	1.03251143051976	1.09428450128805	0.923929015402272	1.03850837679728	1.01129556283242	0.915781087453917	1.02963199727193	1.1536313783397	0.932454276236814	0.855152440276459	1.04483271510788	0.960976181101144	1.04935494957513	0.982155547776713	1.05596598016859
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.04713911150431	1.12308782369522	0.902985222263538	0.99983387398822	0.978964181812377	0.936335203048623	1.17211153703566	0.738647772447409	1.04418236173366	1.09286937276965	1.04875654915867	1.07946715851939	1.04736392745581	0.918666142167557	0.882170905164064	0.926768304876256	1.00616273586232	1.05660729526366	0.948795030416862	1.00016612601178	0.94758596146868	0.90318969720363	0.945316467887945	1.10204597851683	1.00307597363763	0.912216878127139	0.984795305840578	0.96961777290088	1.01770113222727	1.0736224088204	1.05814899983371	1.17690153536376	1.04960893830081	0.954025079823501	1.17326079699999	1.01238060735835	0.916586768718578	0.894595565123994	0.960910377590919	0.964815167220719	0.973784578890497	0.887552532717957	1.26045750363609	1.04227301323894	0.928375388065406	1.08084723469	1.10510710460676	0.975795480695278	0.986426563775411	1.02382508487046	1.03000323344328	0.978256216179713	0.905782358568259	1.07706396514446	1.0667817418282	0.911860179783047	1.09173636347637	0.947129898758943	0.975110134268211	1.03239406090705	0.93396306217541	0.937033170496952	1.0397292932395	1.14698527608055	1.10891495689846	1.26233439653519	1.14623661733806	1.15406213648223	0.871432264576112	0.949599923059961	0.833339366747117	0.997387776484759
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	1.02472359211669	0.968857172930882	0.970901669457773	0.986651193936458	1.18868553503215	1.04367984277982	0.943563289995793	1.07353362324682	1.20106782835336	0.942880946244397	1.07319613020996	1.03403586368338	1.17474925061481	1.15554529545954	1.22024369177989	1.0443803769227	0.915112953605995	0.963527783766655	1.06955864469965	1.17462489758425	1.09413431886403	0.980884221406044	0.900797824184484	0.954957198206059	0.810399417234392	1.07088984293032	1.04477769171328	1.16207924119236	0.858460400697875	0.91648489463693	1.04053378497969	1.12598364883735	0.90447635979373	0.85911570869649	0.936655293116845	1.06622636832785	0.916104797034197	1.03198652536397	1.08869705530001	1.03642123903983	1.06023081192198	0.956739233543667	0.908346129600413	1.05427602535561	0.9615423864379	0.9581862455968	0.95460271110459	0.790982254979179	1.02322139954643	0.845136239180106	1.12190515030547	0.836074911020694	0.853893546588938	0.992430426941156	0.808650767132209	1.0946491014753	0.922934103078386	1.06768327817839	1.09899760510037	1.06738626309909	1.03616758505775	0.893793998536396	0.977231997900972	1.09217843058745	0.962294555789468	1.17489903105069	0.811383477745367	1.07801909192558	0.888365774265641	0.986880218573258	1.1349739551906	0.938992632129616
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	1.06853539255332	0.790412037645003	1.04217632335911	1.03242234208952	0.942079776471738	0.935810997406921	1.08488315674031	0.965255284569206	0.887897083360986	1.08634024326431	1.11125248444328	1.04007891545579	1.06259658240369	1.0083281397914	0.903634882379485	0.996030041472649	0.884403824769561	1.30067128238095	1.02009893129559	1.10221749092802	0.95397952069163	0.946309101150358	1.17944482325457	0.921019657743301	0.865918456016694	1.03965513371628	1.00369399949736	1.03812687245207	0.926322887635551	1.15846741112361	1.12744828571583	1.1724151280222	1.05918483571877	1.18147990701387	1.0193058256644	0.953201468673448	1.17662097692212	1.07769308981939	1.12560378973787	0.997776114637615	0.937713485196993	1.10492634141119	1.04787202175412	0.996920431556319	0.938172847951752	1.11760830097873	0.92464593856533	1.26227471809367	1.02364076648444	0.946927073102466	0.790988212904886	0.903090546102428	0.954622377879626	0.888904966888625	0.851422630046943	0.91756077039236	1.02572194581298	0.935818970587219	1.07620986156226	0.882355104955881	1.01179099595922	0.738339486465396	0.960369102644152	0.926807759177197	1.10093470442455	1.11021016223514	1.1156983366662	1.04749686755824	0.775642917717648	0.904050748203947	1.15992899005376	0.915121384658356
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	0.815632252335777	1.07574899545482	0.866781837400295	1.10087944880346	0.936920073481401	1.00490423407032	0.961510432827125	1.08165974227815	1.01400920682414	1.14656639063472	0.999466139375889	0.922383759030982	0.915304849363655	0.93035199205454	0.856825144474119	0.882258627420447	1.04147919167196	0.913567691762243	1.18973725770913	0.964456026882045	0.696266977273075	0.950013862083651	0.996982351168128	0.931001788646671	1.06249678059402	1.02822499825274	0.902145180517907	1.12117398616076	0.933072929875949	1.0630705353818	1.03078561282326	0.825110285411216	1.09755957868543	0.859222915488643	1.1278813064515	0.87288325335996	0.927291225701189	1.17853395477061	1.02307258321858	1.06285512669568	1.0040471935458	0.955438399817243	1.06243227684937	0.989944596243044	0.990240858791552	0.932798149017996	1.10490415945126	1.08460639199707	1.15808351079961	1.10356076235691	0.961981049396514	0.945648308748352	0.871356061531699	1.02032531761463	1.07244961935793	0.982002162458791	0.959736814130205	1.01236092356822	0.927724218429613	0.92102500715429	1.12009563495822	0.907739984243135	1.11827831589578	0.946719754703891	1.06206968298933	0.995451369339669	1.40366465327772	0.930426734989633	1.05767136925284	0.975033720674111	0.87912503578278	0.933387833108174
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.935929172344297	0.898205062723353	0.994795920290191	0.963220089065908	1.16849879056468	1.09982489430295	0.96397926392038	0.989483303137687	1.05426185280394	0.973735749936137	1.03314044743602	0.902668814628182	0.885278284963124	0.959023770855417	0.969719606567309	0.910817049660906	1.11460825387276	0.994189817236346	1.08551884492359	1.03712630184882	0.950594976403061	0.912467396646726	1.04939106452276	1.01990459800221	1.00552580297819	0.883977605704444	1.07648543973793	0.978945741858952	1.05503496610645	1.00088427811377	0.918982172350543	0.979642955513465	1.0819408622356	0.953064027947299	0.990558055359979	1.01706106245768	1.04222953767229	1.03080984351472	1.08979000252366	1.01481029339733	1.07865295638466	1.0818001986525	1.19605074552238	0.966912669021077	1.09797136724209	0.956028011034289	1.19047979952282	0.970083030518488	0.886609577283812	1.15566844580392	0.895642150510946	1.06726662950375	0.840383369056204	0.898689120911464	1.16156211756824	1.10147082055544	0.925023466069237	0.925738190482666	1.08606687930635	0.910694846948328	1.04144857793456	0.940066887401534	1.01252792376499	1.10470392645493	0.985651432864633	1.13189905885561	1.34238204455571	0.985882987192558	1.0885224626176	1.03878184216296	0.99427551308287	0.91163236750719
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.907797674315709	0.872320053039557	0.869651982474085	1.24018310319851	0.617511161326463	1.23277210331866	1.77338338578009	0.477963911136673	0.590215670972381	1.16318631448783	1.30446386411911	1.48756763345055	0.631888469915787	1.18745624083214	0.579350626893049	0.824576901596685	0.362700347089512	0.91606950783861	0.993001812545397	0.5579507078814	0.758903051221176	0.770439304229535	1.24629983391567	1.97624689073149	1.7470046743144	1.10879623884637	0.844811688162821	1.22310133807276	0.984876981506748	1.52318521102881	1.99816613991364	1.18094817267021	1.16138562161622	1.09684460339298	2.19393095346546	0.36671168893623	0.764986588611288	1.37120569504241	1.28384513746619	2.33332160584952	2.57750536802935	0.529194212844152	0.735109567471635	0.425567182960757	0.901387377612654	1.30844773459459	0.456625629397549	2.00304845141699	1.61705993858025	1.61934563840606	0.93254907826423	1.04167135877023	0.960909742676891	0.7259858349946	2.23297574332416	0.47673105623319	0.798899409050436	2.17637462829682	0.956187676959886	2.27209548915906	1.23140141902894	0.56301308748957	0.882857084895138	1.26305239870059	1.33543574141028	0.562567756236604	1.16290630942535	1.05333048269827	0.359284136953674	0.68808179610645	0.27393784065486	0.842492454669845
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.19580277876498	0.424156281339562	1.00719352358435	0.545496304421483	0.433564280691151	0.54301009147622	1.24293323535321	0.476196057191873	0.913012492699784	0.741819999576277	1.36345089917438	0.821224824574649	0.625915761398556	1.06434555937437	1.64912439044269	1.07703028153811	0.66796925024682	0.465455728287538	1.22294599162285	1.00536268162848	0.335133617450121	0.76455942803819	1.7695322178172	0.952372855461767	0.888744574228553	1.7292107187865	1.23340831711659	1.56078393757626	0.727744912607922	0.888538650426199	0.416633611312208	1.51150351438061	1.71656665048849	0.708889680087153	1.80112907936477	1.4047142816517	0.923268084385239	1.14185220106089	0.603120480242502	1.40383691855582	2.48110313015667	1.68529910466049	0.994637318371522	0.938852744063963	0.938802786281583	0.699174348693735	1.45708305937026	1.12004043424013	1.68667340671637	1.21373142982948	0.682727803735229	0.983340676483581	1.46174908047595	1.02010158048627	0.868358423337336	0.717555387951124	0.353813207531229	1.2270707448165	1.46726665166669	0.447081893917802	2.21426914221556	1.18128842315689	0.364440438289813	1.19360614617884	0.665461594010908	0.787273784543933	0.838341445206504	1.29113266154927	1.00799478498354	0.946956145896698	1.67416918643027	1.61828962415043
