ID	H2_85	H2_86	H2_87	H2_89	H2_95	H2_97	H2_98	H2_99	H2_102	H2_104	H2_105	H2_106	H2_107
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	0.926644136831395	1.08524900009312	1.06387074921149	1.01533172049418	0.930136338840935	1.01513180751006	0.794779570786961	1.18148823566727	1.16271903825985	0.863636095594879	0.957696666229797	1.14548318759501	0.955938665941707
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.935641381111572	0.781183780555436	0.829915251174431	1.14373046962194	0.938675918734354	1.02460967877083	0.890530802893445	1.01609826964715	0.940509440421216	1.04068190221425	0.775183421613404	0.990329830800895	0.950972434255978
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.975890031646465	0.927380777630982	1.01208079766378	1.01740063494923	0.742736189349357	0.864265281387004	0.973233386716209	0.879161854498797	0.999559665916587	1.08932297937126	0.860119953056696	1.0721674465991	0.988861477046678
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	0.936302898955147	1.2012171500764	0.939178615676757	1.10177594988797	1.02089739319745	1.18407685438311	1.08524487427324	1.04664213311411	1.27241208576657	1.15560638322103	1.33000509982348	0.901877707611428	0.909180047789527
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.933758978435742	0.925060754156676	1.03223306393864	0.988029671601448	0.88744681149348	1.01986553073185	1.09595657049134	1.09054155391141	0.958950995747202	0.890175256479426	0.987201817971407	0.887740413671129	0.877461567535974
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.880594801149263	1.01344330413523	1.35424428062891	1.0202186392295	1.20607350027231	1.06487068620888	0.98384675015472	0.986779508004322	0.972890481159878	1.02117410862599	0.935183308306427	0.820653524715062	1.00097128843691
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.07080025721005	1.10006872925439	1.10184757451136	0.928888212340727	0.850506384529731	1.00510573925638	1.2072436945582	1.10334399134726	1.0508709751662	0.86685121765907	1.02600479309591	0.92690187449573	0.891109833635943
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.943170645078909	0.905798277504298	1.05411994937014	1.07323637559431	1.02368991508739	0.960060411971359	1.0666170487004	1.17206574787648	1.14015823482122	1.14299159912658	1.19943358058888	1.18110244849518	0.916908899818706
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	1.21110609575549	0.427214201249644	0.52393453693406	0.627575451838545	0.619238667624739	1.78567843332686	1.56153235041324	1.14520174315882	1.61771726837171	1.25407790749	1.7502804078692	1.43456591400163	2.14902388516076
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.11793144572138	1.18610333647358	1.82841237347081	0.550598638527311	1.13312285443409	1.71981008794549	1.80109646281099	0.546722672171983	1.24886614337063	1.14680315788817	2.78859534686747	1.87042062055116	0.913001117400814
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.64634268307044	0.570283444505133	0.493910954811146	0.555616410269705	0.350559721217	2.63378109603957	1.6668257975137	0.609969143001859	1.6370054595838	1.16446952583374	1.0631635834937	0.646694755417189	1.24744107236975
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	1.0308017001458	1.23061002898662	0.794374727125596	1.11584432348179	0.901059073384731	1.3509289646723	1.08053148975694	1.05187530388909	0.55169603703732	1.4193423593493	0.519174980196906	0.736710871813643	1.15614174264176
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.850415258946641	0.648763525641756	1.37808264620899	0.995388112640496	0.521371004824786	1.05379052926736	1.20852521928953	1.04118726844069	0.990394637123305	0.839292798153521	0.786723282670712	0.623622941490901	1.00781145411268
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	1.31533902111289	1.11897781201403	1.45581998355364	1.22768033211735	1.05566457363124	1.38461005697317	1.42942380048243	1.23001692327992	1.35142658482991	0.986220522463227	1.00995149043101	0.826135322382151	0.679682468147909
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.17844110819699	0.781460609075333	1.05512955484287	0.91276063307564	1.62251028304743	1.14910078597498	1.26298741797096	1.39366880913328	0.769588803899043	1.03184014071312	1.16135234576592	1.25407688311912	1.32736308887259
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	1.70990153530941	1.48884210360104	0.973192552283219	1.39980842693632	1.35429130068406	1.25153931887263	0.806330285418936	0.944795235643835	0.905087724985662	1.37973481088539	1.18063579625646	0.872100611115391	1.18467477736826
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	1.14412848172537	0.837648458245544	0.912272119742874	0.89188658022665	1.10274212385364	0.748861329757708	0.67767719802608	1.00194134392178	0.873444820930542	0.885490786929719	0.616352569667584	1.27145833942293	0.673119831804547
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.799538083885646	1.7253944635623	0.884896426354754	1.13984923368012	1.11713713263647	0.933330371940529	1.30935037197305	0.749850297753954	1.01801116583346	1.16201928314783	0.756713813759863	1.39753163907378	1.11021832879972
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	1.24071854427955	1.17919926401142	0.879857834711274	0.92054682509609	0.861977542749973	0.826633768155566	0.844030911319058	1.30634032881119	1.03325494757275	1.21915652188261	1.13284659470109	0.699831539227195	1.14836839414514
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	1.11355404612288	1.11619612560049	1.44689381510305	1.02547980219899	1.14449268206589	0.94243547454519	0.680234325362994	1.07019240090309	0.925214681974155	0.857500572801949	1.19438571605685	1.02530888932231	0.826915015533582
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	0.72933727446602	0.977948712959951	0.70977696023473	0.765196928666146	1.03263668006011	0.709161918874836	0.868678685488214	0.937245471720677	0.989265492623426	1.02633505961727	1.03239687664724	0.87518232927431	1.08472047933642
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	1.38588542115668	0.980212156118345	1.56681932036313	1.40284641433254	1.07095839023099	0.749536907500037	1.15118904535375	1.11352153226219	1.0989861761023	0.934727839572849	1.44015964654461	0.923108138713593	0.813660405115448
chr17:2612656:2614657:+:PAFAH1B1,PAFAH1B1;XM_047436163.1,XM_047436164.1;mRNA,mRNA:gini	0.944526409229686	0.956490738587321	0.91643062899054	0.893479024207412	0.929404701656706	1.07785607336565	0.934231500532459	0.742488413981249	0.879277245959031	0.792878781018854	0.935606012253977	0.884640855348672	1.07386520506737
chr15:34336015:34338016:-:SLC12A6,SLC12A6,SLC12A6,SLC12A6;NM_001042497.2,NM_133647.2,XM_006720793.5,XM_011522269.4;mRNA,mRNA,mRNA,mRNA:gini	1.01186564192132	0.901193909816178	0.812103297301804	0.821830741972526	0.78754096229184	0.972668385833011	1.12961761404409	0.999528719980617	1.00405556360777	0.995060980778311	0.891806030587325	1.02441468514942	0.951575355750133
chr2:32263885:32265886:-:NLRC4,NLRC4;NM_001199138.2,XM_047445356.1;mRNA,mRNA:gini	1.01112616042096	0.962272941271937	0.843988155842681	1.02382925568559	0.969421396179819	1.04864707491401	0.784162240377335	0.97187773328048	0.971222665927861	0.913837766025398	0.864607146223082	1.06893705634139	0.950560716229219
chr21:38228925:38230926:+:KCNJ15,KCNJ15,KCNJ15;NM_001276437.2,NM_001276438.2,NM_001276439.2;mRNA,mRNA,mRNA:gini	0.886687640417718	0.842336380156866	1.08030450440376	0.83140979454304	0.857885638327658	1.10323059748528	0.897790692537026	0.894860860916645	1.28854418693186	0.859601246490219	1.27128357253427	0.872690647690228	0.799553731320145
chr7:97731085:97733086:+:TAC1,TAC1,TAC1,TAC1;NM_003182.3,NM_013996.3,NM_013997.3,NM_013998.3;mRNA,mRNA,mRNA,mRNA:gini	1.02796381265872	1.06040270697352	0.825448240384212	0.805326621376671	0.965960398970327	0.959993256013282	1.13389071138308	0.942824800504232	1.04215842107527	1.05047309555363	0.98984300093099	0.844718091976184	1.08345913219793
chr12:10452376:10454377:-:KLRC1,KLRC1;NM_002259.5,NM_007328.4;mRNA,mRNA:gini	0.917969119716955	0.950534664056399	0.914521998723721	1.04520905454036	0.892271339921941	0.87226116310527	0.827432804441639	0.941105243742199	1.01254472561273	0.928156687450737	0.840054199294666	0.838914243155989	1.15744685968297
chr3:142028179:142030180:-:TFDP2,TFDP2;NM_001375774.1,XM_047448776.1;mRNA,mRNA:gini	1.05555968207626	1.11147998254853	0.945537790198212	0.846021037051288	0.909982172462768	0.911613934552062	1.17932127128359	1.0394088461205	0.855855381877577	1.09123312973861	0.874913718454005	0.877848222252983	1.0603238983333
chr6:32636405:32638406:+:HLA-DQA1,HLA-DQA1;NM_002122.5,XM_006715079.5;mRNA,mRNA:gini	0.81117481879772	1.10378640261845	0.996507213463795	0.858171375637384	0.830069880910939	0.876663192340932	1.09911533499567	1.04666729658518	0.944605946032864	1.09943274326961	0.899600393489355	1.00620261314147	1.07586438257065
chr20:19933132:19935133:+:RIN2;XM_017027889.2;mRNA:gini	1.14797710746878	0.843557534987619	0.981474922874511	1.06566201182559	0.952700991677235	1.01554413953549	1.03953274531129	0.891005341136832	1.03618117688719	0.926988020529992	0.977468576295879	1.25342183624623	1.18228306652062
chr8:92061708:92063709:-:RUNX1T1;XM_047422375.1;mRNA:gini	0.837296470993283	0.818058929312533	0.993297927846329	0.93502224062328	0.923899758625286	0.865661866630984	1.05578655651649	0.993999521378855	1.10944101050426	1.21591024551639	1.08151110539506	0.910196816247583	1.14752268703619
chr3:69762810:69764811:+:MITF;NM_006722.3;mRNA:gini	1.04354417398228	1.02690206990241	0.823145688199113	1.02215088049077	0.895379107252438	1.03680697078645	0.807522913092578	1.0404596961738	0.943997789043391	1.04348263263595	1.00575557049262	0.87333275129695	1.12360117718949
chr3:45893216:45895217:+:CCR9;NM_001386447.1;mRNA:gini	1.0010153782907	0.952820244267932	0.919663307932986	0.960258891117201	0.827506545082098	0.991878337125013	1.05421773446107	0.923532155409194	1.04046146003039	0.894594102760918	0.922755489255053	0.824094696952434	1.37828658482644
chr12:9115228:9117229:-:A2M;NM_001347423.2;mRNA:gini	0.890261582111644	0.730628332217283	0.905345434158052	1.0566259090126	0.793771566536816	0.8984407205879	0.919260473762868	0.758084850679197	1.00851967009704	0.85578780658595	0.8961204842505	1.01869758506587	1.14651418126365
chr6:31009473:31011474:+:MUC22;NM_001395414.1;mRNA:gini	0.765983485511311	1.0178787453083	0.904112129522234	0.940152963984005	0.944648696628023	0.956305349576278	0.995567458232065	1.03276998535057	1.20571607069809	1.06633252895257	1.05408515392826	0.881570760275091	1.33151557062708
chr2:64103747:64105748:-:PELI1;XM_047445140.1;mRNA:gini	0.911462895891033	0.877125723001384	1.11225509163218	1.16539467630106	1.25368888007064	1.04474220123765	1.15328989037401	0.963532187175313	1.07922032358098	1.1365379006251	0.899554812721549	1.14770414308227	1.35283758966289
chr12:68158739:68160740:-:IFNG;NM_000619.3;mRNA:gini	0.835513822644809	0.905814750746741	0.914190126978359	0.954032420354972	0.967999742530826	0.899241254756142	0.930384175541188	0.859025428512666	0.955304838011391	1.19653959182643	1.0949791203359	1.05262969735143	1.32393602168256
