ID	H2_1	H2_2	H2_4	H2_6	H2_7	H2_8	H2_9	H2_11	H2_12	H2_13	H2_14	H2_15	H2_16	H2_18	H2_20	H2_23	H2_24	H2_27	H2_29	H2_35	H2_39	H2_43	H2_44	H2_45	H2_49	H2_50	H2_52	H2_54	H2_56	H2_57	H2_58	H2_59	H2_60	H2_61	H2_63	H2_64	H2_65	H2_66	H2_68	H2_71	H2_72	H2_74	H2_79
chr7:138459940:138461941:+:TRIM24;XM_024446981.2;mRNA:tss_coverage	0.829302425826999	0.937780794162458	1.10206095405623	1.2747993595696	1.20005160860529	1.09481964304436	0.976779370918679	1.09082628253376	1.31921555789917	0.97934049965611	1.22057642084518	1.21039410473959	1.11262661538866	0.903498929785641	0.958131820849984	0.75296194541841	0.979425256515978	1.09622378669106	0.95878887343143	0.821696376629289	0.768807192197919	0.81163899321857	0.957187403642391	0.973465985316416	1.05114455175429	0.973967100277744	1.00415593657497	1.01477540220419	1.51031016219347	0.997910518962779	0.816225439144222	0.914034042228713	1.08703533056186	0.95130261731774	1.15797670432072	0.808717425005468	0.932772033616266	0.986090496535959	0.936485368058408	1.27255784459989	1.00208948103722	0.943506804235395	1.09351069914854
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	0.806445912082082	0.847204952044452	1.01153552910694	0.901601859142868	0.951907514982205	1.04569929930418	1.08858033675883	0.949997707674678	1.08359890720124	0.933189102472155	0.936482752242735	1.14683862775231	0.880801408566719	0.850540490947146	0.860007143124237	0.982066560255782	0.931370584364558	1.14171352533294	1.06142870640597	0.999239025178397	0.972330235929833	0.988557372900727	1.02398742192168	1.0816186205265	1.06696546853196	1.1144259568111	0.855347785769794	1.0398200354254	1.07466752047401	1.23588158008977	0.953478318654087	1.07861697430468	0.98307314636364	1.01054132692275	1.1808238693932	0.917789997388563	1.07696383488909	1.18321220578312	1.02023527714337	0.885923913138568	1.09739707921436	1.30099927389496	1.00600433103105
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	1.09942167655002	1.18263764003952	0.97710984420673	1.03394953086014	0.89996161315695	0.879789078047817	1.01709206285302	1.07341386910105	0.947384340924122	1.08615034442839	0.950983676766866	0.983407212471799	0.940501165183162	1.18770103063612	0.968778604384541	0.980558348703569	0.955848646997713	0.949548220108859	1.03946536827256	0.847630418469171	0.940904633891915	1.07620449106736	1.04565653124547	1.09003953509105	0.999426175883512	1.04730941027176	0.926913258961064	0.955262644609297	0.875464828236302	1.16421605858576	0.97041412895251	0.971221596855789	1.10792979190759	0.970231607666365	0.887057985852778	1.04452648044924	1.13198652821906	1.10262550394453	1.0342835571865	0.920502473705071	0.927218995183172	1.09127487193681	1.07898674120905
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.879849332402108	0.757772680559017	0.974362266245119	0.982748918928072	1.03325387797079	0.933935830245643	0.944971420464872	0.973513856614517	1.11779095121333	0.899789264811794	1.09857490126777	0.98436629960704	1.04739500820568	1.11111280945089	1.08208619693618	0.766629797022061	1.01726470373871	0.886513970434885	0.982389895358247	1.00029855119104	1.01489869121989	1.16723728947902	0.93268491558545	0.856897820737955	1.0353674255069	1.08088025957166	0.97882998010176	0.968926748233448	1.21090556786925	1.10497875081679	0.974490370844777	1.06193951198386	0.999701448808957	1.0763740498368	1.05072654151591	1.06264058918316	1.19020680451707	0.968711544334815	1.12601715659891	0.909010351842352	1.07767731421818	0.987835318140107	1.12834482483838
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	0.863829607068386	1.17683096297673	0.93574540090085	0.854139898947592	1.00064174423144	0.891222369187744	0.945878830349038	0.867736883929955	1.27311857179148	0.999358255768558	1.06102910953793	0.889437843260501	1.17706877955425	0.902511677984709	0.97332709593912	1.07453764232378	1.17002941379024	1.05830060094331	1.01237423974843	0.90281825570652	1.03224093676908	1.03561662009952	0.984804538540359	1.00479306315151	0.918347732763669	0.980783823727419	1.03689145085708	1.05445477847151	1.08732028643025	0.877392350240774	1.0051969853229	1.05441348707226	0.95638842400177	1.10104189442009	0.958746474116802	1.02547121773169	0.99262101012865	0.98950000838054	0.909738416480513	1.09433864316479	1.13666807740682	1.02305779271073	0.968329776460656
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	1.14486236951113	1.15049608437963	0.952020333353216	1.07647075058927	0.912327602505747	1.00374231082609	1.10093855804726	1.09135504453233	1.05619936856237	1.17932660075846	0.996094097676845	0.981390850116006	0.979615497854603	1.11139124109377	0.984543124430514	0.976662997600847	1.06638151614868	1.00076373243043	0.992940631015514	0.885860085089882	1.13971319343598	0.974438392856864	0.871640592591963	1.09639303162812	1.02885182739705	0.958036474831328	0.926804150106496	1.03179269034122	0.940926146987067	1.02033415851407	1.00373502578304	1.10927757786644	1.07172394487984	0.963894518554573	0.987473673836873	0.952903328103631	0.894944723381514	1.0676841124112	0.99036557546192	0.908836870605177	1.14872777179471	0.857385208668972	0.885865272193895
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.852974888231308	0.973081142835946	1.01735260733506	0.857358219355906	1.2162526488288	0.905745370454033	1.04825708694568	1.0940855085565	1.05012838893912	1.11237016407975	0.978797324181692	0.954213919930024	1.02565626008089	0.862934177201562	1.12080397737819	0.923311009979615	0.852943191233576	1.21201862681877	0.894742847544281	0.953208453963894	1.09485573741976	0.873012665479202	1.13602462814862	1.07125757795387	0.914736778584478	1.19711838602735	1.10321491449913	0.785950544482424	1.06208146130688	1.18762236683242	0.966534067505585	1.14927712358353	0.978203895442193	0.99924224706238	1.10862777352168	0.837080339000601	1.11145835039759	0.84104543680135	1.16276897791971	1.04491733974973	0.947297887644142	0.98640705722477	1.01834060697354
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.05805838379903	0.857644849685635	0.926623960693846	0.935249330050991	0.995663814568866	0.933011018455202	0.970575824927299	1.04499312070076	0.980687139874575	1.02343405562607	0.886625137407879	1.08077248155714	0.906069287344294	0.887143073689297	0.940841748796824	0.898713455133672	0.989120183505369	0.96882597575883	1.09205130066506	1.10810446802002	1.11755743812852	0.882226738933729	1.12757442948834	0.936172248756266	1.18542553759262	0.987215574721992	0.967032508572316	1.06421242031406	0.981021635659645	1.00861665142977	1.13615108601308	1.30560455181304	0.96421945680104	1.11222215280421	0.906867919508943	0.805969455459219	1.03127921298665	1.0113943552888	1.02698953091896	1.06693214029372	0.882229365176132	1.0459113876247	1.16034498819334
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	1.15930622013284	0.756226818996269	1.00522111362016	0.949508483832946	0.844506002940759	0.950063504426298	0.952057006354197	1.05658745936168	1.04828826554052	1.04804690134684	1.02727757714887	0.867432129311246	1.09864192148177	1.01885858713314	0.951924576528699	1.05766965138774	0.855139888355146	1.097028088172	0.780518078164075	0.992948920497617	1.04890525093518	0.994647574463796	0.940284080925842	0.953239540146539	1.06745317147084	0.802375138175886	1.08770444320956	1.1832965209718	0.965938511536349	0.912983188803835	0.931146749276442	1.05795723007072	0.930024368727076	1.26791152117833	0.96057349859641	1.09241478761629	1.01439635360502	1.05558919052409	1.04230707089928	0.975504502916905	0.953917200613321	0.865074209195227	0.96953629231377
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.837398850031839	0.827944465148677	1.11451261793945	0.781258432522378	1.28602056827517	0.224418416558274	0.865060883706546	0.716164884565053	0.737813319388025	0.776446526219243	1.0818180510382	0.559827914130431	0.682858824427657	1.24361727091545	1.0921881422202	2.04859234074158	0.218743881284032	1.05544448945555	1.73720021065431	1.95265922518279	0.920380601659414	1.31782489107825	0.669187239302733	1.69781868047791	1.11049120449231	0.923867571725274	1.75293999017285	0.35273547615595	0.652276244333135	0.316142019447063	1.66746542827456	1.72366720598039	0.868982512538748	0.549194040737717	1.11831965954408	1.61329680769072	0.469505232888173	0.527260924270185	0.985140239658054	2.16916018843426	1.34656878100903	0.550914775097139	0.206170594137786
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.632147471938074	0.687321791424846	0.942426977231289	0.588009048726829	1.04785150373724	0.577424284376815	0.715242079237453	1.49234479833244	0.462182413551009	0.91855096033678	1.16899009822706	0.520671130887614	1.55107217852819	1.29471346982682	1.39954773315695	1.56826424223637	0.330566411281671	1.58006526342397	1.26273958160755	1.62342046595657	1.29576606800493	1.1128006026467	0	0.972594474689127	0.977373657016907	0.336191188582886	0.864965739651645	1.06774870733649	1.61336189285638	0.866239944849942	1.11044630344241	1.48694708010551	1.88770044985254	0.874380044036498	0.168194781043799	1.00529410888985	0.503161560274451	0.588176460025073	0.797512670231757	1.49068082647016	1.40953266017267	0.606509603803565	0.687530827279365
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.888128408533605	0.290908910561699	0.676177873679698	1.06156909313928	0.941945276712366	0.749737295767742	0.794186841680521	1.41426390355853	1.18785365295659	1.10592953967376	0.646033553254762	0.433874437752429	0.872374626269305	1.3231934985437	1.83860776703135	1.12524901938122	0.690489904128248	1.62841714454561	0.74959197145744	2.28170730067963	1.56107959639304	2.30653291532974	0.582307573067924	2.33747669919585	1.13120823784221	0.670766373735832	2.36595237104215	0.893761795701627	0.845480656154297	0.453298819559427	1.55389417837771	1.62616228346239	0.852593634450189	0.707233194369837	0.822036006355163	1.73937227027697	1.49500446139016	0.541647283564981	1.20400836320205	1.91864075743142	1.12479790822007	0.927371030197711	0.89331108503687
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	1.00529563676856	1.30690050193768	1.01082760504787	0.739997139931789	1.48540925173796	0.931521341801447	1.18896102688855	0.928179674658155	0.893523629543171	0.896339738893154	1.00611569032794	0.844154334255122	0.970206682801154	0.999618706957535	0.963574570500379	0.994936142966131	1.08344451338536	1.39044328422118	1.17600306979125	0.85292820370729	1.11807168520588	1.08342163219136	1.03170608649624	0.973663160099164	0.994308681046086	1.23562595759729	0.791200504656587	1.1715852046549	1.12978445052976	1.53534664789274	0.974554262979948	1.00038129304246	0.890873889805735	1.03160480472872	1.31034395356021	1.18006363046782	1.16309701082104	0.845730931060264	0.968819120489578	0.781316384637105	0.823591199864692	1.13941158672337	0.92865512833736
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.822183771648317	1.31540654523665	1.01965945935968	1.19217041181401	0.979035287907874	1.44752269235294	1.19992022690018	0.841683640587264	1.28615389097442	1.09442052384134	0.970511883944745	1.30818631321367	1.02929623824887	1.23500480205925	0.969055995081926	0.91065820291204	1.05146563272536	0.979735078137355	1.17546882675095	0.965138223752111	0.748208831859227	0.84112419827765	1.07663719217799	1.08869675908992	0.843425643001965	1.02628958707073	0.935258280938507	1.16840822905033	1.11687491635731	1.16237020535784	0.904187008632047	0.963571092360018	1.39107019319678	1.26923932499959	0.998379783157861	0.944817644264	0.882666110167836	0.864194195627773	1.10826651085291	1.23536116129111	0.843710643887508	0.8831895765568	0.96704940381898
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	0.628889147232517	0.811007175978369	0.975435683054838	1.01309688055821	1.18537585480553	1.00760053566829	0.68349518851379	1.13111379894604	0.975740311004257	1.20674080174567	0.591380195244631	0.736216097447039	0.698594081068318	1.019279386893	0.902924669493098	0.912591860108452	0.68135619068385	1.41185842341901	1.33547701648844	1.35055264316172	1.13419929007059	1.45124808142718	1.04866161993335	0.700880894450287	0.931620601861151	1.18334727767887	0.901358493041743	0.833624485498942	1.51326816571731	0.885974713262087	0.856139149518499	1.08590663494613	0.962155024975471	0.83094381694449	0.646859503904631	1.29772696376414	0.951219280965552	0.803781113474179	1.09494501541256	0.977849148624735	0.992399464331706	1.04349574597269	0.93495497726827
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.43215028368262	0.930587719823208	0.957967672898869	1.09970442234248	0.99358571400639	1.25820197562439	1.20352021462166	0.941354521248992	1.10854821250827	1.1723778701119	1.41929568680199	0.796202441328786	1.13770262350449	0.709151004159929	1.23528832532048	1.06268269911195	0.910732783667922	1.27807496226123	0.818214257508679	0.808028307776802	0.934865529956451	0.976251955766717	1.50594302427666	1.37865534873078	0.902249240336352	1.00679755077462	1.36635506289044	1.12202513710504	1.11293862373475	0.918772360813578	0.832173437410793	1.31493506156933	0.861413081460567	0.8748868850793	1.27277331900544	1.0623033038707	1.02853624467138	0.799687130333172	1.39089543470626	1.61489890099443	1.27637765560773	0.782211365713572	0.914173971521652
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	0.827083204037924	0.906206213427958	1.2333114141981	0.819058317695154	0.971130503449624	1.12676697445185	0.782056889897424	0.744856733453166	0.869326093595352	0.846112220653779	0.751037762531234	1.0663810271237	1.09012928140643	0.81491844218935	0.550170185798978	0.962998830851393	0.917745004094657	1.77403289798143	0.970972529596908	1.0390591674419	0.719672939433859	1.06355297450024	0.840144831395805	1.3282848562615	0.805396678579746	1.42192948432171	0.975992698744831	1.68814641764007	0.859100789119376	1.08539760749513	1.14997173927687	1.01214457935752	0.813510159702912	1.12046941290723	0.94767463430991	0.853694663755962	0.839243890427556	1.57668655245176	0.963645396197756	1.11393615464216	1.2691631465606	1.54828309873453	1.06979660152061
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	1.0821050076476	1.77641722651156	0.904645823251591	1.01124126006588	0.977294952669149	1.59609105195644	0.791717336006488	1.16399816878446	1.09475517467221	1.01353321113874	1.02716738231121	1.29428268703101	1.00232918020672	1.13522279973459	1.35145670088801	1.19025878660133	1.1277432551507	0.818849411259071	0.936918156610688	0.851024881844225	0.896006071206804	0.948110943688118	0.889931831488267	1.1015612122541	0.721043381284752	0.791151812247104	0.932190696824877	0.884391661315841	0.754894478326089	1.15032281275418	1.44248783612598	1.13205057328107	1.04541848924421	1.17397750328327	1.28753560957811	1.19872719498438	0.878056000435835	0.887928076844132	1.00941074193765	1.04054918246781	1.03301493807306	1.13084395263502	0.725176078260707
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.83758828321891	0.86013394919166	0.894500576268844	1.10103986809864	0.916535264658211	0.976832138284292	1.02832557012672	1.33700446315332	0.765500777915499	0.675911015688017	0.726873997503452	1.35040092188337	1.20563381633947	0.794550119965823	0.932630198309257	1.14789372426255	1.01030445276768	0.969096330980132	0.821342206004604	0.874666326605542	1.08726535298741	1.07897047358674	1.1527942081152	1.27162337619921	1.25627969128322	0.835096094665608	0.702605442799719	1.315250514543	0.857838048801213	0.966983018219594	1.02041339194009	0.867652643294587	1.43715793437096	0.678131431038366	0.74820236238646	1.36972559320917	1.15057872671141	0.929981562216521	0.665601239665653	1.44662423137916	1.10094562944813	1.18288484080412	0.820642318460655
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	0.907908425281287	0.941977561551744	1.13027518555763	0.847771191026602	0.752338661092119	0.875305580039428	0.768643391633735	1.20054550225228	0.981358720077224	1.09242489619245	0.879090423953143	0.981105744915348	1.26420737565926	0.923582323426791	0.885857681395625	0.949934332501444	1.09494117048874	0.860935018822532	1.25065464792694	0.72626271358655	1.38649023065502	0.835757571276169	1.09907733208308	1.18592661367722	1.0237551429422	1.01206104247431	1.02133989259862	0.829590912978102	1.04626483999068	0.821551796792874	1.09603624836171	1.13113660309427	1.01618595511744	1.02889935526468	0.869130792587889	1.01811330437634	0.980599581755643	1.224775107665	1.10305263683643	0.89751366651474	0.94903353899675	0.99607710526965	1.00197372677707
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	1.02932029134246	0.856942179051772	0.823712730232856	0.80577212928998	0.939518849564964	0.855719978379897	1.03378772746858	1.02306622525277	0.796317313279205	1.15625195912395	0.986886158237071	1.0947374026276	1.03957929316805	1.01736342505023	0.798403870432498	1.12789346967683	1.05343654096328	0.630228861981423	0.998145622446696	0.94359149139133	1.11648293997148	0.724842468944175	1.07936719806231	0.764729523694756	1.30770197346726	1.12905553727843	0.856860721323658	1.15611893288322	1.04224468122972	1.01276200954971	1.13807065390092	0.809212660104183	1.17692177804023	0.814941999963799	0.878406283068013	0.587681484224742	0.948051008295311	0.738953754679686	1.0474852813084	0.811940577611167	0.951625625592329	0.965351744786984	0.738588447190815
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	1.20884810285902	1.07833995630328	0.759698125759424	0.932545015973713	1.09080859630572	1.40902329871216	1.01284044387463	1.11729619101457	1.73914251794462	1.04093438926247	0.707203018773006	0.796252671455903	0.911809070681709	0.993513161441341	0.689367153053007	1.09986858433634	1.05331246427771	1.2123272576647	0.893377560249623	0.896369009947779	1.09875900446372	1.17948427939669	0.880872424807064	1.06018510799576	1.47419713473143	1.34660613309525	1.15697561226682	0.934465702604857	1.24499485469978	1.00872787218727	1.58622069535024	1.12896991923107	0.960776154252362	0.946770685471427	0.950321566896968	0.870211714394868	0.932207044472364	1.07166385391786	1.00136533876034	1.00222900590918	0.947855557182729	1.09073933968159	0.955324394264769
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	0.872320504264955	0.931914647993092	1.3045442550783	0.854908772122479	0.863738266524025	0.989562473119541	1.11535018078809	1.08797281264848	1.13418020745644	0.933944376790138	0.809517983086164	1.29312271761154	0.807073595586502	1.0648272252486	0.838077212194944	0.6172039574614	0.989062129398108	1.35457655878873	0.950929788332101	0.808964970730801	1.09967671812469	1.21118573390272	0.835085454610189	0.980625292978381	1.17741774677088	1.05903981137147	0.680506421987639	1.19415320656249	1.00211743318149	0.876901069011658	1.08375147066267	0.85127530942006	1.00264280225028	0.815687406574807	1.15507503246552	1.29117148369855	0.762009994495805	1.19515521269672	0.912811557043121	0.947085283320923	0.689280197618888	0.796372725161278	0.948478908548475
