ID	H1_204	H1_208	H1_209	H1_210	H1_211	H1_214	H1_215	H1_216	H1_217	H1_218	H1_221	H1_224	H1_225	H1_227	H1_230	H1_231	H1_232	H1_234	H1_235	H1_236	H1_237	H1_238	H1_239	H1_240	H1_241	H1_242	H1_243	H1_244	H1_245	H1_246	H1_247	H1_248	H1_249	H1_250	H1_251	H1_252	H1_253	H1_254	H1_255	H1_256	H1_257	H1_263	H1_264	H1_266	H1_272	H1_281
chr1:162630974:162632975:+:DDR2,DDR2;NM_001354982.2,XM_011509587.3;mRNA,mRNA:tss_coverage	1.11926429151432	1.17346927040426	1.06041545423929	1.07830530692733	1.11498706059857	1.07121869412154	0.955996661023881	0.992411185598431	0.88719186066934	1.17356040533876	1.15131374179498	1.07768603984649	1.04351495181116	0.983696594624553	1.01356777843706	0.982941084783183	0.90627670489882	1.07327210571164	1.16789333803608	1.09338171505409	0.920998544500751	1.09203067784305	1.06832589774325	1.06749576385951	1.19821916209715	0.985848673992659	1.12084529646358	1.07878103366069	1.31610360282966	1.14086444569509	1.11892451223054	0.994536889932932	1.03317888855241	0.915378638180552	1.08427730744564	1.1634623613989	1.03284014564267	1.02764725904692	0.842422581840577	0.957279842170702	0.908587727816295	1.01781130263406	1.02267911585983	0.933302472943704	1.02699361230685	1.1080699356541
chr11:72188914:72190915:+:FOLR1;NM_000802.3;mRNA:tss_coverage	1.20536535673934	1.08036783014012	1.07947364882681	1.03987180087185	1.04942960162859	1.09858775845432	0.843642549841507	1.06434702671104	0.902586860023098	0.939038175457973	1.16191489700154	1.23401106201781	0.976462784293012	1.02063912380575	1.26313005931723	0.892744089366951	1.12926566498587	1.27134107665413	1.16108171031306	1.25323843853931	1.09712836097664	1.1786185831315	0.975358053875884	1.23919373216114	1.11592866833388	1.1015230640119	1.36456647399725	0.866989235484451	1.09655282549148	1.00517664859428	1.21095122062625	1.1584349177173	0.927727296338058	1.30557744704863	1.01315737550239	1.09261266482222	1.03492254495308	1.17364068986036	0.952881260572726	1.10582578068683	1.17165084438346	0.953630340963947	0.990885560845401	1.07534336736205	0.864655046403491	1.16945200431227
chr22:39363146:39365147:+:SYNGR1;NM_145738.3;mRNA:tss_coverage	1.14107598665227	1.17696081437675	1.08637037376255	0.909153673331334	1.07286470492595	1.03100985737143	1.18887536919594	0.962976233962819	1.10557381446535	1.03471284440991	1.07361854561363	1.58047415701335	1.08685154062521	1.08896161710643	1.11923236899298	1.1721290231983	0.969720805521104	1.15269141288373	1.17451829997346	1.15362916278625	1.12209450638061	1.17305364295309	0.993446136357079	1.12454615771505	1.11939890391013	0.937845829557216	1.49621805410745	1.09058277095721	0.989176637607414	1.10330629929931	1.1528149935309	1.04014376186519	0.940760810949095	1.19321751471703	1.03346512717013	1.28814866443565	1.02094142805605	1.25471736459331	0.677260711499183	1.09486186392393	1.02887063321658	0.995462561562971	1.16045036304156	0.914736162551752	0.959858709063357	1.06703597406154
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	1.14089159314173	1.08254791241461	1.08497808869165	0.876742986543308	0.999880812854945	1.08033884269647	1.02998512860383	1.06278763564985	1.08916466892789	1.11627206656437	1.0401282942317	1.32540016058715	0.998809182912694	0.886630917535979	1.14864108089428	1.03354554663073	0.94323953186949	1.08880474609901	1.17015212686107	1.18609135912024	1.12605992799684	1.13213463886403	0.92653858681429	0.877345804447612	0.840429110383403	1.07859791062051	1.19342090984592	0.891919169975133	1.19391971209238	1.04533438723962	1.17414264573123	1.29078627684286	0.978851416623528	1.26750281246568	1.08603492672333	1.02737876403741	1.20860659614771	1.09215215082862	0.830882766510941	0.954395226909369	0.949050282493329	1.01720240791946	1.26351115125357	0.971464462479578	1.06169953597837	1.09395825925203
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	0.759749474443292	0.753456735881238	0.973397241587715	1.1785256043383	0.872629602730941	0.925262901597671	0.830461206455846	0.988337472326554	0.80137258284744	0.899042330056381	1.0102527277126	0.704804007515465	0.890448045648064	0.997823419307936	0.84400966461087	0.982861217558538	0.917042311688357	0.98044408011628	0.922946194610181	0.952011026920881	0.900193553933923	0.944621268813308	0.944390302168543	0.965038348937512	0.92673076633154	0.894604308159795	0.977870761923916	0.998140344900875	0.986861830499877	1.12750277215195	0.941508765599168	0.87034337333268	0.922689954995245	0.772501515523617	1.01779191181504	0.987688513353637	0.898264344457637	0.796804516636377	1.09458823318747	0.826650402605354	1.01701589778255	0.73860454175545	0.96325507784628	1.02887155754118	0.957367544117398	0.724786699409974
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.00587751980639	0.988603429259719	1.14338651442929	1.05093651517471	1.02871978006572	1.01558243521807	1.2813592972833	0.921069167619895	1.02285747442743	1.02719899783475	1.10025055255285	1.22261092550117	1.05428392917526	1.05804382794452	1.09524432137867	1.11739142109169	1.05152439252354	1.07214969899084	0.941360675453759	1.03812530947032	1.07659144717573	1.10637537888428	1.09193822129683	0.772439060539345	0.942750329954413	1.10349787756323	1.0186485644099	1.01062231870975	1.20890061584045	0.905370693129946	1.27534324227339	1.04949714770972	0.899822397603708	1.03419207025142	1.11571637220645	0.916808458185708	1.05346108954023	1.31913272873736	1.02344916836871	1.13912669400558	1.00009539105979	1.01753157760664	1.09056420803128	1.0317499933547	1.10353764519255	1.18693960969914
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	0.874160451499335	0.736997368464729	0.750693433680539	0.758975885987281	1.08239172096914	1.06109369295444	0.821253984874234	1.07654121388923	0.849341113144275	1.00838564072054	0.918025322983652	0.745929954423958	0.93032270401013	0.997240771183772	0.770013586883297	1.10048873849876	0.919492677527034	0.71326244276216	0.904289196983086	0.722728002266183	1.17377703180829	0.909647831156272	1.01290647510152	0.951482077504694	0.853662105130199	0.83995007703887	0.892923669456448	1.1110835557689	0.876976003912547	0.936442635436244	0.910760212705434	0.741820020799174	1.05235085741012	0.786842106368588	0.953192368647223	1.00149480794719	0.891281259092514	0.881945548768941	0.876399105276478	0.913887629192104	1.15824162853724	1.03490729561242	0.763440468015881	1.07733043223378	0.925588908974945	0.844019692087383
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	1.19365126468958	1.11434730542301	0.973122260594624	1.02586201419671	1.05506005172025	1.08106823778447	0.849301796014602	0.844837762339906	1.16079070382125	1.10613909844661	1.15184081153634	1.15674613211855	0.997520840420267	1.05601350900421	1.03243636662034	1.04907145831598	1.043180572266	1.08860176160693	1.1814775193486	1.22016170884341	1.06003143324406	1.11060056222167	0.985056850735595	0.933853663338431	1.08345286041169	1.15500796723702	1.15333557024662	0.851552482499513	1.07730196140805	0.958905587124945	1.0898246460101	1.29920628478666	1.0064736116364	1.17556445559854	1.01279989608903	0.973647797018812	1.03812682940829	1.05674744074308	0.979952058721058	0.977556999353212	1.05109723353574	1.06649175141209	1.10571939218228	0.98679609323347	1.08399311139205	1.02422380298621
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	1.09619975062291	0.995290875825867	0.987368012014049	0.936905565136727	1.09747040027544	1.02187491183217	0.983524885474056	1.07215370304778	0.973820613429404	1.04008222061836	1.07131922410345	1.2060182796661	1.10692626156704	0.9889306250074	1.10026799051922	1.01754520633141	1.02461281319466	1.24164704316647	1.17532437734781	0.968251829088067	1.08058015603772	1.0815697726814	0.940117548891507	1.06574541506786	1.11073916849136	1.19052340185131	1.21311714241536	1.03237932364477	1.02942124449892	0.986950179843449	1.04615165359133	1.06256217972731	0.939098954493097	1.14450569597521	0.941173396619651	1.17864231002437	1.07487693978873	1.12438262779117	0.992514838468148	1.02224252435752	0.950579185248607	1.05280187033526	1.0878464209101	1.15849348231457	1.20766446242622	1.1367044501796
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	1.03636112677324	1.19970581485889	1.14249297591972	1.08931707715173	1.12023278862129	0.923736193025221	1.09689989614905	0.827423408009201	1.08314272434795	1.19542014415841	1.05909223787242	1.26309050025099	1.05135850403058	1.06968029471036	1.29005541092499	1.12826291129438	0.879350002311022	1.07748430932032	1.23277608445334	1.18813161766342	1.00562582884415	1.09022804685746	1.08022824506615	1.0382092465905	1.01130818340281	0.959354243725415	1.05281934751119	1.06176987667363	1.03667909851722	1.02991842252524	1.02397726359077	1.11395171798142	1.02468329970524	1.15640563645515	0.998819080345221	0.992862096217868	1.03653491541827	1.10843433469212	0.977032004888321	1.06141258501057	1.11039431217097	1.09217179516113	0.891229980710193	1.0257118227346	1.01448949915452	1.06927617855112
chr2:239400019:239402020:-:HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4;NM_001378414.1,NM_001378416.1,NM_006037.4,XM_011512222.4,XM_011512223.3,XM_011512226.3,XM_047446479.1,XM_047446480.1,XM_047446482.1,XM_047446490.1,XM_047446491.1,XM_047446492.1,XM_047446493.1,XM_047446494.1,XM_047446496.1,XM_047446498.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.09224237309115	2.66787985777314	2.42904868778996	1.03806595891223	0.713088738168111	1.48280234560985	1.40778911575888	0.929404216306388	1.53210740159168	0.785062663964548	1.32743690419071	0.214982016597766	3.1340553862499	1.64604036814397	2.14681718023158	0.806807596481705	1.83489940949446	2.97508071499655	2.0139320357508	2.00925431755943	4.05351994614333	1.69207400805582	2.1597291517223	1.9343580673651	1.34526898549721	1.92466070195859	0.348490714090465	0.80523957989327	4.45682902147154	4.51988926477239	0.896676414903694	0.77976971369416	0.519796607616132	1.85342248814621	0.864918002010092	1.910222424905	0.896208654571983	1.01023314798381	1.27708041919642	1.83477303032697	2.08796853193461	0.197002013422147	1.43540947156591	0.99329250894344	6.585521413282	2.57819839485785
chr7:2843307:2845308:-:GNA12,GNA12;NM_001293092.2,NM_007353.3;mRNA,mRNA:tss_score	1.18362760383466	0.467905214215875	3.95475849803201	1.05734627385548	1.15844969448909	1.16785161970105	0.962977386217821	2.07991385193979	1.27517644561241	0.928274390775917	2.33310532618891	0.728454050769999	2.55712478593037	3.64091903658437	1.24306191227263	0.897605215316132	1.33895220634634	1.85699553067703	1.05316527445324	1.11553662616058	1.48654495615319	1.12821835543697	1.37649725692092	1.48309097471245	1.0636205054783	1.14095600819194	1.93839957120377	1.79962143461841	0.629680730859562	1.75649548146347	1.78971009647373	2.40301084243349	1.29794755655135	1.47776637913013	1.1265718260933	1.98273737185605	0.991322134371415	2.44458117471497	1.39470320775173	1.41885363296301	1.03407988270361	0.296962651223468	2.37104665088743	2.17420863348891	1.30870198018675	1.83052019011343
chr1:154219954:154221955:+:UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L;NM_001375612.1,NM_001375614.1,NM_001375615.1,NM_001375616.1,NM_001375617.1,NM_001375618.1,NM_001375620.1,NM_001375621.1,NM_001375623.1,NM_001375624.1,NM_001375625.1,NM_001375626.1,NM_001375627.1,NM_001375628.1,NM_001375629.1,NM_001375630.1,NM_014847.4,XM_017002972.3,XM_047435828.1,XM_047435844.1,XM_047435856.1,XM_047435859.1,XM_047435876.1,XM_047435898.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.547600179301558	1.51789488753457	2.66140053201971	0.585958516195632	0.626147943869244	0.654743261749034	1.69923226179079	0.987949513202075	0.532114650942342	1.48011799085133	0.936333493243049	0.849744059722903	1.73267816498176	0.649142415817765	1.65904876276118	1.35250453132496	1.47856003804739	1.91859781405552	1.0637776598751	0.831852469785077	0.509010798721282	0.480720678925314	1.35712019894952	1.13306298683356	0.392924748542808	0.851878643485541	0.978335119992474	0.213332981729855	0.362225653893333	1.03459613802116	0.614962071655814	1.31558437814085	0.492548090708914	1.96638737897494	0.0491214184725063	1.39807613845611	0.755398705466058	2.0156623370273	0.8338801269229	0.992399462082603	0.977892485073766	0.584654884297241	0.57853265321369	0.906437581687732	0.742233323266706	1.25370229006833
chr4:3765384:3767385:+:ADRA2C;NM_000683.4;mRNA:tss_score	1.56788183315337	1.82448545623288	0.763373171235079	1.66879829982032	2.17526599400351	2.27104294940223	0.77751804645284	1.24879804377471	1.18251794104686	1.01431575868974	1.45758488456628	1.23496375102707	1.18504718576862	1.49770584361435	1.9284434224919	1.88817427585478	0.98700630937909	1.661309120111	1.66947905399145	1.2126214198674	0.481960513510305	1.10129442554437	0.925166153614107	2.04284094144494	1.64819370890395	2.77343175849741	1.25439347800145	1.35653829373624	1.43145088122361	1.64584235130281	2.86732959811827	1.19091439754512	0.846847807058801	0.393253670696213	2.11341393425495	1.08490786218481	0.528158815118942	0.886143157791575	1.74385631627935	1.35140189168584	0.955925833282534	1.23098965350336	1.72283638463509	2.31228654709675	1.05990950527005	1.41291096129359
chr19:40529490:40531491:+:SPTBN4;NM_025213.3;mRNA:tss_score	0.875897629241897	1.22937702305366	1.52185123928611	1.03809543991695	1.28520692924055	1.13136953474094	0.777181211859347	1.49469486237253	1.19784207129467	0.833854330263593	1.16014110237578	1.18030686888876	1.36579995272878	1.48379418866297	1.60815956679025	1.44927104946082	1.24619248876153	1.34659464101387	0.950095371334204	1.23612174575636	0.843619828943636	0.814262691441656	1.61374637388808	1.96287406616722	0.833968652636233	0.90241264841559	1.52330966638034	1.26773403946059	1.29819333457321	0.936475233594529	1.22927354736894	1.50337835025399	1.13353265088456	1.55987064360194	1.13580423054314	1.43198687126598	0.981128974543211	1.13897644904113	1.39147279284399	1.35586129028043	0.844261007208973	1.37306903128506	1.11236241556542	1.68964885275306	1.01761001816924	1.42705237268828
chr1:153957611:153959612:-:CRTC2,CRTC2,CRTC2,CRTC2,CRTC2;NM_181715.3,XM_005244946.2,XM_017000577.2,XM_047448820.1,XM_047448823.1;mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.948193741064768	0.993941798296038	1.35502129157145	1.22042629847279	0.96070754913736	0.77319430023929	1.52868658150878	0.417713493286579	1.0720423775152	0.861752285448771	0.620199576418732	1.0339952264556	1.22204436748564	1.19385576715249	0.622867096221944	0.956929239161962	1.4630390235183	0.627186051041803	0.798998407347979	0.795396424722858	0.492604840473109	0.615508799305372	0.702961990019659	1.51185320983932	1.30587890978716	0.563486251313006	0.616163202587746	0.543494625513432	0.543631432481015	0.93613631191821	0.427743193307443	0.519904763158611	1.26385261682407	0.995424971550668	0.841770540881289	0.712608246367535	0.987100931662756	0.971507707658655	0.484316546344011	0.770369192383283	0.481014636637724	1.04347478712052	1.50127929851555	0.615199083914603	0.843332288156878	1.21752685218027
chr11:64642544:64644545:-:NRXN2,NRXN2,NRXN2;NM_001400681.1,NM_001400682.1,NM_138734.3;mRNA,mRNA,mRNA:tss_score	1.40952439682519	0.944497051560938	0.705314056150381	1.19230549923975	1.14175244604128	0.635263986463472	0.315451349214977	1.36856252609281	1.48275279748308	1.06764210188021	1.37920621163836	0.842063038077057	0.982966070054422	0.835609551004693	0.868301383804093	0.998613566862695	0.910930863371717	0.612441989474405	0.694507236831635	1.08743139953851	0.981087684715805	0.557807212297967	0.569410110446513	0.929997831193571	0.984045542203096	1.02157574970858	0.960951946845847	0.884621858752332	0.769220791446409	0.906998209827784	0.325947131737689	0.762599381333989	0.929647337245842	1.05397796753559	1.07255628645548	0.844028453191568	0.601770843323141	1.18971498618788	0.644169099862532	0.824337674180901	0.75085897232306	0.648623341696978	1.49826062417407	0.89976148310281	0.599719244419832	1.48107330926998
chr14:75427356:75429357:+:JDP2;NM_130469.3;mRNA:tss_score	1.38400197424349	1.62897557306617	1.37588231030689	1.25020494946815	0.804177601949685	1.38236605089601	0.935479361296331	1.28372284699734	1.33166366074416	1.18970106570236	0.957531146580136	1.44322798971522	1.1413606565467	1.38951818453697	1.19685308817629	1.21551340493255	1.08476630748687	1.66970752783462	2.20643273268119	1.26683332900561	0.737176569386606	1.08181156246753	1.0802726544696	1.25847008183	1.11388811442508	0.771931223059678	1.40887086985152	1.25008566549864	1.5854298251231	0.524455185637608	1.40988726274273	1.10379682433032	0.991489264555135	0.864509383652899	0.881694562878481	1.14732886335327	0.806734637898928	1.27525838690437	1.80279273749592	1.348965326095	1.17517608507906	0.872205984489143	1.50929453682263	0.83803449131864	1.35397503452204	1.25178873189865
chr3:71063923:71065924:-:FOXP1,FOXP1;NM_001244813.3,NM_001349344.3;mRNA,mRNA:tss_score	1.75351862626779	1.6670480473337	1.28584586537371	1.27974108223701	1.66143635973018	1.10536364818828	1.29559276811538	0.921310545774197	1.37302700854203	0.908152277360715	0.982243085880414	1.87055646494445	1.63118760853804	1.02609313571502	1.04655265135857	1.0902308363589	0.767602821389536	1.28376763990428	1.5766635663448	1.21816910268119	1.19619141051054	1.26406386125128	1.10393897400785	1.1049218267533	1.86140623504985	1.20334885057628	0.91319027466356	1.35603646590578	1.2382286381512	0.972669375232764	1.17346139585851	1.7481143786679	1.73408135764102	1.29122860024528	1.42180321248723	1.33790823562746	1.26598471978713	1.23898709421588	0.883778062272662	1.20972444408908	1.16848302720812	0.987234551870148	2.15774608540352	1.00560547336783	1.66042439544428	0.90228972879928
chr6:152461752:152463753:-:SYNE1;XM_011535645.3;mRNA:tss_score	1.12035298211598	1.34786326563457	1.30575616795102	1.1634636944554	0.873145381965538	1.00552634855467	1.10412508520816	0.846964175882332	1.23985844081003	1.43639493229866	1.1819009440727	0.986974191684661	1.28470451825405	0.77973200788545	1.37447826947611	1.29560985093681	1.32461713066459	1.33833272424953	0.663289021080627	0.805876217198202	0.76184273645914	0.949209398982458	0.912273748871219	0.787186038287806	0.883732296854979	1.32306187085125	1.80739060964892	0.701847980768871	1.71063545127061	0.946016175977924	1.67045661435774	1.05940064878929	0.968395420479678	1.40897402250929	1.17793866259074	0.764880095274259	1.35178493435317	1.68845740869198	0.99139216138042	1.3721683319215	1.29751045540415	0.968961263871924	1.31095414330219	0.795670093434115	0.724053459726176	1.1345273457336
