ID	H2_109	H2_110	H2_111	H2_112	H2_114	H2_115	H2_116	H2_117	H2_118	H2_122	H2_123	H2_125	H2_127	H2_129	H2_130	H2_132	H2_134	H2_136	H2_138	H2_139	H2_141	H2_142	H2_143	H2_144	H2_145	H2_146	H2_147	H2_149	H2_151	H2_152	H2_153	H2_154	H2_155	H2_156	H2_157	H2_159	H2_160	H2_164	H2_166
chr1:162630974:162632975:+:DDR2,DDR2;NM_001354982.2,XM_011509587.3;mRNA,mRNA:tss_coverage	1.13984447091598	1.12923184045963	1.16345637930494	1.15246301002459	1.11629129474523	1.02119252373957	1.06495950912126	0.897689391295821	1.13184105188397	1.14594912621372	1.03512525998981	1.0419579605111	1.08696895907796	1.09504431189187	1.11076868629129	1.14482633101611	0.866075424892682	1.03391188323627	1.11450821048025	1.06936874245977	1.03230127565721	1.13487138958638	1.19100354369292	0.959556212188158	0.981624931364089	1.16451800973697	1.28087112571482	1.12298523577088	1.14904031959027	1.07977851826545	1.09206362710823	1.02006325979575	1.10065782352999	1.13265787230882	1.06689787549774	1.09250298188712	1.02080887596115	1.06656827790986	1.0343908981501
chr11:72188914:72190915:+:FOLR1;NM_000802.3;mRNA:tss_coverage	1.14353153933826	1.17315949067161	1.13628006000665	1.09787880080562	0.948047897875334	0.89389672023565	0.915601985034019	0.964808230862334	1.14440483909353	1.17073827718661	1.08784902526596	1.18773948526023	1.23805679979787	1.120541705779	1.0332484252406	0.85345200825179	0.890096310210291	1.06448197938228	0.973788225024491	1.01955031590493	1.0028565485823	1.09785096876915	1.05681850732224	0.810259101055118	0.972034862932393	0.985861101031418	0.992945531191682	1.1474564449098	1.05421137105287	1.23736660901099	1.04614114766832	1.03360614209562	1.14067320190978	1.22828582562762	0.976281160380856	1.07322683137367	0.923885508757994	1.15960379029225	1.05998095299727
chr22:39363146:39365147:+:SYNGR1;NM_145738.3;mRNA:tss_coverage	1.15224465898366	1.02012814525111	1.12366780035922	0.959653435058003	1.1718319271325	0.915310207821369	1.07478106872252	1.11032136978613	1.16698336623358	1.0461726144246	1.07031904260556	1.21805707938782	0.9951570725005	0.981467348877629	1.06521607251652	1.01789069200234	1.11037702994664	1.106403640867	1.09981359674546	1.02733410102218	1.16119978558227	1.09301877613905	1.15052866690186	0.903912212714807	1.04843138335538	1.09471803286116	1.19830978234134	1.07506184857291	0.977617544610093	1.25392487193475	1.04774076601386	1.03319827402369	0.850449739590606	1.18444679607129	0.906797475047571	1.01931875273506	0.935925844557328	0.972613402620661	0.865827051325782
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	0.985164474656317	1.05312962148605	1.10100947842609	1.21134859190819	0.97522216657162	1.05757422492207	1.01932316619431	0.966903379817601	1.11507103197276	0.88854789521047	1.18985632194385	1.04533267048569	1.0738062939923	1.22916480051641	0.980760003385426	1.01995726602097	1.04218381284313	1.00863399579458	1.20982215739962	1.12981759471256	0.918232421739345	1.01012141887828	0.863873451332505	1.06886352110073	0.911617060021322	1.06070878308778	0.883316984873607	0.937171846534078	1.02052494484165	0.98689487339799	1.00473943477192	1.05821121094785	1.05603518710697	1.14517427730784	1.07792452996695	0.917498790553862	1.11571608628244	1.12228078384311	0.889559793679677
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	0.727302425736268	0.880828107224473	0.846281846691538	1.04469627865979	1.08552183371742	0.917161358576436	0.959066552479745	0.903777866891778	0.886761102887788	1.05359100890471	0.935421081777916	1.01295868264406	0.888201576341732	0.898110840904298	1.04276764280262	0.977368358501092	1.02640459598438	0.884569001138869	0.942231585808297	0.869013995215829	0.909756562092464	1.00058307640952	1.00097532565936	1.07354799340307	0.851985718521467	0.894541269815238	1.11383623834425	0.994763626383371	1.03138675104586	0.99161994928396	0.95990775466834	1.02633500970748	0.964122791143851	0.992681522780098	1.00166822838089	1.09782229678138	0.975937491327069	1.17528366499191	0.941879221028818
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.03096648478395	0.993411090400355	1.23849363605408	1.09479751990765	0.959637713716901	1.0793121407458	0.888530754793261	1.09418641588088	1.17832337007187	0.980061723824573	1.11811614428753	0.988493130124883	1.2403835406984	1.25882465115256	1.01537606701277	0.943653742156842	1.06597553659549	1.14297863402401	1.25846251516805	1.23982364992236	1.03183498407549	1.00315305415774	1.04489994544506	0.9749162497058	1.00534627809309	1.01634401399836	1.02778893340469	1.27362597061964	1.12376089555959	1.14042759929414	1.22113280308248	1.0855496698223	0.947811055491156	0.956911500095041	1.07661337795413	1.05060579327136	1.0496918387685	1.03635509897091	1.08983560572507
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	1.05738075098425	0.90724128842508	0.897236410619503	0.82154048757476	0.885798848749834	0.889496099872176	0.956352181306863	1.0229136173839	0.929950531026269	0.965789228086751	0.836458787521523	0.962551363038503	0.885166575414024	0.976851512569523	1.07091283336546	0.979154114177009	1.16638686308037	0.902600486045735	0.976575241092827	0.890213127938558	0.833302742111548	0.977559771438236	1.17989319059677	1.17336550609062	1.06070186038426	1.00914663604836	0.917996223943213	1.02445772006799	1.03066582283897	0.93347886565859	0.937562155442681	0.933954851632623	1.06118818957609	0.849499146530122	1.06423929414664	0.948459133792673	0.871451933442157	0.928995107567789	1.05045393293846
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	1.1515927309607	1.1855575950209	1.01786410704576	1.01132925768484	0.992455842545819	0.859093833956465	1.12485645365971	1.04516320015802	1.13669416196857	1.03654376318069	1.00354776482101	1.01952994802104	1.06269175070446	1.07530116527735	1.14827815567924	1.13038858850819	0.905111882597042	1.01403790049955	0.975037637163246	0.966204610795925	0.86768518875422	1.11108182974403	0.944283082245163	0.917427778584988	0.895538284014957	0.850136223481014	1.05000838360739	1.04069478447818	0.907799964753294	1.05995922356538	1.15649037845716	1.04008339452633	0.947654955369336	1.23712570949338	1.06451675190502	1.07186234085396	0.958104688360841	1.04146758503296	0.951355335035035
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	1.10253535208195	1.0763792506843	0.964783803146625	1.00335834191388	1.19777927766321	1.07336494056894	1.00653696229041	1.08797713193243	1.12212609670966	1.11634879201329	1.11659210762531	1.03670591487298	1.05603937264256	1.07141911539267	1.0225936047626	1.03370647361571	0.838238440386265	0.800664803539972	1.02832533073297	0.880276866973133	0.945101181153571	1.05217173677716	1.01856699810782	0.877788418828266	0.962301944663848	1.05888818066534	1.01281951332416	1.04166826642434	1.0681622461761	1.03856743501023	0.958109640011007	1.0310888158378	1.01533293282021	1.09755153896953	1.06126837695932	1.09145056813768	1.10851102661305	0.926113031479828	1.03797977745482
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	1.12089752875546	1.14504505599834	0.927649582402175	1.00772349404594	1.14564168938313	0.840526428873315	0.958564150702058	0.950014786836274	1.11434604514692	0.844657715309592	0.991518990222774	1.15540495731727	0.945823928336748	1.18208928769375	1.03411361292103	0.888420844108381	1.00586907290728	1.06556906844795	1.05676618587744	0.930840985739678	1.05464702009664	0.974923765538018	1.02767904797863	1.13994276000519	0.926088119872724	1.01534824659775	1.02548711691449	0.944982270813113	0.901339789309023	1.01432372539165	0.99423407978836	1.02624397052645	1.02294525120979	1.12538859914786	0.997541182377551	1.09880412224207	0.92922315726145	1.02653135818134	1.10098115763261
chr2:239400019:239402020:-:HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4;NM_001378414.1,NM_001378416.1,NM_006037.4,XM_011512222.4,XM_011512223.3,XM_011512226.3,XM_047446479.1,XM_047446480.1,XM_047446482.1,XM_047446490.1,XM_047446491.1,XM_047446492.1,XM_047446493.1,XM_047446494.1,XM_047446496.1,XM_047446498.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.485734291999352	1.20604358364639	2.31668216624407	1.33387879969131	0.90709734710094	1.78465121203933	0.065842736396833	1.01934034737211	1.7895135119808	0.483193837048177	0.9675844693587	0.444879509364868	3.30327489215657	0.704349889090412	0.507802681253327	1.76842869653016	3.92258912734024	1.05116711564501	3.09637725834661	1.18702988387039	0.295025638217938	0.352275329701494	0.877854258178328	1.81384531160281	0.977663467701885	0.862846385999267	0.482784472280671	0.624245644332453	0.222276067275526	1.04693469870877	1.33417487921931	0.287386257218014	3.53219152355199	0.776385874807443	0.786010720920181	0	0.879187330207078	1.61734840064559	1.65846400491202
chr7:2843307:2845308:-:GNA12,GNA12;NM_001293092.2,NM_007353.3;mRNA,mRNA:tss_score	0.751992006603923	1.9817769663965	1.0073819965441	0.77095247458443	1.25131366587831	1.91129584862061	1.07088121008112	0.726266699173946	1.31051019364883	1.76625144845252	0.890890390121338	0.882307422308141	1.02727213966024	0.575914963589681	0.606216119793089	0.179668434377026	2.15958399799709	1.04265139672369	0.447270867331446	1.38343720907105	1.05179843811248	1.09463158386963	1.72391141015391	0.665837045353282	1.19923573969956	0.655222962326883	0.81726646461346	0.851201781906101	0.675883320895476	1.46983697917012	0.540214158819393	2.25634003830096	1.25725996797845	1.33904091627515	0.467807627221922	0.784522167941386	1.36446907586102	0.581488077722915	0.745359610578629
chr1:154219954:154221955:+:UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L;NM_001375612.1,NM_001375614.1,NM_001375615.1,NM_001375616.1,NM_001375617.1,NM_001375618.1,NM_001375620.1,NM_001375621.1,NM_001375623.1,NM_001375624.1,NM_001375625.1,NM_001375626.1,NM_001375627.1,NM_001375628.1,NM_001375629.1,NM_001375630.1,NM_014847.4,XM_017002972.3,XM_047435828.1,XM_047435844.1,XM_047435856.1,XM_047435859.1,XM_047435876.1,XM_047435898.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.638593761631594	0.517688592830814	0.271855715009695	0.484442378845264	1.2344346472719	0.158052635012243	0.430103925763153	0.367212363048914	0.257522729864974	0.432435826201471	0.883597297735835	0.60558807043317	0.860134268426431	0.720071789422727	1.29324787170099	0.890824191739379	0.971746282937513	1.01917183883457	0.771716309764353	0.748506671717665	0.185035991873689	0.251132688335858	0.896479037644773	1.07889253242188	0.469550020638386	0.717513658998201	0.125938703312212	0.411054559523789	0.817888956098143	0.927022656537803	0.663998702031523	1.52820119411695	1.31189315513695	1.35073548638911	0.447075137400005	0.377505262628009	0.53399260497195	0.79112205939333	1.38159737643284
chr4:3765384:3767385:+:ADRA2C;NM_000683.4;mRNA:tss_score	1.94071529177176	1.52661174403391	0.872565377624807	0.700488119578948	1.51993126345532	2.01275539254171	0.788599617930897	1.04293685743673	0.950448328550288	1.2552332645525	0.330937170462464	0.796124291873288	1.34167570559436	1.07347805117471	1.46452473898596	0.443764914947041	1.63309923635407	1.08850351030048	0.726470268017906	1.15068553748408	1.10526683816534	0.426837813113146	2.08165558316775	1.25355048870968	0.75080609416809	1.6532626240317	1.12026493941318	0.790964505334593	0.667113923113073	1.75320831678768	1.32008880081369	1.60667191404674	2.05049942046454	0.97196421002737	0.727503708034887	2.04638073466176	0.958317417622664	1.59410958893689	0.870376321883077
chr19:40529490:40531491:+:SPTBN4;NM_025213.3;mRNA:tss_score	2.63127111314916	1.37705183481378	1.00302300974244	1.20927067239873	0.734978026623949	1.22037423678299	0.676084819141683	1.07750565334296	0.442839788741308	0.970442342131283	1.2695533893297	1.02194507583786	1.27615139696732	1.52450751398358	1.52276334060263	1.54010129761775	0.994791365459978	0.865958998802611	1.09105378432592	0.707377239577791	1.05835808732155	0.928346948704796	0.987821672352216	0.773073555639137	1.4086513747338	0.764520803649019	0.539154034215402	0.940371860705548	0.912660163278842	1.76144532119082	0.749322816514428	1.06266800303372	0.878048488526374	1.42315066249734	1.75664455321774	0.560067707801471	0.9775622323538	1.29135497403455	1.10365013429526
chr1:153957611:153959612:-:CRTC2,CRTC2,CRTC2,CRTC2,CRTC2;NM_181715.3,XM_005244946.2,XM_017000577.2,XM_047448820.1,XM_047448823.1;mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.326561407518108	0.487490017900799	1.08108690851737	0.807400082637849	1.15135660860057	0.302228060999339	0.738083089932183	1.5127789649798	0.175399511440223	0.475636642484086	0.378494672844052	0.619793729900224	1.41567025387891	0.789369906692679	0.665613832522065	0.830833797089969	0.909269959013547	0.457522624513424	1.67395861503431	0.647816023577106	1.15474239448145	1.069169309778	1.37962796116565	0.53487952832958	0.346582135557081	1.51635979862962	0.828237021281278	0.641723829022638	0.507505512372656	0.703578553243976	0.842760014661685	1.56167017894353	1.8110634187444	1.60219206279578	1.66306346769057	1.67253300967333	0.834922423950331	0.631451990635915	0.938132958999873
chr11:64642544:64644545:-:NRXN2,NRXN2,NRXN2;NM_001400681.1,NM_001400682.1,NM_138734.3;mRNA,mRNA,mRNA:tss_score	0.485687038591173	1.31283183501995	0.767004057958107	0.686716377156475	1.6606759745097	1.15820722322042	0.592125946691177	0.884905709969152	0.502915413424129	1.89316677680201	0.616582444572033	0.853016791139829	1.45443767912326	1.06583768420443	0.729961353924097	0.802969663961799	1.06289657421956	0.843455355881226	0.348715132829281	0.744196102473274	0.706144566317314	0.684523057698893	1.32373012443023	0.92048137690699	1.1037222507709	0.927770144681593	1.02017581824783	0.982173983505237	0.674057214827882	1.03939047126721	0.942077402651996	1.04950811649267	0.418819937577344	0.938007638859122	0.789832514647581	0.710132807706358	0.710911397466418	0.397662135082317	0.712471651108339
chr14:75427356:75429357:+:JDP2;NM_130469.3;mRNA:tss_score	1.88956782610857	1.40832690485317	1.23741204212028	0.899595924834683	1.2167863641341	1.1796114438798	0.607361118749449	0.558381821495908	0.613369617226142	0.919617802748057	1.0806682771297	0.698491747827218	1.34737132862345	0.905471868268417	0.44918792915843	1.16974776633612	1.69883698197961	0.975997352115515	0.967498727788604	1.50002089308343	1.76825906823552	1.71775411456352	0.967658465530664	0.348051804551789	0.857279559325952	0.707764489301911	1.23639042991055	0.829823391370096	1.4407484161967	1.71200202186142	1.41111955527719	0.824021678832216	1.29830677257784	0.868694497683283	0.661710006924317	1.10099055464014	0.588408066318297	0.522130878916751	1.62097252253749
chr3:71063923:71065924:-:FOXP1,FOXP1;NM_001244813.3,NM_001349344.3;mRNA,mRNA:tss_score	1.05088429828279	0.658804513376044	1.42114172288756	1.46559714196759	1.47505755936378	0.86242767464243	0.809365182695063	1.24218795664542	1.2100225004954	1.01390061583601	1.11505444848874	1.60766547160941	1.05191531879169	1.41994833536011	0.429627268561505	0.980116595425357	0.847732088741462	0.826854495217125	0.917454328442753	1.55717597515499	1.26273775152337	1.14450057839921	1.14556841631112	0.847232917107576	0.918322225623816	0.873762159828143	1.2723895000004	1.14930467085491	0.752779339777048	1.03265796272533	1.2310901038063	1.37084485957884	1.57597693519957	0.924845470565204	0.633535997866533	1.21707842767517	1.11184972235175	0.870069290883582	0.608039772638306
chr6:152461752:152463753:-:SYNE1;XM_011535645.3;mRNA:tss_score	1.07261950855418	1.09009141904431	1.40887188808147	1.2581272364965	1.16991843001622	1.02655156872614	0.9677320328158	0.916190586817105	1.1030846061637	1.36871193343233	0.968737848360929	0.93155510785661	1.26133080346619	1.67132804404924	1.0653907719602	1.32538143405762	0.892594572890371	1.08775029578825	0.857668458885208	0.664427353935415	0.890269367189288	1.06965302611389	1.16209225108205	1.25007509999594	1.11453608581602	1.21470881657585	1.04936419771766	1.19134983167256	1.06106869574049	1.39672854459733	0.911289723488986	1.0259535834736	0.797918769998924	1.4493601236599	1.12261659230995	1.16471531399584	1.44567611261723	0.865977204351083	1.15042717351766
chr3:96865822:96867823:+:EPHA6;XM_017006212.1;mRNA:tss_score	0.973106187870993	0.719834692727542	0.567767176304196	0.752222099828018	0.98422529148865	1.28842749226429	1.07320183575477	0.798023752690596	1.33271012572881	0.820792906871644	0.666330867051909	0.976803562762419	1.17515464702817	1.0527052633526	0.795425989300634	0.91267349232041	1.35849795200267	0.68325065186374	1.01387278837353	0.89456078694698	0.864497205763077	1.11068180334158	1.14717260495137	1.18195196492741	0.821148198538087	0.929110227439834	0.784389213480269	0.669930469961951	0.994365252838575	1.04289836974878	1.50976418848538	0.733535962792972	0.661110246584441	1.23668795428274	0.699332796258106	1.04593140959004	1.02798567603661	0.972727019604602	0.898325751053363
chr7:43213856:43215857:+:HECW1,HECW1,HECW1;XM_011515220.3,XM_011515223.3,XM_047420065.1;mRNA,mRNA,mRNA:tss_score	1.10383492747809	1.12609545309328	1.14949536336807	1.14476199018924	0.720463944125291	0.988296325206614	1.22654201156392	0.956029358616143	1.30328808045816	1.19032157993006	0.640107230044643	1.15041248415603	0.897275821009581	1.33511015779183	0.89576245167087	1.09112133264544	1.09710957924864	0.877664497724253	0.914521697358468	1.29005688243615	1.10450915822294	0.915545313191928	1.246914678565	0.877363634920103	0.862600252463242	1.30896454027623	1.05264555441129	1.3538147934317	1.19019700624511	0.817240286859605	1.13708007659968	0.933133246936259	1.34816394488185	0.893474009541514	0.867572734748358	1.31719584012741	0.87029623781849	0.910374826692122	0.843692329011481
chr1:216722428:216724429:-:ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG;NM_001243515.2,NM_001243518.2,NM_001243519.2,NM_001438.4,XM_011509267.1,XM_011509268.3,XM_011509269.3,XM_011509271.3,XM_047449385.1,XM_047449390.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.03860959234461	1.04131177474808	0.911032618839718	1.1666168225648	0.996099907314195	1.02357526673468	1.03106242310166	1.03164256390606	1.25495127088075	1.2414350829983	0.837080878204019	1.39263837046424	0.901960912939039	1.2049100967225	1.17897309219725	1.16105169813857	1.0872160886207	1.29892901841969	1.02622702728435	1.00965403652797	1.22898296703061	1.1510191846942	0.866030017683221	0.891304542660763	0.881497210525894	1.25769624001344	1.28867981784847	1.54640799850483	0.961578836249371	1.01890208320883	1.08951625251112	0.910678498929063	1.07121715358513	1.03759566388781	0.896645539663421	0.968711899865024	0.86256729516851	0.946746487026048	1.01461453329862
chr8:119802975:119804976:-:TAF2;XM_017013783.3;mRNA:tss_score	0.664593794977343	0.853990767698598	0.601827528213972	0.806617226540273	0.992240441163157	1.05138580777085	1.11371058801073	1.07604131429525	0.93361928398231	0.952520892229132	1.10561293646675	1.04147128107196	0.783122596406297	1.10779714264022	0.749018327446153	0.77775964335703	0.635376971628642	0.968149590070511	1.32028926610464	1.37379801071763	1.01835023447876	0.87119743495693	0.796352888681751	1.02973312725117	1.12589508927096	1.07080101200938	1.14070114561747	0.86680417800904	0.516133160718643	0.980952781705148	1.04519423400916	1.05888440563449	1.17363542805103	0.714062711572424	1.20262478328391	1.21939135753826	0.838742030566166	0.808458885128956	0.641642348637568
chr14:64878906:64880907:-:SPTB,SPTB,SPTB,SPTB,SPTB;NM_001355436.2,NM_001355437.2,XM_011537105.4,XM_017021612.3,XM_047431724.1;mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.761440827913608	0.635990986260565	1.30235354211355	0.825816953718845	0.652927858983656	0.422318932485585	0.948110547132527	0.615737889358135	0.383864508606823	1.00756444906309	1.10079755336504	0.897336885344323	1.06063925407629	0.886733156677294	1.04840623882482	1.02658048984824	1.21341669608746	0.94525066962203	0.76519371222625	0.674897879217584	0.863558502216457	1.18192808729304	1.285388334125	0.73633857429682	1.05750914064072	1.5874729659349	0.685499719701877	0.814632047350564	0.976056714698251	1.45420587122203	0.860719984939654	1.13036890975718	0.955544101554851	0.92348924620102	0.856332886157658	1.05470486547372	0.65967318132794	0.646869022395638	1.02823399182677
