ID	H4_3	H4_4	H4_5	H4_8	H4_9	H4_11	H4_13	H4_15	H4_19	H4_24	H4_28	H4_30	H4_38	H4_44	H4_48	H4_54	H4_55	H4_57	H4_59	H4_66	H4_74	H4_83	H4_86	H4_87	H4_88	H4_89	H4_92	H4_95	H4_98	H4_100	H4_102	H4_105	H4_106	H4_111	H4_115	H4_117	H4_123	H4_124
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	0.912819932946923	0.958973359422585	1.10221274444953	0.890968082298171	0.949708997708674	1.00096386958922	0.924219078699691	1.14668200593662	1.11902162292528	0.747110173610235	0.896821470294391	0.864303008902961	0.885880296736172	0.978497676733849	1.15593928719347	1.10759085131279	1.02227392315581	1.12093508133227	1.17811585751005	0.878674266663387	0.911861539427685	0.967763322875973	1.04758286735193	0.918627848909669	0.837543049387577	1.0672369777139	1.22436525084004	1.00834127116843	0.981825470692907	0.962258392040369	0.91994297906968	1.09525450456426	1.04983194597246	0.830379871255974	0.913589264191215	0.938887113845696	0.8485135212366	0.967081471787034
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	1.2659788834593	0.903521029171721	0.815275658721835	1.01798977061097	1.12588797376056	0.987384541845282	0.886108888995434	0.897760996434562	1.04613190949985	1.52069408366134	1.17285222938447	1.09794815231517	1.07782434103102	1.00784335114824	1.03453013347521	1.05422815106491	1.09082353915626	0.968378350842068	1.12187260502237	0.834558358390271	0.989029719948426	0.963548234431324	1.13928897027098	0.97090520780528	1.17440145756085	0.866184790380441	0.849716815372108	1.17329612131401	0.841723422206287	1.06900807513213	0.953901907871795	0.789438518029164	0.957509155399677	1.08955614674708	1.02595110163353	1.08276474647598	0.896492809598432	1.0452844739397
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.04310086824218	1.14387050800138	1.13277001686619	1.03596502582036	1.04881458909508	1.04576092524378	0.892545702040104	1.05562844172785	1.07126671900603	0.914592171180967	0.963484783699428	0.970861451393965	0.976786278951526	0.896501445672524	1.01540616922282	1.14978820104774	1.18222726563999	1.07721716953951	0.828680046137707	1.01463498664176	1.00622524712295	0.992505452821817	1.02729131857839	1.00462364230165	0.972405421853498	0.964524618760068	0.909822753528623	1.03732882293863	1.1111605417951	1.06539563309729	0.981048966456007	1.06242241909599	0.986719241067848	0.873471087745604	0.919680625777954	0.991715206342045	1.05597900919816	0.935385169181522
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	1.02283994445421	0.838500363702589	1.1843424590412	0.866332570610056	0.902181821454412	0.770853377375983	1.23109603797709	0.959964336428505	0.903974334050265	1.30659406803683	1.15660346538681	1.16999289570167	1.00439967828813	1.29200216114456	0.78711028258368	0.855269296119073	1.04099311171468	1.06465243434615	0.952531849577266	0.840994971755658	0.988136762086197	0.980779561739199	0.897388571936209	1.0892701043262	1.0101257184378	0.986810911451348	1.00193108935058	0.939661996924454	0.833277145980333	0.954373336785463	1.05763367514672	0.822627626891144	1.02699845240963	1.30782699506657	1.1895498938662	0.72908203415957	0.931331529926084	0.960720674248736
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	0.870343401718112	1.02163992742235	1.17414392550767	1.13083014267225	1.17079900999746	1.10376094502748	1.08869968882026	0.933348024178859	1.04885436346049	0.696818938925575	0.936804796859628	0.954899226462936	1.01201295961172	0.864254985778501	1.085005261709	1.10374351923668	0.940065329772362	0.930987902618715	1.08244642658547	1.02027804783811	0.929810484387095	0.997879500285675	0.996275494763748	1.03542034543522	0.918407382772559	1.02118042491639	1.02054500713481	0.960441464367842	1.08819152424753	1.04779019989746	0.99260570034317	1.05848808291582	0.856305627459119	0.921309114532949	0.988922062310891	0.853692586818804	1.10582779057181	0.884378472305994
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	0.843404151999824	1.08633211785566	1.02111030107671	1.08356611502837	1.00618553107054	1.11297207353579	1.03798972655052	1.09893854949482	1.05456316388821	0.888705984800694	0.941316949061485	0.957587083668543	0.85472880015669	0.844041752187891	0.984664348118319	1.05830627298885	1.20175245912368	0.958730690412102	1.09619364100086	0.916687085370637	0.953902144600366	0.970301772528292	0.968470921612959	0.906123080414172	0.93120493597969	1.03933416676053	1.02143072301927	0.963476644931586	0.994259919746566	1.04215882664253	0.926174824312954	0.93569959128558	1.01033296997983	0.943091957337082	1.01296829210803	0.983169777286944	1.04605422338222	0.84374405769706
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	0.967822989814741	1.19450579263593	1.1025701725765	0.922540680074467	0.914006096492129	1.19008571550936	1.08499518823601	1.18967370193763	1.01965785194101	0.888547057952686	0.860643550318398	0.88906146588523	0.89251326828775	0.972094934625125	1.21057714846804	1.06894361450016	1.01297120514445	1.05255101776758	0.981903266293468	0.992328035319972	1.00217523719764	1.08142221555841	0.979659935212416	1.01844754226106	0.95046280621748	1.02318303048796	0.976954655791601	0.856739953679351	1.03755164033245	0.968469184805362	0.878347697626766	0.819912421622598	1.05402134457774	0.758045995318767	0.924426705846047	1.11362511581632	0.991110654502076	0.86476448751904
chr2:239400019:239402020:-:HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4;NM_001378414.1,NM_001378416.1,NM_006037.4,XM_011512222.4,XM_011512223.3,XM_011512226.3,XM_047446479.1,XM_047446480.1,XM_047446482.1,XM_047446490.1,XM_047446491.1,XM_047446492.1,XM_047446493.1,XM_047446494.1,XM_047446496.1,XM_047446498.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.881017523897188	1.18342723512634	1.60799918000062	1.64480303899929	0.396415253472773	0.847138322557583	2.49527204608512	1.3220739820364	0.313656580203602	1.24478138783787	0.079563568803941	0.322187028149154	0.692984689264439	0.174961646138261	1.12322759069944	0.562919827835867	2.28436686377529	1.74823877651931	2.69644114504117	1.76691928891868	1.16759680171619	0.716021295453877	3.39588736479117	2.74893979816913	0.905431091902352	0.833643521209196	0.677889172642808	0.97152892090301	0.472887713087385	0.397963091386614	0.638083338066479	0.839055047448603	3.10845514931939	0.480771476179423	1	1.10274876182346	0.824483437694071	0.675069389501253
chr7:2843307:2845308:-:GNA12,GNA12;NM_001293092.2,NM_007353.3;mRNA,mRNA:tss_score	0.708841548721405	1.60381094974037	0.792979732319132	2.16027401542562	0.565647939152583	1.31430326076447	1.27699193656994	2.27447308741597	0.102016949045247	0.404828795873754	0.311342187142767	1.35420095073285	1.92696909941189	1.06605572088443	0.587567014248412	1.44179500309491	0.752325110393848	1	1.31576139891831	1.81460738408674	0.86868073404398	0.895869506934213	2.59725156378072	0.890294523905035	1.41318451600459	1.41810023338333	0.726828599569113	1.06358751457162	0.827412490345769	1.25171346313611	2.29660563163297	0.979004300479633	0.374134997641724	0.18797309830754	1.60703245099463	1.54916714982221	1.7369426009803	1.72273867636353
chr1:154219954:154221955:+:UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L;NM_001375612.1,NM_001375614.1,NM_001375615.1,NM_001375616.1,NM_001375617.1,NM_001375618.1,NM_001375620.1,NM_001375621.1,NM_001375623.1,NM_001375624.1,NM_001375625.1,NM_001375626.1,NM_001375627.1,NM_001375628.1,NM_001375629.1,NM_001375630.1,NM_014847.4,XM_017002972.3,XM_047435828.1,XM_047435844.1,XM_047435856.1,XM_047435859.1,XM_047435876.1,XM_047435898.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	2.25010533652998	1.4431408535131	1.3999532622458	1.55461752852818	0.810117568115187	0.838111083449993	2.85822126453037	0.843721601753122	0.549461715315329	1.7871958193458	0.483282285771479	0.61450121498469	1.02162089791084	0.805364280646823	0.577572709384041	0.533475718434057	0.661758954990264	0.866003654612841	2.0842050066278	2.12436739035403	0.660035460623225	0.893433821915274	1.32231825437757	0.644842523310791	1.22049097243332	0.343306144561283	1.46556964340488	1.01301808634283	0.488666692261347	1.27572636467452	1.26098842314669	0.849352662408711	1.20196300875019	1.8991274224088	0.748037605975481	1.58160760983222	0.81384445019285	1.16060458947942
chr4:3765384:3767385:+:ADRA2C;NM_000683.4;mRNA:tss_score	0.495561522994427	0.948049126737702	0.972941701848507	1.31955189335009	0.54003545680428	0.910225611461875	0.754915670484338	1.15122136848469	0.686405503172427	0.552992771809187	0.881023559315705	0.60219261023424	0.988217210049398	0.413933677228996	0.479863722695082	0.886346631948237	1.11469535834682	1.21340391719477	1.91273625702583	0.79535668821331	1.75874091376524	0.75790877445798	1.10310171775232	0.483171856419671	0.937303654812582	0.730952875848895	0.844151105894824	1.36622455726867	1.20169047624288	0.878683327500819	0.799422007543001	0.844905357995276	1.40922325904148	1.12052238103892	1.09206720757649	0.677415903923378	0.904851663341095	1.05157242178832
chr19:40529490:40531491:+:SPTBN4;NM_025213.3;mRNA:tss_score	1.1176411409398	1.03929437996439	1.08965552696189	1.24303806169498	0.987798032503499	0.813958127761147	1.29022957345022	1.46548124240939	0.939436465317745	0.922359821391641	1.0936439376171	1.4811886312806	0.870448922192241	1.82372089202758	1.00426513056442	0.603674413430432	1.03637226788859	0.600835259335697	1.06228630025352	1.53667558094741	1.16235027340145	1.19593633245802	1.15707739933834	1.69912261833341	1.13879056022827	0.657931836236625	0.710728548813622	0.955440451157137	0.837659025215637	0.832401110515007	0.752745416165201	0.681370811521365	1.32258803542587	0.635633791729616	0.85331423354612	1	0.846453320408201	1.06176511355893
chr1:153957611:153959612:-:CRTC2,CRTC2,CRTC2,CRTC2,CRTC2;NM_181715.3,XM_005244946.2,XM_017000577.2,XM_047448820.1,XM_047448823.1;mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.594222025371821	1.26263223763104	0.845203147301353	1.75839050530488	1.12756675466944	0.961144395970258	0.840028963201761	1.5956409259528	0.552555622958543	1.69260137831069	1.77469788314471	0.899318551115012	0.970545727697816	1.19591247481161	1.0341805791687	1.44354785415731	0.852030217251892	0.994451383540596	1.56320888058987	0.598170970019073	0.982495853053533	0.80480063464156	0.915948055579263	1.05059658655445	1.36977240828204	0.915846481660715	0.9377660865272	1.5082495915507	0.785304527140247	1.36527272854578	0.646140382528451	0.872980726504427	0.502958443956924	0.950294049193069	2.11001931564983	0.759686715712301	0.532498431875892	2.03212947598213
chr11:64642544:64644545:-:NRXN2,NRXN2,NRXN2;NM_001400681.1,NM_001400682.1,NM_138734.3;mRNA,mRNA,mRNA:tss_score	1.05623096931558	1.15417752808194	0.970420907888946	1.14975246808165	1.20721139023975	1.76604087278582	1.72629108224012	0.78407798871666	0.946153480268448	0.505182107389586	0.852106687564966	0.819549190522195	1.07940162628131	0.575457976746485	1.10961775204573	1.25653309781944	1.07269270249659	1.5241494214067	1.38086756910523	0.728514535513047	0.680548008707613	1.36827475535341	1.18407425128607	1.04613469819552	0.733524788531159	1.04747122797109	1.12430111830686	1.24321524934001	1.41743099357732	1.14116699329899	1.22941371706678	1.42746653360267	1.02977028179777	0.978223119585406	1.11622611707558	0.734084858478548	0.755657100230873	1.09640256269697
chr14:75427356:75429357:+:JDP2;NM_130469.3;mRNA:tss_score	1.00336317640525	1.1231384099762	0.858324391857041	1.04363299674044	1.11254801988857	0.868604770552769	1.4731979424133	1.21151484952848	0.717138812365966	1.93656023129591	1.05028373353975	1.12567640334878	0.944173137906575	1.00642674694496	0.93691750654407	0.840835005867406	0.661501812864596	0.974669248905644	1.19473043109927	1.26829176068272	1.4192279797405	1.29529871383029	1.22638862715321	1.07161589488026	0.808581737992216	0.619693027136567	1.03181229586909	0.743292988737014	1.00368893428075	0.955119268632148	0.76179002499988	1.13323280495045	1.15325710742683	1.13346768885448	0.738729071478157	0.935673357861968	0.867666475498499	1.5142012381365
chr3:71063923:71065924:-:FOXP1,FOXP1;NM_001244813.3,NM_001349344.3;mRNA,mRNA:tss_score	1.13118055205934	1.16258349417887	1.0200001210384	1.37505693981427	0.93594199479227	0.642200514663928	0.731318546568989	1.50281379250845	0.783923518498683	0.668569103678993	0.810078616033678	1.19768916123989	1.39713276521549	0.892969295530698	1.83009753231607	0.670340453887316	1.19376847825564	1.25418101768727	0.972523723558304	1.48426342374624	0.683761102819706	1.07305396985195	1.29252074719113	1.98185165484993	1.07512918873444	1.01806725290709	0.78962909962116	1.26405367162167	1.05508224813349	1.11701038018585	1.08929589015689	0.873269387868662	0.978859574128242	0.674916501509239	0.556826806076174	1.48042268500348	0.912499294167215	0.825450209598136
chr6:152461752:152463753:-:SYNE1;XM_011535645.3;mRNA:tss_score	0.764139176222212	1.10443131203648	1.25059513324509	0.990197150466891	1.20504851863567	1.33735973840762	0.807788295954308	1.27204889466426	0.804953143550468	0.760373795922319	0.992141281902932	0.934362008495287	0.8467897644959	0.683230433901431	0.73972210408598	1.12851573975802	0.900746721865178	0.720505707294085	0.987606204830292	0.888607419897357	0.889856476585876	1.606110748494	0.903625381465689	1.00411139655578	1.10400840575663	1.31861863935567	1.22446455805646	0.92274833549779	0.864878110750793	1.03670613822737	1.05625291931083	0.615825317843854	1.16753970537915	0.705784570396453	1.10803226093328	1.18193888450614	1.26986195768127	0.928667945594622
chr3:96865822:96867823:+:EPHA6;XM_017006212.1;mRNA:tss_score	0.820927261392655	0.754319434479955	0.981695789624552	1.27783147997044	1.24416805249173	0.725075087646941	1.51443770193822	0.905307172330328	1.14891575751473	1.31327334746221	1.05327972915407	1.05051570291997	0.816659148913402	1.29000756059594	1	1.23701303324682	1.02832645825583	0.835898498495991	0.892489537880783	0.736866195748511	1.09384133095878	1.35700844057966	0.697027964550158	1.03422406004783	1.05577232240947	1.22025966218584	1.1097186473619	1.23470676959406	0.631385538260921	0.990705815226986	1.00182442659613	0.897250251271469	1.1531238378882	0.940021206494776	1.03753135841308	0.833849749645068	0.683674943022215	1.1430555611757
chr7:43213856:43215857:+:HECW1,HECW1,HECW1;XM_011515220.3,XM_011515223.3,XM_047420065.1;mRNA,mRNA,mRNA:tss_score	0.7599680621299	1.06465331601845	1.08159511960733	1.09104948481321	0.880348871370239	1.29807929945396	1.07995281366331	1.00213683996587	1.10701653122893	0.54196804618733	1.06752905261696	0.936470176446957	0.895587508138039	0.452469280470466	1.18884107273531	0.987181293571257	1.24909887930068	1.21050624050176	1.02543848562474	0.920582195371625	0.854541893864175	0.756383988475827	1.14290823802235	0.998753346597018	0.861500150562621	1.01549069956567	0.820446291222135	1.07384800327909	1.16131886684269	1.13064815845717	0.820861804962137	0.773553907668745	0.931763766938419	0.722843672273959	0.917961648770259	0.993428962566908	1.45266651969478	0.674064164852251
chr1:216722428:216724429:-:ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG,ESRRG;NM_001243515.2,NM_001243518.2,NM_001243519.2,NM_001438.4,XM_011509267.1,XM_011509268.3,XM_011509269.3,XM_011509271.3,XM_047449385.1,XM_047449390.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.05059461596038	1.10889362887796	0.840252028757546	0.97932613631772	1.00802697644248	1.00721271163672	0.725569066678869	1.18815126435838	1.18059245443129	0.811017807920983	0.902701222714864	0.768923097854104	0.875131590836786	0.52284149778854	0.861676845387886	0.877457735830472	1.25412681176245	1.06419135336068	1.22792160537658	1.19006757904687	0.730218468854747	0.86640090598168	0.851361562688655	0.895401495683463	1.15168915271224	1.18806264675879	1.05713197088912	0.629292644815149	1.11443673603024	0.865145997131375	0.926493723834661	0.696598040528543	0.886401892841903	0.69636269480507	0.772636851001247	1.10022706919091	1.21780189663499	0.996431032015303
chr8:119802975:119804976:-:TAF2;XM_017013783.3;mRNA:tss_score	0.937450970615237	0.932241503740109	0.682748275546512	0.885271993752533	1.29003782018152	0.983485629977214	1.13339809956304	1.0887058716539	1	0.97454653938973	1.47173383442912	1.02261769176705	0.929050418764372	1.73897842138961	1.06669040530536	0.880067280390599	1.44040347949963	1.10162990757806	0.967358808157762	1.15430965544982	1.17403368785811	0.835027935095994	1.36028087679515	0.670709767278742	1.20423026819222	1.16505977488433	0.982451529857306	0.847256202853495	0.841135166079539	1.07818962711596	1.05406046563301	1.16251622779951	1.29248081468404	0.928003400640903	1.28759909510046	0.63950064220376	0.902225449245282	1.12109860681985
chr14:64878906:64880907:-:SPTB,SPTB,SPTB,SPTB,SPTB;NM_001355436.2,NM_001355437.2,XM_011537105.4,XM_017021612.3,XM_047431724.1;mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.739083442010657	0.789166838956619	1.1507124904458	1.77790604139987	1.41603521605887	1.32697391288248	1.18733837921078	1.3600684263733	0.938936961382587	0.974096080164379	1.09402518880497	0.946726087233107	1.28316495669844	0.625817075269478	1.74278123100117	0.995376352325144	1.0087534072042	1.31651591925455	1.15113794876499	1.14215805413194	1.02082951840225	0.714903698584885	1.00574405070288	0.95654370365339	0.692470227954586	1.46317063832691	0.597556343144218	1.5986629091417	1.04090203450725	0.950410427290499	0.627320731258899	1.06261707429644	1.37891103244496	1.51599642363072	0.785248467671788	0.916504129037486	1.33303405800229	1.15379160756966
