ID	H2_108	H2_109	H2_110	H2_111	H2_112	H2_113	H2_114	H2_115	H2_116	H2_117	H2_118	H2_119	H2_120	H2_121	H2_122	H2_123	H2_124	H2_125	H2_126	H2_127	H2_128	H2_129	H2_130	H2_131	H2_132	H2_133	H2_134	H2_135	H2_136	H2_137	H2_138	H2_139	H2_140	H2_141	H2_142	H2_143	H2_144	H2_145	H2_146	H2_147	H2_148	H2_149	H2_150	H2_151	H2_152	H2_153	H2_154	H2_155	H2_156	H2_157	H2_158	H2_159	H2_160	H2_161	H2_162	H2_163	H2_164	H2_165	H2_166
chr1:162630974:162632975:+:DDR2,DDR2;NM_001354982.2,XM_011509587.3;mRNA,mRNA:tss_coverage	1.15851519613544	1.13984447091598	1.12923184045963	1.16345637930494	1.15246301002459	1.15558347737154	1.11629129474523	1.02119252373957	1.06495950912126	0.897689391295821	1.13184105188397	1.08681405422873	1.10048173307323	1.23398498837971	1.14594912621372	1.03512525998981	1.07557219929842	1.0419579605111	1.06477676737111	1.08696895907796	1.17883293527679	1.09504431189187	1.11076868629129	1.05949392591544	1.14482633101611	0.997723070614574	0.866075424892682	0.943588365811877	1.03391188323627	0.981683660292109	1.11450821048025	1.06936874245977	1.14216006953651	1.03230127565721	1.13487138958638	1.19100354369292	0.959556212188158	0.981624931364089	1.16451800973697	1.28087112571482	1.06724506965503	1.12298523577088	1.11521786124793	1.14904031959027	1.07977851826545	1.09206362710823	1.02006325979575	1.10065782352999	1.13265787230882	1.06689787549774	1.08419799718851	1.09250298188712	1.02080887596115	0.971577226985733	0.837961485588629	1.03788930740709	1.06656827790986	1.1063864886855	1.0343908981501
chr11:72188914:72190915:+:FOLR1;NM_000802.3;mRNA:tss_coverage	1.08603680363257	1.14353153933826	1.17315949067161	1.13628006000665	1.09787880080562	1.03276498038442	0.948047897875334	0.89389672023565	0.915601985034019	0.964808230862334	1.14440483909353	1.06976804187851	1.0987367795913	0.983957627462104	1.17073827718661	1.08784902526596	0.930266336753016	1.18773948526023	1.00434033937174	1.23805679979787	1.01804727963082	1.120541705779	1.0332484252406	1.08239680467429	0.85345200825179	0.888482214348519	0.890096310210291	0.931807580162066	1.06448197938228	1.23235710799388	0.973788225024491	1.01955031590493	1.05068117572549	1.0028565485823	1.09785096876915	1.05681850732224	0.810259101055118	0.972034862932393	0.985861101031418	0.992945531191682	0.887277100263367	1.1474564449098	1.00129449321484	1.05421137105287	1.23736660901099	1.04614114766832	1.03360614209562	1.14067320190978	1.22828582562762	0.976281160380856	0.931111572675229	1.07322683137367	0.923885508757994	0.936568721176735	0.910362994073447	1.10906272285225	1.15960379029225	0.775410357908394	1.05998095299727
chr22:39363146:39365147:+:SYNGR1;NM_145738.3;mRNA:tss_coverage	1.04736352120893	1.15224465898366	1.02012814525111	1.12366780035922	0.959653435058003	1.08542352060065	1.1718319271325	0.915310207821369	1.07478106872252	1.11032136978613	1.16698336623358	1.02626855741786	1.07208732786063	1.0104302224966	1.0461726144246	1.07031904260556	1.05116455865965	1.21805707938782	1.08206798748103	0.9951570725005	1.08069081237429	0.981467348877629	1.06521607251652	1.16330254747384	1.01789069200234	0.92972228954849	1.11037702994664	1.09875115095258	1.106403640867	1.06512857590611	1.09981359674546	1.02733410102218	1.19873701299608	1.16119978558227	1.09301877613905	1.15052866690186	0.903912212714807	1.04843138335538	1.09471803286116	1.19830978234134	0.945406094036808	1.07506184857291	1.01141013770018	0.977617544610093	1.25392487193475	1.04774076601386	1.03319827402369	0.850449739590606	1.18444679607129	0.906797475047571	0.879694113568389	1.01931875273506	0.935925844557328	1.06846614078285	0.8020430526215	0.958600741938226	0.972613402620661	1.0824667537408	0.865827051325782
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	0.997204671784628	0.985164474656317	1.05312962148605	1.10100947842609	1.21134859190819	1.10978463642772	0.97522216657162	1.05757422492207	1.01932316619431	0.966903379817601	1.11507103197276	0.977097963507147	1.08099868556939	1.04356599016415	0.88854789521047	1.18985632194385	0.885950508945831	1.04533267048569	0.982250277888424	1.0738062939923	0.973439987045848	1.22916480051641	0.980760003385426	0.934895268936547	1.01995726602097	0.930674033826294	1.04218381284313	1.04747654538114	1.00863399579458	1.0471047763647	1.20982215739962	1.12981759471256	1.08411796168836	0.918232421739345	1.01012141887828	0.863873451332505	1.06886352110073	0.911617060021322	1.06070878308778	0.883316984873607	1.11068714395932	0.937171846534078	1.01328233750348	1.02052494484165	0.98689487339799	1.00473943477192	1.05821121094785	1.05603518710697	1.14517427730784	1.07792452996695	1.05339626501089	0.917498790553862	1.11571608628244	0.964616169601222	1.05338263208322	1.08517479208026	1.12228078384311	0.994714107174485	0.889559793679677
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	0.936988377150069	0.727302425736268	0.880828107224473	0.846281846691538	1.04469627865979	1.03331275239737	1.08552183371742	0.917161358576436	0.959066552479745	0.903777866891778	0.886761102887788	1.12205946737619	0.980394781289213	0.975492695299423	1.05359100890471	0.935421081777916	1.03131735962403	1.01295868264406	0.831838206648386	0.888201576341732	0.916098887972702	0.898110840904298	1.04276764280262	0.8188766879707	0.977368358501092	1.12392593754511	1.02640459598438	0.967867351731171	0.884569001138869	1.06754294737842	0.942231585808297	0.869013995215829	0.98620476913113	0.909756562092464	1.00058307640952	1.00097532565936	1.07354799340307	0.851985718521467	0.894541269815238	1.11383623834425	0.990449752214604	0.994763626383371	0.940487818398951	1.03138675104586	0.99161994928396	0.95990775466834	1.02633500970748	0.964122791143851	0.992681522780098	1.00166822838089	1.13154730635871	1.09782229678138	0.975937491327069	1.02585425058344	0.989330051829348	1.0301155948831	1.17528366499191	1.16009696020763	0.941879221028818
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.03394936377036	1.03096648478395	0.993411090400355	1.23849363605408	1.09479751990765	1.19332685225248	0.959637713716901	1.0793121407458	0.888530754793261	1.09418641588088	1.17832337007187	1.01832813960032	1.05361054651431	1.05325708020081	0.980061723824573	1.11811614428753	1.14637820543418	0.988493130124883	1.00140290091286	1.2403835406984	1.0416826095795	1.25882465115256	1.01537606701277	1.04003403403711	0.943653742156842	1.20447231846274	1.06597553659549	1.13194168099419	1.14297863402401	0.96777370769893	1.25846251516805	1.23982364992236	1.09268798997717	1.03183498407549	1.00315305415774	1.04489994544506	0.9749162497058	1.00534627809309	1.01634401399836	1.02778893340469	1.07198589258757	1.27362597061964	1.10272891206619	1.12376089555959	1.14042759929414	1.22113280308248	1.0855496698223	0.947811055491156	0.956911500095041	1.07661337795413	0.989994297588319	1.05060579327136	1.0496918387685	0.999456251490141	1.00205502542012	1.07483326308007	1.03635509897091	1.00453087955931	1.08983560572507
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	1.01532199771228	1.05738075098425	0.90724128842508	0.897236410619503	0.82154048757476	0.931350589135563	0.885798848749834	0.889496099872176	0.956352181306863	1.0229136173839	0.929950531026269	1.07281735292257	1.0025458497171	0.785947409531973	0.965789228086751	0.836458787521523	1.08108685411446	0.962551363038503	1.02079290134565	0.885166575414024	1.00858080334104	0.976851512569523	1.07091283336546	0.885933556497361	0.979154114177009	1.00065023200809	1.16638686308037	0.766046120415195	0.902600486045735	0.920268221069051	0.976575241092827	0.890213127938558	0.995495143385918	0.833302742111548	0.977559771438236	1.17989319059677	1.17336550609062	1.06070186038426	1.00914663604836	0.917996223943213	0.966926620092865	1.02445772006799	1.0227384807757	1.03066582283897	0.93347886565859	0.937562155442681	0.933954851632623	1.06118818957609	0.849499146530122	1.06423929414664	1.09563862052747	0.948459133792673	0.871451933442157	1.04998348731488	1.07487986590094	1.01578866100875	0.928995107567789	1.12986361824785	1.05045393293846
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	0.881707489064089	1.1515927309607	1.1855575950209	1.01786410704576	1.01132925768484	1.05034804372073	0.992455842545819	0.859093833956465	1.12485645365971	1.04516320015802	1.13669416196857	1.11718135367582	1.04732368590665	1.0196179195406	1.03654376318069	1.00354776482101	0.909342626523517	1.01952994802104	0.961360032089425	1.06269175070446	1.04675022277497	1.07530116527735	1.14827815567924	1.08145216478665	1.13038858850819	0.939716571917724	0.905111882597042	1.0037526269396	1.01403790049955	1.15656477701073	0.975037637163246	0.966204610795925	0.997121123275673	0.86768518875422	1.11108182974403	0.944283082245163	0.917427778584988	0.895538284014957	0.850136223481014	1.05000838360739	0.907674548974485	1.04069478447818	1.05073909074795	0.907799964753294	1.05995922356538	1.15649037845716	1.04008339452633	0.947654955369336	1.23712570949338	1.06451675190502	0.939469474592189	1.07186234085396	0.958104688360841	0.937341970740622	0.950497820645155	1.09408971681995	1.04146758503296	0.969163458655821	0.951355335035035
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	1.01932928787822	1.10253535208195	1.0763792506843	0.964783803146625	1.00335834191388	1.01386366845176	1.19777927766321	1.07336494056894	1.00653696229041	1.08797713193243	1.12212609670966	0.91616032353103	1.01455277113359	1.08368446413633	1.11634879201329	1.11659210762531	1.05642915867681	1.03670591487298	1.0279147626451	1.05603937264256	0.901957567672728	1.07141911539267	1.0225936047626	1.2395345866937	1.03370647361571	1.2667928968799	0.838238440386265	1.06656478188162	0.800664803539972	1.05407178253799	1.02832533073297	0.880276866973133	1.01139601865763	0.945101181153571	1.05217173677716	1.01856699810782	0.877788418828266	0.962301944663848	1.05888818066534	1.01281951332416	1.00186141316377	1.04166826642434	1.07718737129005	1.0681622461761	1.03856743501023	0.958109640011007	1.0310888158378	1.01533293282021	1.09755153896953	1.06126837695932	0.975243227064738	1.09145056813768	1.10851102661305	0.851423859501874	0.999428210239115	1.05445924884231	0.926113031479828	1.03114514280357	1.03797977745482
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	1.09174553357707	1.12089752875546	1.14504505599834	0.927649582402175	1.00772349404594	1.1618500513616	1.14564168938313	0.840526428873315	0.958564150702058	0.950014786836274	1.11434604514692	1.09842080038331	0.898782557354795	1.06478604387676	0.844657715309592	0.991518990222774	1.09047236693839	1.15540495731727	0.838212340259386	0.945823928336748	1.08652067158528	1.18208928769375	1.03411361292103	1.00431444023485	0.888420844108381	1.00797670563474	1.00586907290728	1.06974342130302	1.06556906844795	1.11445157437713	1.05676618587744	0.930840985739678	0.94408190735879	1.05464702009664	0.974923765538018	1.02767904797863	1.13994276000519	0.926088119872724	1.01534824659775	1.02548711691449	0.99069056194001	0.944982270813113	0.941318540035513	0.901339789309023	1.01432372539165	0.99423407978836	1.02624397052645	1.02294525120979	1.12538859914786	0.997541182377551	0.92632459163035	1.09880412224207	0.92922315726145	1.08298665067886	1.03889552104976	0.98587701056231	1.02653135818134	0.986992150154381	1.10098115763261
chr2:239400019:239402020:-:HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4;NM_001378414.1,NM_001378416.1,NM_006037.4,XM_011512222.4,XM_011512223.3,XM_011512226.3,XM_047446479.1,XM_047446480.1,XM_047446482.1,XM_047446490.1,XM_047446491.1,XM_047446492.1,XM_047446493.1,XM_047446494.1,XM_047446496.1,XM_047446498.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.1256247975103	0.485734291999352	1.20604358364639	2.31668216624407	1.33387879969131	0.861039116319002	0.90709734710094	1.78465121203933	0.065842736396833	1.01934034737211	1.7895135119808	1.66673084068479	0.763403376482236	1.42037163835756	0.483193837048177	0.9675844693587	3.75926325660073	0.444879509364868	0.768545955590882	3.30327489215657	1.17596594356472	0.704349889090412	0.507802681253327	0.918598966869837	1.76842869653016	1.11884332397853	3.92258912734024	2.1488328508241	1.05116711564501	2.14372969733735	3.09637725834661	1.18702988387039	0.707449965435347	0.295025638217938	0.352275329701494	0.877854258178328	1.81384531160281	0.977663467701885	0.862846385999267	0.482784472280671	2.32042451438185	0.624245644332453	0.716423689854817	0.222276067275526	1.04693469870877	1.33417487921931	0.287386257218014	3.53219152355199	0.776385874807443	0.786010720920181	2.09080073171698	0	0.879187330207078	1.04490645710845	2.05752087912467	2.45647136346656	1.61734840064559	1.2875541132842	1.65846400491202
chr7:2843307:2845308:-:GNA12,GNA12;NM_001293092.2,NM_007353.3;mRNA,mRNA:tss_score	2.03465942115884	0.751992006603923	1.9817769663965	1.0073819965441	0.77095247458443	0.817304347776501	1.25131366587831	1.91129584862061	1.07088121008112	0.726266699173946	1.31051019364883	1.26098974307874	0.990768075307572	0.810535098352645	1.76625144845252	0.890890390121338	4.17318306012201	0.882307422308141	0.8068831871163	1.02727213966024	0.914441903201509	0.575914963589681	0.606216119793089	1.62586971496278	0.179668434377026	1.40619589681337	2.15958399799709	2.89491896093047	1.04265139672369	1.53115148654308	0.447270867331446	1.38343720907105	0.515811918965364	1.05179843811248	1.09463158386963	1.72391141015391	0.665837045353282	1.19923573969956	0.655222962326883	0.81726646461346	0.928781389622779	0.851201781906101	1.15723544798098	0.675883320895476	1.46983697917012	0.540214158819393	2.25634003830096	1.25725996797845	1.33904091627515	0.467807627221922	1.22219100158881	0.784522167941386	1.36446907586102	0.634898774704737	0.975628670310523	0.878267470209935	0.581488077722915	1.50586365970444	0.745359610578629
chr1:154219954:154221955:+:UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L;NM_001375612.1,NM_001375614.1,NM_001375615.1,NM_001375616.1,NM_001375617.1,NM_001375618.1,NM_001375620.1,NM_001375621.1,NM_001375623.1,NM_001375624.1,NM_001375625.1,NM_001375626.1,NM_001375627.1,NM_001375628.1,NM_001375629.1,NM_001375630.1,NM_014847.4,XM_017002972.3,XM_047435828.1,XM_047435844.1,XM_047435856.1,XM_047435859.1,XM_047435876.1,XM_047435898.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.52152984155853	0.638593761631594	0.517688592830814	0.271855715009695	0.484442378845264	1.48106064140561	1.2344346472719	0.158052635012243	0.430103925763153	0.367212363048914	0.257522729864974	0.299248768757983	0.534251103722458	0.819169930578163	0.432435826201471	0.883597297735835	1.27295996596594	0.60558807043317	1.18557372941417	0.860134268426431	0.313063649635665	0.720071789422727	1.29324787170099	0.61531465162865	0.890824191739379	0.280186798527385	0.971746282937513	1.00258509646328	1.01917183883457	0.609503855403217	0.771716309764353	0.748506671717665	0.412993272709607	0.185035991873689	0.251132688335858	0.896479037644773	1.07889253242188	0.469550020638386	0.717513658998201	0.125938703312212	0.298191362427938	0.411054559523789	0.475153871017937	0.817888956098143	0.927022656537803	0.663998702031523	1.52820119411695	1.31189315513695	1.35073548638911	0.447075137400005	0.409781264008934	0.377505262628009	0.53399260497195	0.516111144645926	0.638108620140446	0.527057905291688	0.79112205939333	1.32056255514331	1.38159737643284
chr4:3765384:3767385:+:ADRA2C;NM_000683.4;mRNA:tss_score	1.35307497916173	1.94071529177176	1.52661174403391	0.872565377624807	0.700488119578948	1.4629660693443	1.51993126345532	2.01275539254171	0.788599617930897	1.04293685743673	0.950448328550288	1.78761096895412	0.473994885743603	2.17019619076227	1.2552332645525	0.330937170462464	0.897505875665165	0.796124291873288	1.42141004175401	1.34167570559436	1.23687188292664	1.07347805117471	1.46452473898596	0.762513413521647	0.443764914947041	1.02136344383295	1.63309923635407	1.01638344681357	1.08850351030048	1.4901229787128	0.726470268017906	1.15068553748408	1.81675523890278	1.10526683816534	0.426837813113146	2.08165558316775	1.25355048870968	0.75080609416809	1.6532626240317	1.12026493941318	1.16846516559666	0.790964505334593	0.787310642473388	0.667113923113073	1.75320831678768	1.32008880081369	1.60667191404674	2.05049942046454	0.97196421002737	0.727503708034887	1.39215458859429	2.04638073466176	0.958317417622664	0.573939404378765	0.845437344340157	0.940932598653077	1.59410958893689	0.846977566811946	0.870376321883077
