ID	H4_125	H4_126	H4_127	H4_128	H4_129	H4_130	H4_131	H4_132	H4_133	H4_134	H4_135	H4_136	H4_137	H4_138	H4_139	H4_140	H4_141	H4_142	H4_143	H4_144	H4_145	H4_146	H4_147	H4_148	H4_149	H4_150	H4_151	H4_152	H4_153	H4_154	H4_155	H4_156	H4_157	H4_158	H4_159	H4_160
chr7:138459940:138461941:+:TRIM24;XM_024446981.2;mRNA:tss_coverage	1.0974034253203	1.03856722787522	1.05530835339206	0.899847586693744	0.892025070608501	1.12671180885213	1.13446800706793	0.978025418035801	0.916255793373861	1.10834279713313	0.885162232534956	0.840482653517863	1.43128440654364	1.03386583561454	1.21142315962588	0.885159000711961	1.10797188003885	1.1115233387931	0.795567069726758	0.73939168395464	0.835164491028487	0.844986264317407	1.13915930540074	1.03703641843674	0.774410806477421	1.05728739818208	1.01521688415057	0.679780702690411	1.05939345625386	0.848199232231911	0.840460383372293	1.19914339023824	1.22971560093825	0.753382860397976	0.977913758626992	0.991821069169504
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	1.29861794007372	0.786004396039857	0.918635323821018	0.861064302002952	0.958045872986341	0.967390000453014	0.974117211749028	0.950690257187187	1.08408096634254	1.00694741439457	1.00955175071574	1.08904991827314	0.778222798011755	1.16714334769182	0.961298775057353	0.834686276618705	0.964361906785671	1.06772018286246	0.881440217586659	1.06546348342045	0.931769218090021	1.02386786637559	0.939555838437373	1.05324454849288	1.09898028661986	0.981518358840143	1.00905064656357	0.9291563649353	1.04726706952323	0.836607156979543	0.845465733780857	0.855982082884302	0.714395821199844	0.881449598964347	1.09906064075189	0.970245821202492
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.84157256693714	0.983803295406732	0.944957687453116	0.964341778027166	0.801016016144973	1.16848683115701	0.89674928974048	0.891161722882135	0.842600226382488	1.05113418007507	1.00591596509651	0.840134236249846	1.06796110448922	0.953839237760233	1.07325252293371	0.966328640439013	1.05507638466736	0.802288199267039	0.896059514494639	0.914680479771584	0.921796893892185	0.90149571255551	1.02688234255958	1.04711862585486	0.888646872963031	0.909708622445417	1.06863024021558	0.939828361467932	0.806298206066167	0.946729174280087	1.03560075821744	0.993835832421642	0.85862176498637	0.901695332447925	0.974507624900296	0.833621229111629
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.966532101318047	0.952966773533429	0.991436987477515	1.04648827931165	0.803744188636072	1.0040175636073	0.930351650379727	0.817520213985391	0.922503240371271	1.11738378440884	0.93013609622539	0.996905704503361	0.927817185372705	1.08519393857159	0.928587624281385	0.829363015253699	0.92299162392933	0.943607363439945	0.962018447585102	1.06135673038793	1.04902509512507	1.04365295732732	0.931094493249154	1.04378820226435	0.863740701413194	1.12565558034261	0.85070431496103	0.874368048360576	1.03292839242717	0.90416407049795	1.08362759781118	1.13029165092646	0.799452222715486	0.959601764055003	0.95433021074503	1.07555824134582
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	0.882664574043381	1.17531252861818	1.31732603211727	1.21684888871565	0.92834557179484	0.960100150266734	1.20171021094331	1.03754294387309	0.982659722110135	1.16363676185437	1.00335360582891	1.26507116058828	1.00176254234368	0.910999180591528	1.18527824257903	1.19572315266076	1.08382768423251	1.29392030340439	1.09119926138168	1.08986325484846	1.13062110645295	0.968842102320402	1.01066991393321	0.996221883187323	1.19697312649606	1.16277832192075	0.985370746938832	1.37789430411651	0.977303333720625	1.1087732914434	0.98245105657991	0.95092127978508	0.982481615229174	1.16362204656982	0.950537398333615	0.851422050423584
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.929811636536209	0.840353946860813	0.785776438338937	0.855603777995164	0.979627315423831	0.703610087616873	0.974850403780066	0.945000693843497	0.836727530588366	0.797136537079449	0.892275161003322	1.00287883490627	0.795342525492581	0.85996718177625	0.902764239269406	0.8040641354815	0.91323705783751	0.792062029360774	0.913447415560665	1.01999415158218	1.08394002489369	1.07416706336066	0.841407097535606	1.06499597880308	0.887761246622895	0.985513037437133	0.74052104182018	0.922571553352166	0.845891087817743	0.77014012254904	1.03479740029648	1.06655836130115	1.11655525849437	1.11206112410463	0.747841522107065	1.05507668523871
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.940680839900623	0.936878963611288	0.949344517036311	0.835416818080442	1.04615071398957	1.31201487532484	1.02555842377035	0.902439684278973	0.83451492543907	0.963032174580878	1.13048347994125	1.03003105578618	1.01031705734376	1.23232976676094	1.24505936151452	0.950141967836554	0.811098680766144	1.24901118261006	0.992369115848431	0.875445013733937	1.02854580142875	1.21570454642765	1.09351164609851	0.906621404720987	1.05251362098507	0.859176941428494	1.13008477579915	0.784591119000535	0.853852966873174	1.2511844532235	1.19861667176479	1.07972913962332	0.844180986320497	0.947976638787327	1.18117845553943	1.08124119804791
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	0.928170173555889	1.27766426697016	1.17953184135151	1.19149951458344	1.17331155794866	1.10803541391271	1.06411957385409	1.10561445749473	1.02840634252268	1.10164699687521	1.06937229117593	1.238689778682	1.16550826784367	1.19995167430762	1.12380393656174	1.05809105692054	1.01209239734547	1.25363175896663	1.00152946596847	1.09344077538004	1.0471018422406	0.91597006463866	1.08889294990562	0.922033478689376	1.09010776512661	1.00351606484933	0.999606844362889	1.23669428315438	0.850488537448956	1.0046966245593	1.07531526780166	1.03580533007961	1.0428670399531	1.15044552903891	1.18120865018112	1.10287458205741
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	0.977035886216782	1.01909030958677	1.07623736873164	0.984300801960153	1.12996935081489	1.03043597675887	0.877005010592845	1.05679139035878	1.0014766573482	0.978571968811793	1.01137095788241	1.01463195784827	1.15997643248999	1.00003082529002	1.18678607680089	0.993563340493412	1.04147447913903	1.31191850128836	0.997712980010305	0.992225919866912	0.931600634638769	0.940972105418936	1.22355880887969	0.948201628186582	1.09014281610056	1.04460422604781	1.08178487836018	1.06740513460537	1.15100783777837	0.953809577864575	1.20960377999635	1.06118909819526	1.0655137194973	1.10093444063186	1.06152098577368	1.1002969589139
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	0.802495389271114	0.865528683105914	0.606160174208031	0.512011914126762	1.73961380677214	1.36086183077049	0.615853815216098	0.341657478838561	1.00000425591775	0.348967351492269	0.640990851118977	0.537833617183006	0.710949849007363	0.922623554277657	1.39068894221422	0.299288914341497	0.397970822589412	1.34832565802201	0.783891130447156	0.744430082610397	0.674576474655971	0.795857190832982	1.03542520771486	0.97301705080751	0.73800331447217	0.713893703912832	0.58767354889365	0.537467732383706	0.667606695450101	0.519152730478761	0.363916199533028	0.341298105758307	0.70367234402966	0.664545601099944	0.59769831571707	0.335892031637599
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.11674365669346	1.12798231467878	1.23991804831774	0.24688761937822	1.06980727645446	1.35598558219257	0.410957783289201	0.704753543270074	0.257459269938739	0.209011490434987	0.765733106702659	0.899749275902101	1.3625816661292	0.549764829934924	2.52923673417869	1.15350697620207	0.912834456519564	1.17625112626073	0.61560725586431	1.34362206637612	0.925578215268566	0.764868052946047	0.899372091776634	1.42872335887517	0.65303243148774	0.854922194053035	0.795113958434694	0.88573149623506	0.900586963700882	0.508461066779251	0.573445628421887	0.263296330281122	0.584032346098726	1.4701824194203	0.445970846536324	0.702009283867705
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	0.921807727465672	0.646785624092198	0.318726194095391	0.662869067635272	0.832289333401978	0.956097529580892	0.669453741083515	0.518466808853448	0.595990107514083	0.271925766148077	0.79363527867084	0.506333608318923	0.637961398161388	1.11463723912745	1.31262379744297	0.949232507628674	0.531168694229679	1.08249787663771	0.893689151442504	0.481059114544737	0.983214034495059	0.719983426723737	1.06210584979306	0.49396775044629	1.08220838745678	0.73831493440727	0.62000107238488	0.457612715202936	0.510724325617884	0.31523488045724	0.719806922794282	0.895313155478036	0.655585319024859	0.872589128998605	0.352286013225629	0.656012949798244
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	1.38585100281048	0.800027094876649	0.808400871079423	0.741306194885305	0.799185843579184	0.793700214126639	1.01095859048716	0.775414314332589	0.774957876473311	0.823418495381395	1.10712658331496	1.15266657402286	0.918358731953861	0.882514571913625	0.758978209432213	1.05018097107632	1.22100390612534	0.579977980926758	0.975444360868414	0.753037337078586	0.941628344310058	1.48409592597303	1.08503191277946	1.06738787000041	0.768627335992884	0.69202967916049	0.731626520344453	0.993714065148576	0.769709476059522	0.948876609695472	0.935734916264297	0.800262084344573	1.40726556947285	0.781082984585772	0.940276318650318	0.908637502748142
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	1.01004063527974	0.615643522484974	0.916513989092836	1.16663557684444	0.856817827713721	0.973746728886538	0.780190537869846	0.565411901380926	0.911949708603926	1.09306341047914	0.665617992599841	0.682928714229301	0.89707311903099	0.712167321261483	0.860977656422251	1.35112774929054	1.12862362466479	0.697653719386855	0.640115839490997	1.06416511848511	1.01305116690165	1.19402203683251	0.871267213764414	1.05535399821938	0.726844766515602	0.809868725072199	0.776290475685154	0.542347668695824	0.903301404974557	0.893006806575104	0.76070407062629	1.78684862559179	0.957850136969838	0.946303353135589	0.874004265295241	1.0663791241671
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	0.962038798722532	1.31908026804639	1.25370531985385	1.18152713126971	1.06211951420857	1.14439151213528	1.03662934185875	0.940971195199208	1.03993318271923	0.947157818079722	1.16853136669258	0.792828168356	0.886491926861756	0.550792297417237	1.22659910387333	0.657502459859355	1.01149134805777	1.26906953143394	0.941354555195485	0.598772121037573	1.25076214482748	0.739612638808272	0.75791392192791	1.00289223680491	0.714354376476549	0.748858596102517	1.34671300414641	1.11883542929973	0.86107689159136	0.672102067102224	1.09265388909873	0.865183755734594	0.642285433333817	1.39737642043124	1.24673957784194	0.937461094387468
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.02662603469953	1.77009766830163	1.31101724850591	1.52797076308078	0.943714823712956	0.963639541715237	1.35512168832135	0.90792733282006	0.8588127576475	1.33102537182981	1.39669500211647	1.24688069499843	1.11328603845327	1.15485391871735	1.59369147788007	0.972794488371869	1.35447773973584	1.10105547085571	1.14435472035769	1.13450457183339	0.80388768832947	0.928982636534187	1.54672346881016	0.799335294599616	1.2600780246442	1.72435549239853	0.96325476696448	1.16720347137669	0.948920387742842	1.49169594655913	1.00526272972201	0.982868481784627	0.807338730288651	1.06402914986692	1.05648666413647	1.00175192757481
chr2:165139997:165141998:-:SCN3A;XM_011511613.4;mRNA:tss_score	0.930178688103567	1.20758274344943	1.43128146628516	0.762263347426334	0.879859684689259	0.954040125974106	1.22131567746247	1.4283904657622	0.892113905934909	1.08764633571803	1.28741287661097	1.22693175931928	1.27382098882027	0.978423722535981	1.63718931059066	1.11763048353551	0.66941423242536	1.4610047198838	0.940189028603132	0.797213402222944	0.993963510832008	0.831482894182048	1.1231417178477	1.11165708730275	1.23110024283434	1.0694470693349	1.20873923028685	0.901057584080921	1.30052827712674	1.2321721653123	1.17037253542354	0.973510417807576	1.11130820975263	0.705304405082106	1.38055248704752	1.01245610161499
chr7:112046463:112048464:-:DOCK4;XM_017012822.2;mRNA:tss_score	0.737665040261197	0.994384230021073	1.11244443643593	1.12899054750743	0.831089026191623	1.3904359676481	0.861707897722948	0.724023798894551	1.03303832682509	0.967859790284011	1.04225280345568	0.931075964045186	1.03137720384788	0.656222707172538	1.03998934886247	0.881731766343677	1.10780162982575	0.396879784067739	0.940546269304515	0.897528400785584	1.15881150836125	1.12035144675066	0.657604439509299	1.01950687560384	0.873441172573288	0.737490544125079	0.433756354326656	0.77823821547888	0.799799704057742	0.867999883555414	0.940491113985377	0.994327988760869	0.877393927321902	0.962415926977573	0.955955796051627	1.32825943140959
chr1:110390025:110392026:-:SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4,SLC16A4;NM_001201546.2,NM_001201547.2,NM_001201548.2,NM_001201549.2,NM_001319220.2,NM_004696.3,XM_005271317.6,XM_006711033.4,XM_047433967.1,XM_047433980.1,XM_047433986.1,XM_047433990.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.02194280615593	1.0203879033103	1.13178862689129	1.10487668677755	0.987270269792057	1.08353462897715	1.22042003112939	1.02316705438322	0.84285815634701	0.983355994400539	0.951394084689145	1.47877781564739	1.20792255277716	1.02289035599136	0.901735559925589	1.00562020110111	0.860579538837174	1.12497331568322	1.44360403726191	1.00237311766843	0.714706316945476	0.833608436651464	1.50271456763254	1.03826334621725	1.27063101496227	1.12975991732463	1.07268728685164	1.01962551171858	0.955265765847145	1.10878277287328	1.32912070176247	1.2875587629254	0.685203580936281	1.24400302718955	1.27536791309539	1.537904139148
chr7:148845577:148847578:-:EZH2;XM_047420005.1;mRNA:tss_score	1.23622139398741	1.47782301545402	0.841620191243056	1.44280739591485	1.07210795247208	0.740823072655161	1.23125963643972	1.0898493547888	0.820593642697207	1.07694644657296	1.03668494121948	1.23307876403277	1.12454929182421	1.16990010616639	0.862508754269512	0.849220125273661	1.15395851577357	1.0822768285233	1.33370782998455	1.05438420877772	1.06978573150817	0.936837938135602	1.12171717055242	0.969076753016977	0.848257095567242	1.35043919727801	1.14316823941365	1.23196652078265	0.760545345173201	0.98267933554002	0.940733560535752	1.15951919423227	1.55248053883543	0.865261988386533	0.975304983103534	1.52592424290824
chr16:69625435:69627436:+:NFAT5,NFAT5;XM_011522820.4,XM_047433511.1;mRNA,mRNA:tss_score	1.02128977184802	1.39312660568278	1.14277760286798	1.27805386023952	1.19713855014588	0.817039023481756	1.68725346612431	1.41579965030121	0.780183842861646	1.69998295538666	0.796066365632238	1.27833956039163	1.3090997616078	1.01335042460581	1.64689035252286	0.933591445564623	1.3916843655405	1.6902400343665	1.42645271424361	0.816454607617471	1.12329639521053	0.982027803757743	1.0921352833116	1.15423131578461	0.938685263810225	0.897931364502264	1.37598643101454	1.42007850885348	1.17014365068146	0.697722747114637	1.22774392970734	1.204048888693	0.830840992827175	0.815590683831345	1.37697228613198	1.17770730716481
chr1:50861896:50863897:-:FAF1;XM_024452734.2;mRNA:tss_score	1.29496855653699	1.04460378157625	0.837524136189812	1.0963624256437	0.913882268091086	1.05291192859397	1.16556240567834	0.70540777693013	0.921841587931368	0.988377061521599	0.944941511094462	0.804655165216023	0.739213093273789	1.14004874334709	1.53602962378546	0.962362254377531	0.829805174813669	0.697359129804138	1.13053047750025	0.860355283781865	1.5229299750354	1.08239575315681	1.07459211672543	0.699618715632698	1.04756842143652	1.08403993510104	0.931274113850871	1.2283382327476	0.782730272720686	1.0958035479234	0.733477937054964	0.972280510403805	1.17611518928805	0.856183217849586	0.788206983089085	1.30501228161697
chr10:60931511:60933512:-:RHOBTB1;XM_024448273.2;mRNA:tss_score	1.21551322911378	1.46142132573839	0.794884746813262	0.89189820288109	0.988880848675985	1.15430589316947	0.896364421965894	1.09141481989703	1.24464442699305	0.861109840964058	1.39567668581304	0.75016600410689	0.727495819667204	1.23763572215096	0.994041594350859	0.712837782567631	1.21864554353298	1.4540857623097	1.15307903342813	0.901222250216611	0.96931781984121	1.03662458538624	1.03666671524686	0.578451195782999	0.987404088175845	1.28603152346445	0.920786440838094	1.17656991236309	0.939210997028369	0.8036428102377	1.0220602247919	0.89646616800095	1.21306194860864	1.35937381114295	0.96157037391382	1.28667274263411
chr17:2612656:2614657:+:PAFAH1B1,PAFAH1B1;XM_047436163.1,XM_047436164.1;mRNA,mRNA:gini	0.885102829868152	0.948235113752429	1.10984771391115	1.04051009845266	1.08716292637958	1.12745716575013	0.807683898707355	0.891437288639917	1.14544043822429	0.850277083917224	0.852955666420151	1.30732736548005	1.02372227361132	0.810775719068303	1.08212495974549	1.01098783788885	0.907178887632303	0.946169924942668	1.13321352581217	0.862536992060992	0.816973287091815	0.88200026738965	0.866900033633682	1.08052439362602	1.07667736315386	1.01382837553895	0.823883611419349	0.802229287375612	0.883667519798612	0.887133627939865	0.885703974177432	0.982301625726758	1.09296379648247	1.14488750981437	0.833506076708953	0.877308911450651
chr15:34336015:34338016:-:SLC12A6,SLC12A6,SLC12A6,SLC12A6;NM_001042497.2,NM_133647.2,XM_006720793.5,XM_011522269.4;mRNA,mRNA,mRNA,mRNA:gini	0.979560631021311	1.14481674146249	0.788591073535113	0.820292993615213	0.801883435959714	0.752587914598518	1.02495283437411	1.06802877553728	0.935352684574211	0.914602891925963	1.21035972803957	1.11908974552706	0.862279170950049	1.14349943966689	0.990607265466785	1.11114460132622	0.739055116601239	0.829500274241089	0.95665285072713	0.981583817958564	0.637751393296295	0.866264699776345	0.967676168591541	0.879158833457807	1.02358806765334	0.994252528909338	0.731116059997753	0.904044488271567	0.988191820127972	1.07739679195262	0.893254540649773	1.11588137513993	0.946277341539896	1.04041735030948	1.17119778584821	0.940683365459628
chr2:32263885:32265886:-:NLRC4,NLRC4;NM_001199138.2,XM_047445356.1;mRNA,mRNA:gini	0.975695337100627	0.937408241687497	0.666310912059696	1.10963537792591	0.798672938576631	1.02564842628403	0.965982157312359	1.0569397900396	0.923975029204502	0.876515146938571	0.890575153296329	0.889180555463944	0.890770545698539	0.992980680195092	1.02674788005887	1.24488099580905	0.978572941001964	0.919849447189191	0.865928800672286	1.04580845308338	1.02513633245866	0.919647105689138	0.932808888850577	0.871153465887855	1.31010080668642	1.00900689158603	0.775046327693128	0.840966309859084	1.00901976749497	1.01569066250321	0.894986453708781	1.12038691335127	0.846721664531737	0.834391873432428	1.31479306060408	0.944246597606362
chr21:38228925:38230926:+:KCNJ15,KCNJ15,KCNJ15;NM_001276437.2,NM_001276438.2,NM_001276439.2;mRNA,mRNA,mRNA:gini	1.13666410795196	0.650166578406268	0.802891351230904	0.995294796465119	0.918772516783136	0.929169016674605	0.807217505512729	1.11970069245038	0.856702374096902	1.06398603710944	1.03105851321998	1.1173257688864	1.20278019494044	0.997585425509316	0.876222312240533	0.814560945461086	0.908567182670405	0.971043848941691	1.06629414571013	0.983604724432661	1.23464189087887	1.01109297835313	1.07741339379164	0.7997659250779	1.08333976412713	1.20111161551897	0.978145046403799	1.00263988884752	1.00001978579359	0.822129788596426	0.961840087587549	0.944109621074579	0.808275271835885	0.748992144621759	1.19955229163824	0.970961630982196
chr7:97731085:97733086:+:TAC1,TAC1,TAC1,TAC1;NM_003182.3,NM_013996.3,NM_013997.3,NM_013998.3;mRNA,mRNA,mRNA,mRNA:gini	0.794182652509756	0.906691342155811	0.983784639199631	0.937078205342119	0.836473093412891	0.797451004664546	0.695199293575521	0.924383355408404	0.816473112661692	1.03854336309999	0.853812914286997	1.01038846958686	1.03094518917864	1.06226895439173	1.03487230442788	0.992043797327746	0.903121644798082	0.831739895308463	0.838541184601527	0.908972175665339	0.947925868296457	0.923118964108855	0.894365762277628	0.958522343876541	1.05753401585807	0.95171762379211	1.05035617397777	0.869739248194982	0.955251653249005	0.765092875016157	1.00331241845329	1.07260567843018	1.04953186849361	0.804672368375502	0.944668110969405	1.04209504261221
chr12:10452376:10454377:-:KLRC1,KLRC1;NM_002259.5,NM_007328.4;mRNA,mRNA:gini	0.959652417553221	1.19360902106924	0.925924976969188	0.904818555926372	0.926981182816897	1.07007816352114	0.998470258503526	1.05474939987108	1.00321716016135	0.812365660587511	0.855751934680896	1.07394008092425	1.0965448692939	1.0439257340303	1.11167497664302	1.08751291589792	1.09054251487453	0.836707783576242	0.751514674716794	0.915129547597463	0.86307486890497	0.812642469854743	0.913563786452231	0.954848102342028	1.14338504408606	0.864313647938716	0.927261104350832	0.737715669434784	0.937838650419012	0.857842485813038	0.834693601925199	0.82542854542815	0.821190902763436	1.22212870444142	0.960022959840235	0.903355312158336
